"subject_id","fcOrder","item","group","wave","1","2","3","4","5","form","resolution_31May2024","bin_number","unit","obscore","obscore_standardized","obscore_standardized_to_reg"
"kf4aCVgEELoUEYO0Sl6k","fcED","G181","reg",7,0.45,0.35,0.12,0.05,0.03,"E",99,1,"count",0.1749,-0.843199856306388,NA
"kf4aCVgEELoUEYO0Sl6k","fcED","G2341","reg",7,0.6,0.2,0.1,0.07,0.03,"E",3459,1,"count",0.10545,-0.806685745207711,NA
"kf4aCVgEELoUEYO0Sl6k","fcED","G2404","reg",7,0.55,0.29,0.1,0.05,0.01,"E",2.1,2,"percent",0.1659,-0.341910930735993,NA
"kf4aCVgEELoUEYO0Sl6k","fcED","M3924","reg",7,0.25,0.3,0.35,0.05,0.05,"E",3690,3,"count",0.18875,-0.307655853205073,NA
"kf4aCVgEELoUEYO0Sl6k","fcED","M6107","reg",7,0.5,0.25,0.15,0.05,0.05,"E",93973,2,"count",0.1625,-0.632960953577423,NA
"kf4aCVgEELoUEYO0Sl6k","fcED","C1084","reg",7,0.55,0.25,0.1,0.05,0.05,"E",7,1,"count",0.1275,-1.03831842793452,NA
"GNtvHXBwqsaY0vDa56Da","fcED","G181","reg",7,0.09,0.33,0.16,0.27,0.15,"E",99,1,"count",0.6817,0.580970381944823,NA
"GNtvHXBwqsaY0vDa56Da","fcED","G2341","reg",7,0.19,0.31,0.2,0.12,0.18,"E",3459,1,"count",0.51425,0.29561700958963,NA
"GNtvHXBwqsaY0vDa56Da","fcED","G2404","reg",7,0.18,0.27,0.22,0.19,0.14,"E",2.1,2,"percent",0.2317,-0.0805910462165801,NA
"GNtvHXBwqsaY0vDa56Da","fcED","M3924","reg",7,0.23,0.28,0.34,0.1,0.05,"E",3690,3,"count",0.169,-0.409321132772066,NA
"GNtvHXBwqsaY0vDa56Da","fcED","M6107","reg",7,0.2,0.22,0.27,0.23,0.08,"E",93973,2,"count",0.23945,-0.262881978820187,NA
"GNtvHXBwqsaY0vDa56Da","fcED","C1084","reg",7,0.08,0.18,0.21,0.33,0.2,"E",7,1,"count",0.85745,0.803311438323542,NA
"TKO2Alhu9oJQR8IzF5eI","fcDC","G1588","reg",7,0,0.29,0.51,0.2,0,"D",4,5,"percent",0.86205,0.821334336659728,NA
"TKO2Alhu9oJQR8IzF5eI","fcDC","G1799","reg",7,0.24,0.33,0.27,0.16,0,"D",1314,2,"thousands of units",0.13405,-1.2640521158738,NA
"TKO2Alhu9oJQR8IzF5eI","fcDC","G2006","reg",7,0.11,0.2,0.54,0.15,0,"D",38.6,2,"percent",0.25535,0.224332378020395,NA
"TKO2Alhu9oJQR8IzF5eI","fcDC","G938","reg",7,0,0.09,0.43,0.41,0.07,"D",154,5,"count",0.5717,0.0475119960771371,NA
"TKO2Alhu9oJQR8IzF5eI","fcDC","M4663","reg",7,0.04,0.33,0.31,0.26,0.06,"D",1998.17,3,"minutes",0.12225,-0.421667606056345,NA
"TKO2Alhu9oJQR8IzF5eI","fcDC","G1920","reg",7,0,0.24,0.4,0.2,0.16,"D",550347492,1,"USD",0.8664,1.50321591942229,NA
"5nb63Wb95AwkoEdLdS7A","fcCB","C47","reg",7,0.06,0.2,0.37,0.21,0.16,"C",104,4,"count",0.24685,-0.161648056701445,NA
"5nb63Wb95AwkoEdLdS7A","fcCB","G1210","reg",7,0.07,0.2,0.36,0.25,0.12,"C",89.57,3,"Ruble",0.11455,-1.18837652711299,NA
"5nb63Wb95AwkoEdLdS7A","fcCB","G2352","reg",7,0.13,0.33,0.3,0.18,0.06,"C",80316215,5,"count",0.84485,0.477865968519858,NA
"5nb63Wb95AwkoEdLdS7A","fcCB","M1571","reg",7,0.07,0.22,0.39,0.21,0.11,"C",595037548.678,4,"TH/s",0.28175,0.216182358251701,NA
"5nb63Wb95AwkoEdLdS7A","fcCB","M811","reg",7,0.12,0.23,0.37,0.2,0.08,"C",135,2,"count",0.26085,-0.467824205829519,NA
"5nb63Wb95AwkoEdLdS7A","fcCB","M7949","reg",7,0.09,0.22,0.39,0.21,0.09,"C",12.116,4,"million km2",0.30115,0.370955397297965,NA
"5YbhiAWE4VtpOkgYKiOV","fcCB","C47","reg",7,0,0.29,0.38,0.29,0.04,"C",104,4,"count",0.2673,-0.0766189887265001,NA
"5YbhiAWE4VtpOkgYKiOV","fcCB","G1210","reg",7,0,0,0.2,0.8,0,"C",89.57,3,"Ruble",0.32,0.389794694143781,NA
"5YbhiAWE4VtpOkgYKiOV","fcCB","G2352","reg",7,0,0.1,0.34,0.56,0,"C",80316215,5,"count",0.6018,-0.0967586044763555,NA
"5YbhiAWE4VtpOkgYKiOV","fcCB","M1571","reg",7,0,0,0.07,0.43,0.5,"C",595037548.678,4,"TH/s",0.12745,-0.574669546728084,NA
"5YbhiAWE4VtpOkgYKiOV","fcCB","M811","reg",7,0,0.17,0.39,0.44,0,"C",135,2,"count",0.44125,0.217815626862684,NA
"5YbhiAWE4VtpOkgYKiOV","fcCB","M7949","reg",7,0,0,0,0.65,0.35,"C",12.116,4,"million km2",0.06125,-1.00693045604591,NA
"Lln9o6Ma46KYfVigvXR8","fcCB","C47","reg",7,0.01,0.03,0.08,0.23,0.65,"C",104,4,"count",0.2193,-0.27619821918114,NA
"Lln9o6Ma46KYfVigvXR8","fcCB","G1210","reg",7,0.11,0.15,0.22,0.32,0.2,"C",89.57,3,"Ruble",0.19505,-0.570013016228733,NA
"Lln9o6Ma46KYfVigvXR8","fcCB","G2352","reg",7,0.04,0.08,0.1,0.37,0.41,"C",80316215,5,"count",0.20625,-1.0319272934237,NA
"Lln9o6Ma46KYfVigvXR8","fcCB","M1571","reg",7,0.07,0.04,0.09,0.47,0.33,"C",595037548.678,4,"TH/s",0.08295,-0.802750621074166,NA
"Lln9o6Ma46KYfVigvXR8","fcCB","M811","reg",7,0.53,0.35,0.07,0.03,0.02,"C",135,2,"count",0.1491,-0.892548437001102,NA
"Lln9o6Ma46KYfVigvXR8","fcCB","M7949","reg",7,0.05,0.12,0.17,0.26,0.4,"C",12.116,4,"million km2",0.1535,-0.477084812148569,NA
"G47T4t0ounnVKcpS9K7W","fcDC","G1588","reg",7,0.02,0.1,0.23,0.25,0.4,"D",4,5,"percent",0.24865,-1.66889442783302,NA
"G47T4t0ounnVKcpS9K7W","fcDC","G1799","reg",7,0.35,0.2,0.1,0.1,0.25,"D",1314,2,"thousands of units",0.255,-0.646982990438494,NA
"G47T4t0ounnVKcpS9K7W","fcDC","G2006","reg",7,0.05,0.1,0.15,0.3,0.4,"D",38.6,2,"percent",0.6875,2.50131675551534,NA
"G47T4t0ounnVKcpS9K7W","fcDC","G938","reg",7,0.05,0.05,0.35,0.1,0.45,"D",154,5,"count",0.25875,-0.735927556087556,NA
"G47T4t0ounnVKcpS9K7W","fcDC","M4663","reg",7,0,0.2,0.4,0.4,0,"D",1998.17,3,"minutes",0.1,-0.529744871015582,NA
"G47T4t0ounnVKcpS9K7W","fcDC","G1920","reg",7,0.25,0.15,0.2,0.35,0.05,"D",550347492,1,"USD",0.5425,0.488134990184557,NA
"DUbD4IkewKB8zaHTthIB","fcCB","C47","reg",7,0.03,0.08,0.17,0.26,0.46,"C",104,4,"count",0.1515,-0.558103882198319,NA
"DUbD4IkewKB8zaHTthIB","fcCB","G1210","reg",7,0.01,0.08,0.33,0.43,0.15,"C",89.57,3,"Ruble",0.18355,-0.65835066064077,NA
"DUbD4IkewKB8zaHTthIB","fcCB","G2352","reg",7,0.52,0.3,0.13,0.04,0.01,"C",80316215,5,"count",1.4127,1.8203904028992,NA
"DUbD4IkewKB8zaHTthIB","fcCB","M1571","reg",7,0.03,0.03,0.18,0.42,0.34,"C",595037548.678,4,"TH/s",0.08885,-0.772510658408056,NA
"DUbD4IkewKB8zaHTthIB","fcCB","M811","reg",7,0.04,0.07,0.29,0.55,0.05,"C",135,2,"count",0.5781,0.737936530986454,NA
"DUbD4IkewKB8zaHTthIB","fcCB","M7949","reg",7,0.59,0.03,0.02,0.01,0.35,"C",12.116,4,"million km2",0.6323,2.27294331032349,NA
"KvbsDOTlLmazDnKf7jdj","fcAE","G1472","reg",7,0.29,0.71,0,0,0,"A",2.6,2,"percent",0.04205,-1.02758359470707,NA
"KvbsDOTlLmazDnKf7jdj","fcAE","G2268","reg",7,0.3,0.6,0.1,0,0,"A",170715,1,"count",0.25,-0.751763912680912,NA
"KvbsDOTlLmazDnKf7jdj","fcAE","G2346","reg",7,0,0.24,0,0.26,0.5,"A",117,4,"Index",0.1826,-0.777889212458948,NA
"KvbsDOTlLmazDnKf7jdj","fcAE","M3453","reg",7,0,0.1,0.8,0.1,0,"A",7.9,2,"percent",0.41,0.220361894846376,NA
"KvbsDOTlLmazDnKf7jdj","fcAE","M9971","reg",7,0.9,0.1,0,0,0,"A",27.9,2,"µg/m³",0.405,-0.508865517552511,NA
"KvbsDOTlLmazDnKf7jdj","fcAE","G1948","reg",7,0,0.65,0.35,0,0,"A",2126085,1,"count",0.56125,-0.397332687064273,NA
"bW7vftpeg6L47YzZjzWX","fcED","G181","reg",7,0.2,0.8,0,0,0,"E",99,1,"count",0.32,-0.435451037106998,NA
"bW7vftpeg6L47YzZjzWX","fcED","G2341","reg",7,0.5,0.4,0.1,0,0,"E",3459,1,"count",0.13,-0.740488258343047,NA
"bW7vftpeg6L47YzZjzWX","fcED","G2404","reg",7,0.1,0.7,0.2,0,0,"E",2.1,2,"percent",0.025,-0.90148496916738,NA
"bW7vftpeg6L47YzZjzWX","fcED","M3924","reg",7,0,0,0.2,0.3,0.5,"E",3690,3,"count",0.445,1.01141897661984,NA
"bW7vftpeg6L47YzZjzWX","fcED","M6107","reg",7,0.8,0.2,0,0,0,"E",93973,2,"count",0.32,0.124510632183002,NA
"bW7vftpeg6L47YzZjzWX","fcED","C1084","reg",7,0.5,0.4,0.1,0,0,"E",7,1,"count",0.13,-1.03201104432517,NA
"Whw399jpbWCFJWhoRlWx","fcAE","G1472","reg",7,0.45,0.41,0.1,0.03,0.01,"A",2.6,2,"percent",0.1119,-0.44829415751108,NA
"Whw399jpbWCFJWhoRlWx","fcAE","G2268","reg",7,0.25,0.45,0.2,0.08,0.02,"A",170715,1,"count",0.33145,-0.485559605636438,NA
"Whw399jpbWCFJWhoRlWx","fcAE","G2346","reg",7,0.1,0.15,0.3,0.3,0.15,"A",117,4,"Index",0.19875,-0.706762453364266,NA
"Whw399jpbWCFJWhoRlWx","fcAE","M3453","reg",7,0.05,0.24,0.33,0.33,0.05,"A",7.9,2,"percent",0.32675,-0.0946843143997035,NA
"Whw399jpbWCFJWhoRlWx","fcAE","M9971","reg",7,0.13,0.18,0.19,0.26,0.24,"A",27.9,2,"µg/m³",0.4003,-0.523165280978726,NA
"Whw399jpbWCFJWhoRlWx","fcAE","G1948","reg",7,0.1,0.25,0.45,0.15,0.05,"A",2126085,1,"count",0.6375,-0.153384771827937,NA
"kgAJm1lblz7JIf8qQqZd","fcDC","G1588","reg",7,0.01,0.04,0.17,0.58,0.2,"D",4,5,"percent",0.3455,-1.27571109584554,NA
"kgAJm1lblz7JIf8qQqZd","fcDC","G1799","reg",7,0.1,0.39,0.46,0.05,0,"D",1314,2,"thousands of units",0.1363,-1.2525729465292,NA
"kgAJm1lblz7JIf8qQqZd","fcDC","G2006","reg",7,0.15,0.41,0.37,0.07,0,"D",38.6,2,"percent",0.1105,-0.538877588611892,NA
"kgAJm1lblz7JIf8qQqZd","fcDC","G938","reg",7,0.13,0.31,0.36,0.11,0.09,"D",154,5,"count",0.8393,0.717422282574251,NA
"kgAJm1lblz7JIf8qQqZd","fcDC","M4663","reg",7,0,0.11,0.14,0.47,0.28,"D",1998.17,3,"minutes",0.3265,0.570457399243615,NA
"kgAJm1lblz7JIf8qQqZd","fcDC","G1920","reg",7,0.64,0.24,0.1,0.02,0,"D",550347492,1,"USD",0.0722,-0.985753744055963,NA
"UYz0lrNMqMlbdHlgqSTo","fcBA","C1039","reg",7,0.1,0.3,0.3,0.2,0.1,"B",4.23,1,"percent",0.635,0.407494367078044,NA
"UYz0lrNMqMlbdHlgqSTo","fcBA","G1631","reg",7,0.15,0.2,0.35,0.15,0.15,"B",7284319,2,"millions of dollars",0.27875,0.231050812631285,NA
"UYz0lrNMqMlbdHlgqSTo","fcBA","G2063","reg",7,0.1,0.25,0.35,0.2,0.1,"B",8986,1,"count",0.66625,0.874514068389771,NA
"UYz0lrNMqMlbdHlgqSTo","fcBA","G410","reg",7,0.01,0.35,0.2,0.2,0.24,"B",10790,2,"count",0.33045,0.38291605009145,NA
"UYz0lrNMqMlbdHlgqSTo","fcBA","M5680","reg",7,0,0.2,0.35,0.35,0.1,"B",2,2,"MtCO2",0.42625,0.657729928869499,NA
"UYz0lrNMqMlbdHlgqSTo","fcBA","G1189","reg",7,0.05,0.25,0.4,0.25,0.05,"B",15238.3,3,"Index",0.0925,-0.45631372026126,NA
"R0BAq19ThveXTuFrNFWR","fcDC","G1588","reg",7,0,0.21,0.44,0.35,0,"D",4,5,"percent",0.7333,0.298646117832793,NA
"R0BAq19ThveXTuFrNFWR","fcDC","G1799","reg",7,0,0.17,0.48,0.35,0,"D",1314,2,"thousands of units",0.4057,0.121866262997641,NA
"R0BAq19ThveXTuFrNFWR","fcDC","G2006","reg",7,0.08,0.65,0.27,0,0,"D",38.6,2,"percent",0.03965,-0.912183947851779,NA
"R0BAq19ThveXTuFrNFWR","fcDC","G938","reg",7,0,0,0.15,0.48,0.37,"D",154,5,"count",0.2097,-0.858719407928675,NA
"R0BAq19ThveXTuFrNFWR","fcDC","M4663","reg",7,0,0,0,0.35,0.65,"D",1998.17,3,"minutes",0.71125,2.43934403713424,NA
"R0BAq19ThveXTuFrNFWR","fcDC","G1920","reg",7,0.14,0.63,0.23,0,0,"D",550347492,1,"USD",0.39625,0.0297972751459092,NA
"Fh8Etkgq6MyfQfZKnifu","fcED","G181","reg",7,0.45,0.53,0.02,0,0,"E",99,1,"count",0.15145,-0.909097236114974,NA
"Fh8Etkgq6MyfQfZKnifu","fcED","G2341","reg",7,0.6,0.39,0.01,0,0,"E",3459,1,"count",0.08005,-0.875175202086019,NA
"Fh8Etkgq6MyfQfZKnifu","fcED","G2404","reg",7,0.31,0.47,0.19,0.02,0.01,"E",2.1,2,"percent",0.07275,-0.711849338684068,NA
"Fh8Etkgq6MyfQfZKnifu","fcED","M3924","reg",7,0.23,0.38,0.39,0,0,"E",3690,3,"count",0.2125,-0.185400137270081,NA
"Fh8Etkgq6MyfQfZKnifu","fcED","M6107","reg",7,0.02,0.46,0.44,0.07,0.01,"E",93973,2,"count",0.13865,-0.747663793706858,NA
"Fh8Etkgq6MyfQfZKnifu","fcED","C1084","reg",7,0.46,0.37,0.1,0.04,0.03,"E",7,1,"count",0.16315,-0.948375137665188,NA
"1EicOlsQbZR2weQYUSE4","fcDC","G1588","reg",7,0.09,0.16,0.35,0.35,0.05,"D",4,5,"percent",0.66655,0.0276601869069839,NA
"1EicOlsQbZR2weQYUSE4","fcDC","G1799","reg",7,0.06,0.09,0.2,0.45,0.2,"D",1314,2,"thousands of units",0.5943,1.08407574672727,NA
"1EicOlsQbZR2weQYUSE4","fcDC","G2006","reg",7,0.09,0.31,0.35,0.2,0.05,"D",38.6,2,"percent",0.21655,0.0198964325227578,NA
"1EicOlsQbZR2weQYUSE4","fcDC","G938","reg",7,0.1,0.31,0.22,0.21,0.16,"D",154,5,"count",0.6403,0.219245350537907,NA
"1EicOlsQbZR2weQYUSE4","fcDC","M4663","reg",7,0.1,0.1,0.35,0.35,0.1,"D",1998.17,3,"minutes",0.13125,-0.37795095955598,NA
"1EicOlsQbZR2weQYUSE4","fcDC","G1920","reg",7,0.4,0.25,0.2,0.1,0.05,"D",550347492,1,"USD",0.25375,-0.416788190789183,NA
"omfSFxzu7MrjjSSafj2q","fcCB","C47","reg",7,0.32,0.31,0.14,0.14,0.09,"C",104,4,"count",0.55015,1.09944320573381,NA
"omfSFxzu7MrjjSSafj2q","fcCB","G1210","reg",7,0.1,0.23,0.24,0.26,0.17,"C",89.57,3,"Ruble",0.16635,-0.790473050543989,NA
"omfSFxzu7MrjjSSafj2q","fcCB","G2352","reg",7,0.08,0.29,0.27,0.22,0.14,"C",80316215,5,"count",0.64625,0.00833113948448257,NA
"omfSFxzu7MrjjSSafj2q","fcCB","M1571","reg",7,0.1,0.27,0.26,0.26,0.11,"C",595037548.678,4,"TH/s",0.27795,0.196705772127766,NA
"omfSFxzu7MrjjSSafj2q","fcCB","M811","reg",7,0.13,0.23,0.29,0.22,0.13,"C",135,2,"count",0.28295,-0.383829525660463,NA
"omfSFxzu7MrjjSSafj2q","fcCB","M7949","reg",7,0.11,0.27,0.25,0.22,0.15,"C",12.116,4,"million km2",0.28795,0.295140085650865,NA
"8bdVYH1QTIdVRAAiB38w","fcDC","G1588","reg",7,0.17,0.33,0.28,0.15,0.07,"D",4,5,"percent",0.8761,0.87837332286958,NA
"8bdVYH1QTIdVRAAiB38w","fcDC","G1799","reg",7,0.1,0.26,0.3,0.25,0.09,"D",1314,2,"thousands of units",0.27165,-0.56203713728845,NA
"8bdVYH1QTIdVRAAiB38w","fcDC","G2006","reg",7,0.03,0.19,0.71,0.06,0.01,"D",38.6,2,"percent",0.30715,0.497264903195076,NA
"8bdVYH1QTIdVRAAiB38w","fcDC","G938","reg",7,0.04,0.24,0.23,0.25,0.24,"D",154,5,"count",0.45885,-0.234996882215835,NA
"8bdVYH1QTIdVRAAiB38w","fcDC","M4663","reg",7,0,0.22,0.44,0.29,0.05,"D",1998.17,3,"minutes",0.08325,-0.611106407557929,NA
"8bdVYH1QTIdVRAAiB38w","fcDC","G1920","reg",7,0.27,0.37,0.23,0.08,0.05,"D",550347492,1,"USD",0.34095,-0.143509224967849,NA
"baWpZ45AscEjcjtTL7mF","fcCB","C47","reg",7,0.06,0.04,0.05,0.45,0.4,"C",104,4,"count",0.09805,-0.78034367111083,NA
"baWpZ45AscEjcjtTL7mF","fcCB","G1210","reg",7,0,0.02,0.01,0.92,0.05,"C",89.57,3,"Ruble",0.4719,1.55661975381233,NA
"baWpZ45AscEjcjtTL7mF","fcCB","G2352","reg",7,0.04,0.01,0.34,0.36,0.25,"C",80316215,5,"count",0.35935,-0.669964643245876,NA
"baWpZ45AscEjcjtTL7mF","fcCB","M1571","reg",7,0.1,0.16,0.23,0.29,0.22,"C",595037548.678,4,"TH/s",0.18305,-0.289696339230508,NA
"baWpZ45AscEjcjtTL7mF","fcCB","M811","reg",7,0.03,0.03,0.24,0.65,0.05,"C",135,2,"count",0.6885,1.15752986540563,NA
"baWpZ45AscEjcjtTL7mF","fcCB","M7949","reg",7,0.05,0.07,0.15,0.58,0.15,"C",12.116,4,"million km2",0.05615,-1.03622273554593,NA
"OzRL0M3xJ0pxXrCLdZtI","fcCB","C47","reg",7,0.2,0.2,0.2,0.2,0.2,"C",104,4,"count",0.3,0.0593443620207241,NA
"OzRL0M3xJ0pxXrCLdZtI","fcCB","G1210","reg",7,0,0,0.05,0.9,0.05,"C",89.57,3,"Ruble",0.4525,1.40759798845637,NA
"OzRL0M3xJ0pxXrCLdZtI","fcCB","G2352","reg",7,0.3,0.2,0.3,0.1,0.1,"C",80316215,5,"count",0.895,0.59643178763428,NA
"OzRL0M3xJ0pxXrCLdZtI","fcCB","M1571","reg",7,0.05,0.05,0.1,0.15,0.65,"C",595037548.678,4,"TH/s",0.2375,-0.0106173617441219,NA
"OzRL0M3xJ0pxXrCLdZtI","fcCB","M811","reg",7,0.15,0.35,0.3,0.15,0.05,"C",135,2,"count",0.1575,-0.860622857208339,NA
"OzRL0M3xJ0pxXrCLdZtI","fcCB","M7949","reg",7,0.05,0.2,0.15,0.45,0.15,"C",12.116,4,"million km2",0.12375,-0.647956442565327,NA
"vt916IZuBW8BbCO8LZhg","fcED","G181","reg",7,0.01,0.02,0.29,0.34,0.34,"E",99,1,"count",1.2495,2.17655811138255,NA
"vt916IZuBW8BbCO8LZhg","fcED","G2341","reg",7,0,0,0.53,0.24,0.23,"E",3459,1,"count",1.1369,1.97455245546674,NA
"vt916IZuBW8BbCO8LZhg","fcED","G2404","reg",7,0.02,0.03,0.44,0.36,0.15,"E",2.1,2,"percent",0.59275,1.35329260584625,NA
"vt916IZuBW8BbCO8LZhg","fcED","M3924","reg",7,0.18,0.09,0.37,0.26,0.1,"E",3690,3,"count",0.12245,-0.648942336004649,NA
"vt916IZuBW8BbCO8LZhg","fcED","M6107","reg",7,0,0.27,0.4,0.26,0.07,"E",93973,2,"count",0.32335,0.140621932578541,NA
"vt916IZuBW8BbCO8LZhg","fcED","C1084","reg",7,0,0.02,0.24,0.38,0.36,"E",7,1,"count",1.3188,1.96727600959302,NA
"l2wX94yqLI5YY41Eg04N","fcCB","C47","reg",7,0.09,0.1,0.13,0.68,0,"C",104,4,"count",0.0733,-0.883251711814004,NA
"l2wX94yqLI5YY41Eg04N","fcCB","G1210","reg",7,0,0.01,0.05,0.8,0.14,"C",89.57,3,"Ruble",0.45165,1.40106868430418,NA
"l2wX94yqLI5YY41Eg04N","fcCB","G2352","reg",7,0.17,0.3,0.4,0.12,0.01,"C",80316215,5,"count",0.9934,0.829071400811928,NA
"l2wX94yqLI5YY41Eg04N","fcCB","M1571","reg",7,0.05,0.12,0.13,0.5,0.2,"C",595037548.678,4,"TH/s",0.0807,-0.814282810226496,NA
"l2wX94yqLI5YY41Eg04N","fcCB","M811","reg",7,0.08,0.19,0.3,0.43,0,"C",135,2,"count",0.3621,-0.0830069493988895,NA
"l2wX94yqLI5YY41Eg04N","fcCB","M7949","reg",7,0.05,0.1,0.1,0.65,0.1,"C",12.116,4,"million km2",0.04875,-1.07872525874203,NA
"i8uVNjD6U5P2koFh3qw1","fcAE","G1472","reg",7,0.44,0.44,0.09,0.03,0,"A",2.6,2,"percent",0.10445,-0.510079501922105,NA
"i8uVNjD6U5P2koFh3qw1","fcAE","G2268","reg",7,0.22,0.29,0.25,0.18,0.06,"A",170715,1,"count",0.45485,-0.082249458438303,NA
"i8uVNjD6U5P2koFh3qw1","fcAE","G2346","reg",7,0.13,0.2,0.27,0.24,0.16,"A",117,4,"Index",0.2557,-0.455947039714598,NA
"i8uVNjD6U5P2koFh3qw1","fcAE","M3453","reg",7,0.08,0.19,0.24,0.3,0.19,"A",7.9,2,"percent",0.40775,0.21184713243432,NA
"i8uVNjD6U5P2koFh3qw1","fcAE","M9971","reg",7,0.07,0.12,0.22,0.27,0.32,"A",27.9,2,"µg/m³",0.55575,-0.0502082119138042,NA
"i8uVNjD6U5P2koFh3qw1","fcAE","G1948","reg",7,0.04,0.14,0.3,0.37,0.15,"A",2126085,1,"count",0.94345,0.82544624019248,NA
"JwtAapnTB0iT2CwsIkL0","fcBA","C1039","reg",7,0.3,0.2,0.15,0.15,0.2,"B",4.23,1,"percent",0.45125,-0.0603911576957016,NA
"JwtAapnTB0iT2CwsIkL0","fcBA","G1631","reg",7,0.3,0.2,0.3,0.1,0.1,"B",7284319,2,"millions of dollars",0.195,-0.112544743013489,NA
"JwtAapnTB0iT2CwsIkL0","fcBA","G2063","reg",7,0.3,0.3,0.15,0.15,0.1,"B",8986,1,"count",0.36125,-0.0271800136017063,NA
"JwtAapnTB0iT2CwsIkL0","fcBA","G410","reg",7,0.2,0.5,0.15,0.1,0.05,"B",10790,2,"count",0.0775,-0.695404562951983,NA
"JwtAapnTB0iT2CwsIkL0","fcBA","M5680","reg",7,0.1,0.2,0.35,0.3,0.05,"B",2,2,"MtCO2",0.3125,0.183483682281334,NA
"JwtAapnTB0iT2CwsIkL0","fcBA","G1189","reg",7,0.05,0.1,0.7,0.1,0.05,"B",15238.3,3,"Index",0.025,-1.08517261044988,NA
"YgxWHqtXkNX2ukZ9kiCy","fcCB","C47","reg",7,0.02,0.04,0.07,0.33,0.54,"C",104,4,"count",0.15625,-0.538353854184579,NA
"YgxWHqtXkNX2ukZ9kiCy","fcCB","G1210","reg",7,0.03,0.08,0.12,0.53,0.24,"C",89.57,3,"Ruble",0.33175,0.480052722129991,NA
"YgxWHqtXkNX2ukZ9kiCy","fcCB","G2352","reg",7,0.81,0.1,0.03,0.03,0.03,"C",80316215,5,"count",1.65435,2.3917050626998,NA
"YgxWHqtXkNX2ukZ9kiCy","fcCB","M1571","reg",7,0.02,0.04,0.06,0.39,0.49,"C",595037548.678,4,"TH/s",0.12925,-0.56544379540622,NA
"YgxWHqtXkNX2ukZ9kiCy","fcCB","M811","reg",7,0.95,0.01,0.02,0.01,0.01,"C",135,2,"count",0.4523,0.259812966947212,NA
"YgxWHqtXkNX2ukZ9kiCy","fcCB","M7949","reg",7,0.02,0.03,0.06,0.18,0.71,"C",12.116,4,"million km2",0.25955,0.132022293925287,NA
"Qr9Jo7wwBKk9VcRGOXsQ","fcBA","C1039","reg",7,0.32,0.53,0.15,0,0,"B",4.23,1,"percent",0.24245,-0.592061892785542,NA
"Qr9Jo7wwBKk9VcRGOXsQ","fcBA","G1631","reg",7,0.37,0.62,0.01,0,0,"B",7284319,2,"millions of dollars",0.0685,-0.631527880793358,NA
"Qr9Jo7wwBKk9VcRGOXsQ","fcBA","G2063","reg",7,0.95,0.05,0,0,0,"B",8986,1,"count",0.00125,-1.09147466775558,NA
"Qr9Jo7wwBKk9VcRGOXsQ","fcBA","G410","reg",7,0.71,0.29,0,0,0,"B",10790,2,"count",0.25205,0.0486984732477844,NA
"Qr9Jo7wwBKk9VcRGOXsQ","fcBA","M5680","reg",7,0.82,0.18,0,0,0,"B",2,2,"MtCO2",0.3362,0.282293669482561,NA
"Qr9Jo7wwBKk9VcRGOXsQ","fcBA","G1189","reg",7,0,0.1,0.85,0.05,0,"B",15238.3,3,"Index",0.00625,-1.25985563550228,NA
"P191ezqShWOHbDTsyYVw","fcED","G181","reg",7,0.7,0.3,0,0,0,"E",99,1,"count",0.045,-1.20823480884947,NA
"P191ezqShWOHbDTsyYVw","fcED","G2341","reg",7,0.7,0.2,0.1,0,0,"E",3459,1,"count",0.05,-0.956203083156616,NA
"P191ezqShWOHbDTsyYVw","fcED","G2404","reg",7,1,0,0,0,0,"E",2.1,2,"percent",0.5,0.984942768624734,NA
"P191ezqShWOHbDTsyYVw","fcED","M3924","reg",7,0.3,0,0,0,0.7,"E",3690,3,"count",0.58,1.70634620403979,NA
"P191ezqShWOHbDTsyYVw","fcED","M6107","reg",7,0.25,0.75,0,0,0,"E",93973,2,"count",0.03125,-1.26418727504444,NA
"P191ezqShWOHbDTsyYVw","fcED","C1084","reg",7,0,0.4,0.6,0,0,"E",7,1,"count",0.68,0.355613349731866,NA
"pHDREaIfWQRfSoDuPjmq","fcCB","C47","reg",7,0,0,0,0.01,0.99,"C",104,4,"count",0.49005,0.849553377602065,NA
"pHDREaIfWQRfSoDuPjmq","fcCB","G1210","reg",7,0,0,0.05,0.9,0.05,"C",89.57,3,"Ruble",0.4525,1.40759798845637,NA
"pHDREaIfWQRfSoDuPjmq","fcCB","G2352","reg",7,0.9,0.1,0,0,0,"C",80316215,5,"count",1.905,2.98429773590079,NA
"pHDREaIfWQRfSoDuPjmq","fcCB","M1571","reg",7,0,0,0,0.8,0.2,"C",595037548.678,4,"TH/s",0.02,-1.12539564646935,NA
"pHDREaIfWQRfSoDuPjmq","fcCB","M811","reg",7,0,0.1,0.8,0.1,0,"C",135,2,"count",0.41,0.0990448687050826,NA
"pHDREaIfWQRfSoDuPjmq","fcCB","M7949","reg",7,0,0.05,0.9,0.05,0,"C",12.116,4,"million km2",0.4525,1.24024686834255,NA
"lI4g85zoiUUhqmDuctZy","fcDC","G1588","reg",7,0,0.1,0.39,0.46,0.05,"D",4,5,"percent",0.5763,-0.338729030561993,NA
