"subject_id","wave","fcOrder","group","item","forecast","bscore","bscore_standardized","bscore_standardized_to_reg"
"LERGCSeJS48QJZJl5PmN",4,"fcDC","reg","G1472",30,0.18,-0.408980468118546,NA
"LERGCSeJS48QJZJl5PmN",4,"fcDC","reg","G1948",9,1.6562,1.16275338888053,NA
"qpQ1vSLveBFouxZzN2iu",4,"fcED","reg","C1039",56,0.3872,-0.533212753450409,NA
"qpQ1vSLveBFouxZzN2iu",4,"fcED","reg","G2063",96,0.00320000000000001,-0.45567993060187,NA
"7dG3V43eUrUZJTJAXX9i",4,"fcBA","reg","G1920",55,0.405,-0.454754840006627,NA
"7dG3V43eUrUZJTJAXX9i",4,"fcBA","reg","G2006",64,0.2592,-0.967628434358102,NA
"CbkDGfCW3DtUwMDx16uM",4,"fcAE","reg","C47",39,0.3042,-0.190579173440048,NA
"CbkDGfCW3DtUwMDx16uM",4,"fcAE","reg","M7949",84,1.4112,0.785853783150086,NA
"wdljDfBFP8vSh8MQ2Nfb",4,"fcDC","sup","G1472",40,0.32,0.327509441961302,-0.0911869502797854
"wdljDfBFP8vSh8MQ2Nfb",4,"fcDC","sup","G1948",85,0.045,-0.935699980173912,-1.25085536291185
"dWM1T1Zl7CghWXNJN3Tx",4,"fcCB","reg","G2404",95,0.00500000000000001,-0.644102018915533,NA
"MJzHLwX8uDBLf5PVpvm3",4,"fcBA","reg","G1920",60,0.32,-0.598640210527495,NA
"MJzHLwX8uDBLf5PVpvm3",4,"fcBA","reg","G2006",52,0.4608,-0.584997633903122,NA
"BlbFlr57Zxe7vC1FZ2xu",4,"fcAE","reg","C47",41,0.3362,-0.120138485420053,NA
"BlbFlr57Zxe7vC1FZ2xu",4,"fcAE","reg","M7949",72,1.0368,0.124964237038108,NA
"sakpCgS4Q92eACEHYviZ",4,"fcBA","reg","G1920",60,0.32,-0.598640210527495,NA
"sakpCgS4Q92eACEHYviZ",4,"fcBA","reg","G2006",29,1.0082,0.453951275665609,NA
"MSGpC65S0iGZazje8tlR",4,"fcBA","sup","G1920",41,0.6962,-0.336178804953102,0.0381795117072211
"MSGpC65S0iGZazje8tlR",4,"fcBA","sup","G2006",10,1.62,0.97103725256634,1.61512946871301
"PHhwWi1zxc7KS7rrgWg9",4,"fcED","reg","C1039",25,1.125,0.392613783850715,NA
"PHhwWi1zxc7KS7rrgWg9",4,"fcED","reg","G2063",100,0,-0.467211437003373,NA
"4MhlknTWNBsCpY9BSp8P",4,"fcED","reg","C1039",5,1.805,1.24591013159369,NA
"4MhlknTWNBsCpY9BSp8P",4,"fcED","reg","G2063",100,0,-0.467211437003373,NA
"fRN2BqpepgaxT82ExHgD",4,"fcED","reg","C1039",100,0,-1.01908973263582,NA
"fRN2BqpepgaxT82ExHgD",4,"fcED","reg","G2063",90,0.02,-0.395139521993979,NA
"iWU1DA29D3BI1Q3gw1xK",4,"fcDC","reg","G1472",25,0.125,-0.533827921555201,NA
"iWU1DA29D3BI1Q3gw1xK",4,"fcDC","reg","G1948",70,0.18,-1.0486227527505,NA
"sBFTgOui0BzVpYvFfxUw",4,"fcCB","reg","G2404",91,0.0162,-0.599512619721978,NA
"UTbnbzpfIOZKctb8UqP1",4,"fcAE","reg","C47",4,0.0032,-0.853161895128131,NA
"UTbnbzpfIOZKctb8UqP1",4,"fcAE","reg","M7949",70,0.98,0.024701079401462,NA
"ar22SP3dSDsN5foji2zA",4,"fcDC","reg","G1472",30,0.18,-0.408980468118546,NA
"ar22SP3dSDsN5foji2zA",4,"fcDC","reg","G1948",96,0.00320000000000001,-1.31347257109514,NA
"P0EzPtCjGga796TdH5Dy",4,"fcAE","reg","C47",10,0.02,-0.816180533917633,NA
"P0EzPtCjGga796TdH5Dy",4,"fcAE","reg","M7949",0,0,-1.70519142911814,NA
"XKHexzMhTJJjSCCbZYAW",4,"fcBA","reg","G1920",5,1.805,1.91512185092533,NA
"XKHexzMhTJJjSCCbZYAW",4,"fcBA","reg","G2006",33,0.8978,0.244415361130738,NA
"XjY03SGFqyp7HmUABJbW",4,"fcDC","reg","G1472",85,1.445,2.46251096092454,NA
"XjY03SGFqyp7HmUABJbW",4,"fcDC","reg","G1948",91,0.0162,-1.29399831974627,NA
"qy5e2BKyVAdHLE9Ft3KP",4,"fcED","reg","C1039",0,2,1.49060540778469,NA
"qy5e2BKyVAdHLE9Ft3KP",4,"fcED","reg","G2063",80,0.08,-0.178923776965797,NA
"soKVRk783bUj0icLyg4V",4,"fcCB","reg","G2404",81,0.0722,-0.376565623754205,NA
"oO4EVyNmcCaw95OzZ81f",4,"fcCB","reg","G2404",80,0.08,-0.34551229217298,NA
"gYlhCVSj5pa1VFbFdicj",4,"fcDC","reg","G1472",63,0.7938,0.984317112234533,NA
"gYlhCVSj5pa1VFbFdicj",4,"fcDC","reg","G1948",10,1.62,1.1085250889706,NA
"pg3CssQWWIcR6REE3TFo",4,"fcCB","reg","G2404",100,0,-0.664008000698369,NA
"WIgOURivC4n0cmwPOXBA",4,"fcAE","reg","C47",30,0.18,-0.463977093817656,NA
"WIgOURivC4n0cmwPOXBA",4,"fcAE","reg","M7949",100,2,1.82520144541166,NA
"S3ozFIIRmmWlk0ykAaHv",4,"fcCB","sup","G2404",75,0.125,0.578290950759932,-0.166358456127448
"aIaGr8bYPX4gfjlGYqyx",4,"fcBA","reg","G1920",40,0.72,0.0784674154530641,NA
"aIaGr8bYPX4gfjlGYqyx",4,"fcBA","reg","G2006",8,1.6928,1.75330170221065,NA
"f8xZZy3AncQYYmK2eysC",4,"fcCB","reg","G2404",85,0.045,-0.484854164652838,NA
"kgAJm1lblz7JIf8qQqZd",4,"fcDC","reg","G1472",7,0.0098,-0.795326587662524,NA
"kgAJm1lblz7JIf8qQqZd",4,"fcDC","reg","G1948",7,1.7298,1.27300761190183,NA
"HtYDZw69CrxG7YXipN2I",4,"fcED","reg","C1039",81,0.0722,-0.928489738066638,NA
"HtYDZw69CrxG7YXipN2I",4,"fcED","reg","G2063",71,0.1682,0.138913368225631,NA
"TnkZ3dTyO65eSD5NNCjV",4,"fcBA","reg","G1920",8,1.6928,1.72519316183779,NA
"TnkZ3dTyO65eSD5NNCjV",4,"fcBA","reg","G2006",61,0.3042,-0.882219773542258,NA
"H7f3VT97eqxqR8k4gLwC",4,"fcCB","reg","G2404",87,0.0338,-0.529443563846392,NA
"0WgPYP5L2MNMyFtsWEaG",4,"fcBA","reg","G1920",1,1.9602,2.17783960980579,NA
"0WgPYP5L2MNMyFtsWEaG",4,"fcBA","reg","G2006",10,1.62,1.61512946871301,NA
"uFa2AxLMcTcWQza7yFWZ",4,"fcCB","reg","G2404",75,0.125,-0.166358456127448,NA
"c1osEz7Jb0wJHmy3939A",4,"fcBA","sup","G1920",10,1.62,1.25237352249281,1.60195957390932
"c1osEz7Jb0wJHmy3939A",4,"fcBA","sup","G2006",26,1.0952,-0.847145814890543,0.61907468657624
"jyeyCfCN3CfT45Vmut9E",4,"fcAE","reg","C47",64,0.8192,0.943075649381753,NA
"jyeyCfCN3CfT45Vmut9E",4,"fcAE","reg","M7949",99,1.9602,1.75494662720852,NA
"qXLy4pIlDDDoNenqCw3e",4,"fcED","reg","C1039",20,1.28,0.587115157233304,NA
"qXLy4pIlDDDoNenqCw3e",4,"fcED","reg","G2063",95,0.00500000000000001,-0.449193458251024,NA
"FWjyJsu6QVJLpQGvz0xK",4,"fcDC","reg","G1472",27,0.1458,-0.486612884619157,NA
"FWjyJsu6QVJLpQGvz0xK",4,"fcDC","reg","G1948",33,0.8978,0.0266555255740874,NA
"Aqp9HI94q4KffiYZI489",4,"fcDC","reg","G1472",50,0.5,0.317404715512906,NA
"Aqp9HI94q4KffiYZI489",4,"fcDC","reg","G1948",85,0.045,-1.25085536291185,NA
"850kEnydx9qWCA79ISjs",4,"fcAE","reg","C47",24,0.1152,-0.606619487058147,NA
"850kEnydx9qWCA79ISjs",4,"fcAE","reg","M7949",34,0.2312,-1.29707801282249,NA
"1h05DmzN29B6FZZR67pP",4,"fcAE","reg","C47",11,0.0242,-0.806935193615009,NA
"1h05DmzN29B6FZZR67pP",4,"fcAE","reg","M7949",96,1.8432,1.54841864404852,NA
"0x2cRlqKcXPG9u4HNEXL",4,"fcED","reg","C1039",100,0,-1.01908973263582,NA
"0x2cRlqKcXPG9u4HNEXL",4,"fcED","reg","G2063",90,0.02,-0.395139521993979,NA
"umPuWugT1xnDE3i5CyiS",4,"fcED","reg","C1039",2,1.9208,1.39122148022403,NA
"umPuWugT1xnDE3i5CyiS",4,"fcED","reg","G2063",97,0.0018,-0.460724964652527,NA
"We0PNV8gUFAgrSL0CLLr",4,"fcDC","reg","G1472",39,0.3042,-0.127052218721588,NA
"We0PNV8gUFAgrSL0CLLr",4,"fcDC","reg","G1948",12,1.5488,1.00186611235216,NA
"l6WLNuf2HjJWGxOVFiYO",4,"fcBA","reg","G1920",46,0.5832,-0.153103392632287,NA
"l6WLNuf2HjJWGxOVFiYO",4,"fcBA","reg","G2006",33,0.8978,0.244415361130738,NA
"qcx2RIuXihoDjqT84xfl",4,"fcAE","reg","C47",35,0.245,-0.32089444627704,NA
"qcx2RIuXihoDjqT84xfl",4,"fcAE","reg","M7949",67,0.8978,-0.120398067741712,NA
"1EicOlsQbZR2weQYUSE4",4,"fcDC","reg","G1472",10,0.02,-0.772173059934271,NA
"1EicOlsQbZR2weQYUSE4",4,"fcDC","reg","G1948",70,0.18,-1.0486227527505,NA
"Xv00kKXR4bR6IIl92EtE",4,"fcDC","reg","G1472",80,1.28,2.08796860061457,NA
"Xv00kKXR4bR6IIl92EtE",4,"fcDC","reg","G1948",10,1.62,1.1085250889706,NA
"D44hdrnbGBHB5xj2Gpho",4,"fcCB","reg","G2404",49,0.5202,1.40701034398798,NA
"OyCfR97qmhV4y6AwIg2Z",4,"fcCB","reg","G2404",100,0,-0.664008000698369,NA
"2heUGNZnvLjewCSzcWx3",4,"fcAE","reg","C47",28,0.1568,-0.515046592632152,NA
"2heUGNZnvLjewCSzcWx3",4,"fcAE","reg","M7949",61,0.7442,-0.391532240505601,NA
"5PP2t16GSzChbtte5vVw",4,"fcDC","reg","G1472",33,0.2178,-0.32317621830208,NA
"5PP2t16GSzChbtte5vVw",4,"fcDC","reg","G1948",30,0.98,0.149792714872333,NA
"DRrgI3jzHMjID8Q48PjB",4,"fcED","reg","C1039",10,1.62,1.01376333110479,NA
"DRrgI3jzHMjID8Q48PjB",4,"fcED","reg","G2063",90,0.02,-0.395139521993979,NA
"dh2PexZUtPejLAUOwsKc",4,"fcDC","reg","G1472",40,0.32,-0.0911869502797854,NA
"dh2PexZUtPejLAUOwsKc",4,"fcDC","reg","G1948",90,0.02,-1.28830584627506,NA
"LvCQbOAkPqt0QrjrEbIu",4,"fcAE","reg","C47",70,0.98,1.29704010668223,NA
"LvCQbOAkPqt0QrjrEbIu",4,"fcAE","reg","M7949",83,1.3778,0.726896222145439,NA
"T2kSSE2Q1XBgo05rbn7y",4,"fcAE","reg","C47",30,0.18,-0.463977093817656,NA
"T2kSSE2Q1XBgo05rbn7y",4,"fcAE","reg","M7949",65,0.845,-0.213600439629299,NA
"oqRF8ywLaUNfPwYgnXRk",4,"fcBA","reg","G1920",8,1.6928,1.72519316183779,NA
"oqRF8ywLaUNfPwYgnXRk",4,"fcBA","reg","G2006",50,0.5,-0.51059720048132,NA
"xVa4sxiVQcwRAFeHBw6Q",4,"fcAE","reg","C47",40,0.32,-0.155799083730176,NA
"xVa4sxiVQcwRAFeHBw6Q",4,"fcAE","reg","M7949",54,0.5832,-0.675728866905249,NA
"s9sWUlKi61LvdtfMTgzg",4,"fcED","reg","C1039",5,1.805,1.24591013159369,NA
"s9sWUlKi61LvdtfMTgzg",4,"fcED","reg","G2063",85,0.045,-0.305049628232236,NA
"3uJI4pjYUgXyX1Hk2qIL",4,"fcBA","reg","G1920",11,1.5842,1.54135844138406,NA
"3uJI4pjYUgXyX1Hk2qIL",4,"fcBA","reg","G2006",100,0,-1.45958232065736,NA
"SAQ9CRy6ozWjXwaHf0lN",4,"fcBA","reg","G1920",25,1.125,0.764038886758381,NA
"SAQ9CRy6ozWjXwaHf0lN",4,"fcBA","reg","G2006",30,0.98,0.40042851488768,NA
"TvYtzJkmM6MuLbSXfR4V",4,"fcCB","reg","G2404",88,0.0288,-0.549349545629229,NA
"UhiLfhGnF49zBXe6mm0V",4,"fcAE","reg","C47",20,0.08,-0.684104243880141,NA
"UhiLfhGnF49zBXe6mm0V",4,"fcAE","reg","M7949",40,0.32,-1.14032856919337,NA
"GFZDz69YiwKEpC8nh3Kc",4,"fcCB","reg","G2404",95,0.00500000000000001,-0.644102018915533,NA
"R0BAq19ThveXTuFrNFWR",4,"fcDC","reg","G1472",3,0.0018,-0.81348621725331,NA
"R0BAq19ThveXTuFrNFWR",4,"fcDC","reg","G1948",8,1.6928,1.21758089652427,NA
"Q8xQjMfeUVXmPEqv1H7b",4,"fcCB","reg","G2404",70,0.18,0.0526073434837579,NA
"6uMXuuY18it6mt78sREJ",4,"fcCB","sup","G2404",82,0.0648,-0.525485689561815,-0.406026476792804
"zsYRR1FDyTt9ubPsiZRd",4,"fcCB","reg","G2404",49,0.5202,1.40701034398798,NA
"lvf066vjFToJgJanlr3H",4,"fcCB","sup","G2404",73,0.1458,0.959662281635221,-0.0835495719108464
"LobHXXnfhsExJHBeznFT",4,"fcBA","reg","G1920",28,1.0368,0.614736655229667,NA
"LobHXXnfhsExJHBeznFT",4,"fcBA","reg","G2006",54,0.4232,-0.65636131494036,NA
"G06vCKjuln4m6u6CPQEn",4,"fcCB","reg","G2404",80,0.08,-0.34551229217298,NA
"baWpZ45AscEjcjtTL7mF",4,"fcCB","reg","G2404",76,0.1152,-0.205374180421808,NA
"0FX5rBebJhUn0z8tQid9",4,"fcBA","reg","G1920",70,0.18,-0.835627879620691,NA
"0FX5rBebJhUn0z8tQid9",4,"fcBA","reg","G2006",75,0.125,-1.22233604061335,NA
"Hnfw3a5JlZoOX5ra3zUD",4,"fcCB","reg","G2404",86,0.0392,-0.507945103520928,NA
"VwvZLU4OilnAvOArxYc7",4,"fcAE","reg","C47",60,0.72,0.724709516519767,NA
"VwvZLU4OilnAvOArxYc7",4,"fcAE","reg","M7949",67,0.8978,-0.120398067741712,NA
"R6U0YqqdHfgqkWkuCagF",4,"fcED","reg","C1039",42,0.6728,-0.17482828739836,NA
"R6U0YqqdHfgqkWkuCagF",4,"fcED","reg","G2063",36,0.8192,2.4848542017814,NA
"bQQyK6ZjfZOC7Ka8O6uT",4,"fcAE","reg","C47",30,0.18,-0.463977093817656,NA
"bQQyK6ZjfZOC7Ka8O6uT",4,"fcAE","reg","M7949",50,0.5,-0.822593210485689,NA
"CW8zKiKJE434idpLxkzM",4,"fcAE","reg","C47",25,0.125,-0.585047026352023,NA
"CW8zKiKJE434idpLxkzM",4,"fcAE","reg","M7949",71,1.0082,0.0744796189323323,NA
"DoFCE00qFvG0xBr3UWpI",4,"fcED","reg","C1039",100,0,-1.01908973263582,NA
"DoFCE00qFvG0xBr3UWpI",4,"fcED","reg","G2063",70,0.18,0.181435798081173,NA
"jtvtTOMSmoqa3cP4vWFw",4,"fcCB","reg","G2404",90,0.02,-0.584384073567022,NA
"AvPjrRe5e2ZgzIiYwRuN",4,"fcDC","reg","G1472",21,0.0882,-0.617362217672818,NA
"AvPjrRe5e2ZgzIiYwRuN",4,"fcDC","reg","G1948",50,0.5,-0.569256565701364,NA
"g3iMJxodMUlpO2mQ8tOt",4,"fcBA","reg","G1920",74,0.1352,-0.911463933730514,NA
"g3iMJxodMUlpO2mQ8tOt",4,"fcBA","reg","G2006",68,0.2048,-1.07087801543326,NA
"qLd8F9TWaTwM4TqGeHyu",4,"fcED","reg","C1039",99,2e-04,-1.01883876312178,NA
"qLd8F9TWaTwM4TqGeHyu",4,"fcED","reg","G2063",94,0.00720000000000001,-0.441265547599991,NA
"gwfb91tqDWXbpOi8L2tf",4,"fcED","reg","C1039",100,0,-1.01908973263582,NA
"gwfb91tqDWXbpOi8L2tf",4,"fcED","reg","G2063",94,0.00720000000000001,-0.441265547599991,NA
"swOv8V46B4RZrXYTCYCb",4,"fcED","reg","C1039",93,0.00979999999999999,-1.00679222644776,NA
"swOv8V46B4RZrXYTCYCb",4,"fcED","reg","G2063",83,0.0578,-0.258923602626224,NA
"BFJ82oQJcYVAZ2SMBPIY",4,"fcBA","reg","G1920",71,0.1682,-0.855602554587118,NA
"BFJ82oQJcYVAZ2SMBPIY",4,"fcBA","reg","G2006",65,0.245,-0.994579611771101,NA
"j1lSAtVBMhimMpC1Ha2o",4,"fcCB","reg","G2404",77,0.1058,-0.242797426173541,NA
"30F4d4EcTkkPxFbHeBiN",4,"fcDC","reg","G1472",18,0.0648,-0.670479134225868,NA
"30F4d4EcTkkPxFbHeBiN",4,"fcDC","reg","G1948",4,1.8432,1.44288300443737,NA
"9NyaXPkKlfyjubys7IoE",4,"fcDC","reg","G1472",35,0.245,-0.261433477693407,NA
"9NyaXPkKlfyjubys7IoE",4,"fcDC","reg","G1948",10,1.62,1.1085250889706,NA
"2QJZGGcIQF8A5FhBmyuz",4,"fcAE","reg","C47",32,0.2048,-0.409385560602159,NA
"2QJZGGcIQF8A5FhBmyuz",4,"fcAE","reg","M7949",67,0.8978,-0.120398067741712,NA
"qSedMPNgMWvKnBuXotqt",4,"fcAE","reg","C47",25,0.125,-0.585047026352023,NA
"qSedMPNgMWvKnBuXotqt",4,"fcAE","reg","M7949",55,0.605,-0.637247584572874,NA
"0vQoOOqbZMP3otq0XdM9",4,"fcAE","reg","C47",38,0.2888,-0.224478754549671,NA
"0vQoOOqbZMP3otq0XdM9",4,"fcAE","reg","M7949",74,1.0952,0.228051708974378,NA
"UpCXiaZ8iZxNNKqYbd3B",4,"fcED","reg","C1039",88,0.0288,-0.982950122613763,NA
"UpCXiaZ8iZxNNKqYbd3B",4,"fcED","reg","G2063",88,0.0288,-0.363427879389845,NA
"3HNTHcsl7dZ2TGlwR4g6",4,"fcAE","reg","C47",13,0.0338,-0.78580298720901,NA
"3HNTHcsl7dZ2TGlwR4g6",4,"fcAE","reg","M7949",29,0.1682,-1.40828538837018,NA
"I6ht2TV2zzB535qWglVL",4,"fcAE","reg","C47",30,0.18,-0.463977093817656,NA
"I6ht2TV2zzB535qWglVL",4,"fcAE","reg","M7949",80,1.28,0.554260010580932,NA
"U9nsf4r6DuxRFPnEoBKH",4,"fcAE","reg","C47",23,0.1058,-0.62731143916402,NA
"U9nsf4r6DuxRFPnEoBKH",4,"fcAE","reg","M7949",71,1.0082,0.0744796189323323,NA
"JrN194r0y34cNefXSrUy",4,"fcED","reg","C1039",5,1.805,1.24591013159369,NA
"JrN194r0y34cNefXSrUy",4,"fcED","reg","G2063",85,0.045,-0.305049628232236,NA
"Ct5lgNC0MclPUuSFZvTp",4,"fcCB","reg","G2404",80,0.08,-0.34551229217298,NA
"QxndeQ6cTJXmLvcx0mSM",4,"fcAE","reg","C47",50,0.5,0.240429786382298,NA
"QxndeQ6cTJXmLvcx0mSM",4,"fcAE","reg","M7949",34,0.2312,-1.29707801282249,NA
"GeqLFnYuyrcwpuJJBlxp",4,"fcCB","reg","G2404",96,0.00320000000000001,-0.651268172357354,NA
"khYao3bQxAh4FNPIXDxa",4,"fcCB","sup","G2404",82,0.0648,-0.525485689561815,-0.406026476792804
"iMajxXV06Xq7yz9G7h9l",4,"fcED","reg","C1039",21,1.2482,0.547211004500618,NA
"iMajxXV06Xq7yz9G7h9l",4,"fcED","reg","G2063",89,0.0242,-0.380004419842006,NA
"DXeOGqQEgoEt16VOuaOn",4,"fcBA","reg","G1920",81,0.0722,-1.01810838482245,NA
"DXeOGqQEgoEt16VOuaOn",4,"fcBA","reg","G2006",82,0.0648,-1.33659384908255,NA
"iQPGv0PQCZ0WfPCRF2gI",4,"fcCB","reg","G2404",60,0.32,0.60997483340319,NA
"AvX9Dhp3jgSThm1Kp5Tk",4,"fcBA","reg","G1920",70,0.18,-0.835627879620691,NA
"AvX9Dhp3jgSThm1Kp5Tk",4,"fcBA","reg","G2006",37,0.7938,0.0470264561341222,NA
"hOdVHTzPBsd26UMRFL3Q",4,"fcED","reg","C1039",13,1.5138,0.880498519148461,NA
"hOdVHTzPBsd26UMRFL3Q",4,"fcED","reg","G2063",81,0.0722,-0.207031823819461,NA
"ytBjfH91cVXBRI8fKxDi",4,"fcBA","reg","G1920",5,1.805,1.91512185092533,NA
"ytBjfH91cVXBRI8fKxDi",4,"fcBA","reg","G2006",13,1.5138,1.41356502918762,NA
"TzFZOXZnhIQE8OWTcMXv",4,"fcED","reg","C1039",3,1.8818,1.34228242498583,NA
"TzFZOXZnhIQE8OWTcMXv",4,"fcED","reg","G2063",91,0.0162,-0.408833185845764,NA
"LxtXIECwYcSxnNetzXg7",4,"fcAE","reg","C47",20,0.08,-0.684104243880141,NA
"LxtXIECwYcSxnNetzXg7",4,"fcAE","reg","M7949",60,0.72,-0.434249994287411,NA
"NfezsS2GPqZf3vUkvzDQ",4,"fcAE","reg","C47",30,0.18,-0.463977093817656,NA
"NfezsS2GPqZf3vUkvzDQ",4,"fcAE","reg","M7949",70,0.98,0.024701079401462,NA
"XVKSRHtW04rytiBbw9ZG",4,"fcAE","reg","C47",80,1.28,1.95742155686969,NA
"XVKSRHtW04rytiBbw9ZG",4,"fcAE","reg","M7949",5,0.005,-1.69636544693181,NA
"hihTqB8ELx95P6OtHxLK",4,"fcCB","reg","G2404",77,0.1058,-0.242797426173541,NA
"IOGwmjH1oX4unT6cb6gy",4,"fcCB","reg","G2404",90,0.02,-0.584384073567022,NA
"j3DeFL58jegIOcc4x1ND",4,"fcBA","reg","G1920",12,1.5488,1.48143441648478,NA
"j3DeFL58jegIOcc4x1ND",4,"fcBA","reg","G2006",77,0.1058,-1.25877706922811,NA
"I39nu6yFKdVI2LWsWJc2",4,"fcDC","reg","G1472",5,0.005,-0.806222365416996,NA
"I39nu6yFKdVI2LWsWJc2",4,"fcDC","reg","G1948",10,1.62,1.1085250889706,NA
"NsnSnPBoVOM0FBnTLBUg",4,"fcCB","reg","G2404",40,0.72,2.20245337603014,NA
"NDVCwpxotUAkjHRC5xdE",4,"fcED","reg","C1039",2,1.9208,1.39122148022403,NA
"NDVCwpxotUAkjHRC5xdE",4,"fcED","reg","G2063",90,0.02,-0.395139521993979,NA
"GPD6F9DZ5KZ649zqEkmE",4,"fcED","reg","C1039",9,1.6562,1.0591888131464,NA
"GPD6F9DZ5KZ649zqEkmE",4,"fcED","reg","G2063",90,0.02,-0.395139521993979,NA
"daODboVggv3HjxF3IKYk",4,"fcBA","reg","G1920",40,0.72,0.0784674154530641,NA
"daODboVggv3HjxF3IKYk",4,"fcBA","reg","G2006",54,0.4232,-0.65636131494036,NA
"gd651YaRgBbmHmGqDTiR",4,"fcCB","reg","G2404",56,0.3872,0.877511228564517,NA
"P11pwBllfUHMrfMVJO4y",4,"fcBA","reg","G1920",63,0.2738,-0.67684614132825,NA
"P11pwBllfUHMrfMVJO4y",4,"fcBA","reg","G2006",60,0.32,-0.852231843744695,NA
"mXMCaULEkFF6s1prItB8",4,"fcBA","reg","G1920",96,0.00320000000000001,-1.1349094503041,NA
"mXMCaULEkFF6s1prItB8",4,"fcBA","reg","G2006",81,0.0722,-1.32254886930394,NA
"Go5RkRHzG4ksr6WsU3PS",4,"fcDC","sup","G1472",20,0.08,-0.585620972428945,-0.635975838003374
"Go5RkRHzG4ksr6WsU3PS",4,"fcDC","sup","G1948",5,1.805,2.37717864607048,1.38565866585838
"SnRg4VW74nsig9pvR2r9",4,"fcDC","reg","G1472",30,0.18,-0.408980468118546,NA
"SnRg4VW74nsig9pvR2r9",4,"fcDC","reg","G1948",65,0.245,-0.95125149600614,NA
"0i0wZSbTdy53z6Cni0Dl",4,"fcAE","reg","C47",20,0.08,-0.684104243880141,NA
"0i0wZSbTdy53z6Cni0Dl",4,"fcAE","reg","M7949",40,0.32,-1.14032856919337,NA
"QJAVFnxIfKtUQDRfIcd9",4,"fcAE","reg","C47",19,0.0722,-0.701274161585015,NA
"QJAVFnxIfKtUQDRfIcd9",4,"fcAE","reg","M7949",55,0.605,-0.637247584572874,NA
"kgP1UJdbpmTSUhJNiSt3",4,"fcAE","reg","C47",40,0.32,-0.155799083730176,NA
"kgP1UJdbpmTSUhJNiSt3",4,"fcAE","reg","M7949",79,1.2482,0.498126763875908,NA
"FuGtirjyvrzCpC7neCJH",4,"fcBA","reg","G1920",36,0.8192,0.246390106696243,NA
"FuGtirjyvrzCpC7neCJH",4,"fcBA","reg","G2006",71,0.1682,-1.14034372623014,NA
"l262n65OM48mRkyAqfw6",4,"fcED","reg","C1039",90,0.02,-0.993992781231613,NA
"l262n65OM48mRkyAqfw6",4,"fcED","reg","G2063",95,0.00500000000000001,-0.449193458251024,NA
"ADb2b1AvtBmftDmWdKWN",4,"fcCB","reg","G2404",76,0.1152,-0.205374180421808,NA
"gHWgHzynJbowDqymIDjy",4,"fcAE","reg","C47",40,0.32,-0.155799083730176,NA
"gHWgHzynJbowDqymIDjy",4,"fcAE","reg","M7949",90,1.62,1.154426799251,NA
"Bipzf7LJ6qdGqAscZzBg",4,"fcDC","reg","G1472",5,0.005,-0.806222365416996,NA
"Bipzf7LJ6qdGqAscZzBg",4,"fcDC","reg","G1948",25,1.125,0.367005518378971,NA
"jRgId2AbQkaa6UHly2aN",4,"fcAE","reg","C47",30,0.18,-0.463977093817656,NA
"jRgId2AbQkaa6UHly2aN",4,"fcAE","reg","M7949",82,1.3448,0.668644739715697,NA
"naEx0junNZenxp3lgHld",4,"fcED","reg","C1039",20,1.28,0.587115157233304,NA
"naEx0junNZenxp3lgHld",4,"fcED","reg","G2063",96,0.00320000000000001,-0.45567993060187,NA
"VuUcRpAtYNI7G5o2tlz9",4,"fcAE","reg","C47",90,1.62,2.70585386708214,NA
"VuUcRpAtYNI7G5o2tlz9",4,"fcAE","reg","M7949",65,0.845,-0.213600439629299,NA
"2pScWifucpmQZvXoZCw3",4,"fcAE","reg","C47",40,0.32,-0.155799083730176,NA
"2pScWifucpmQZvXoZCw3",4,"fcAE","reg","M7949",60,0.72,-0.434249994287411,NA
"AMj1OsVFQi7SVE2T2GZ1",4,"fcAE","reg","C47",50,0.5,0.240429786382298,NA
"AMj1OsVFQi7SVE2T2GZ1",4,"fcAE","reg","M7949",60,0.72,-0.434249994287411,NA
"9kNKLFrAZTGO8pUedvTM",4,"fcBA","reg","G1920",77,0.1058,-0.961231344240085,NA
"9kNKLFrAZTGO8pUedvTM",4,"fcBA","reg","G2006",40,0.72,-0.0930437476038617,NA
"wBUnPDocOasWtOr37ldU",4,"fcBA","reg","G1920",68,0.2048,-0.793647206809897,NA
"wBUnPDocOasWtOr37ldU",4,"fcBA","reg","G2006",30,0.98,0.40042851488768,NA
"Y4wLZITrk3Kum0lcuesK",4,"fcBA","reg","G1920",60,0.32,-0.598640210527495,NA
"Y4wLZITrk3Kum0lcuesK",4,"fcBA","reg","G2006",34,0.8712,0.193929352737373,NA
"Lln9o6Ma46KYfVigvXR8",4,"fcCB","reg","G2404",93,0.00979999999999999,-0.624992276404009,NA
"8dnNzoCXB1BhEOgzIafL",4,"fcAE","reg","C47",25,0.125,-0.585047026352023,NA
"8dnNzoCXB1BhEOgzIafL",4,"fcAE","reg","M7949",80,1.28,0.554260010580932,NA
"EtulJVHuPSc3ZLVKBPtb",4,"fcDC","reg","G1472",25,0.125,-0.533827921555201,NA
"EtulJVHuPSc3ZLVKBPtb",4,"fcDC","reg","G1948",38,0.7688,-0.166588968580093,NA
"SNsBrz8Txh3QpNgGXGtE",4,"fcED","reg","C1039",100,0,-1.01908973263582,NA
