trial_type,trial_index,time_elapsed,internal_node_id,subject_id,form,wave,group,session_id,session_restart_id,FULLSCREEN_SCREEN_WIDTH,FULLSCREEN_SCREEN_HEIGHT,view_history,rt,custom_timer_ended_trial,interval_id,width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_name,success,data_checkpoint,data_checkpoint_ind,experiment_parameters,task_raven_matrix,task_bayesian_update_easy,task_bayesian_update_hard,task_number_series,task_graph_literacy,task_admc_dr,task_time_series,task_coherence_forecasting,task_berlin_numeracy,task_admc_rc2,task_leapfrog,task_admc_a1,task_denominator_neglect_version_A,task_denominator_neglect_version_B,task_impossible_question,task_cognitive_reflection,response,question_order,pt_trial,block,trial,list_id,stimulus,correct_answer,correct,response_slider,unique_trial,unique_trial_draw_number,ball_split,left_box_majority_color,right_box_majority_color,selected_box_majority_color,current_draw,past_draws,version,aig_version,score,ns_id,ns_response,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,admc_id,admc_response,y_axis_values,chart_height,func,direction,noise_condition,datapoints,moved_sliders,cfs_id,cfs_response,BNS_1,BNS_2,BNS_3,BNS_4,slider_start,slider_moved,optionA_reward,optionB_reward,points_won,option_selected,curr_block_ind,pt_trial_prediction,task_version,choice_type,left_lottery_display_type,right_lottery_display_type,left_lottery_type,right_lottery_type,left_lottery_gold_prop,right_lottery_gold_prop,left_lottery_total_coins,right_lottery_total_coins,left_lottery_gold_coins,right_lottery_gold_coins,left_lottery_silver_coins,right_lottery_silver_coins,selected_lottery,coin_drawn,response_choice,id,question_text,answer_1,answer_2,crt_1,crt_2,crt_3,crt_4,crt_5,crt_6,crt_7
html-button-response,196,2242745,0.0-11.0-7.0-0.0-0.38,I9gmFwCO9p5xFLn4C1dI,33ff78,3,2,kYrqtLvACktr7uDAUd4x7Qg9X5,RYEBwRXBueZ9yzy8EB0EJZKUw1,1920.0,1080.0,,5258.0,False,672.0,,,,,,,,,,,,bayesian_update_test_trial,,,,,,,,,,,,,,,,,,,,,0,,False,0.0,38.0,,"<div id=""draws_container"">
                            <div id=""current_draw_container"">
                                <div>CURRENT DRAW</div>
                                <div id=""curr_draw_balls""></div>
                            </div>
                            <div id=""past_draws_container"">
                                <div>PAST DRAWS</div>
                                <div id=""past_draw_balls""></div>
                            </div>
                        </div>
                        <div id=""boxes_container"">
                            <div id=""left_box_label"">Left box<br><span>70 <span style=""color: blue;"">blue</span>, 30 <span style=""color: red;"">red</span></span></div>
                            <div id=""right_box_label"">Right box<br><span>70 <span style=""color: red;"">red</span>, 30 <span style=""color: blue;"">blue</span></span></div>
                            <div id=""left_box"" class=""box""></div>
                            <div id=""black_box"" class=""box""><div id=""black_box_top_border""></div></div>
                            <div id=""right_box"" class=""box""></div>
                        </div>
                        <div id=""question_container"">What is the probability that the next drawn ball will be blue?</div>
                        <div id=""slider_and_labels_container"">
                            <div id=""slider_current_selection_container"">
                                <div id=""slider_current_selection_text"">50% blue</div>
                            </div>
                            <div id=""slider_container"">
                                <input name=""response_slider"" id=""response_slider"" type=""range"" min=""0"" max=""100"" step=""1"" value=""50"" class=""jspsych-slider"" style=""width: 100%"">
                            </div>	
                            <div id=""slider_labels_container"">
                                <div>Definitely NOT blue</div>
                                <div>Equally likely to be blue as not blue</div>
                                <div>Definitely blue</div>
                            </div>
                        </div>
                        ",,,64.0,7.0,3.0,"[30, 70]",blue,red,red,['blue'],"[['blue'], ['red'], ['red']]",hard,anchor,0.1576289442035831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,197,2247667,0.0-11.0-7.0-0.0-0.39,I9gmFwCO9p5xFLn4C1dI,33ff78,3,2,kYrqtLvACktr7uDAUd4x7Qg9X5,RYEBwRXBueZ9yzy8EB0EJZKUw1,1920.0,1080.0,,4918.0,False,678.0,,,,,,,,,,,,bayesian_update_test_trial,,,,,,,,,,,,,,,,,,,,,0,,False,0.0,39.0,,"<div id=""draws_container"">
                            <div id=""current_draw_container"">
                                <div>CURRENT DRAW</div>
                                <div id=""curr_draw_balls""></div>
                            </div>
                            <div id=""past_draws_container"">
                                <div>PAST DRAWS</div>
                                <div id=""past_draw_balls""></div>
                            </div>
                        </div>
                        <div id=""boxes_container"">
                            <div id=""left_box_label"">Left box<br><span>70 <span style=""color: blue;"">blue</span>, 30 <span style=""color: red;"">red</span></span></div>
                            <div id=""right_box_label"">Right box<br><span>70 <span style=""color: red;"">red</span>, 30 <span style=""color: blue;"">blue</span></span></div>
                            <div id=""left_box"" class=""box""></div>
                            <div id=""black_box"" class=""box""><div id=""black_box_top_border""></div></div>
                            <div id=""right_box"" class=""box""></div>
                        </div>
                        <div id=""question_container"">What is the probability that the next drawn ball will be blue?</div>
                        <div id=""slider_and_labels_container"">
                            <div id=""slider_current_selection_container"">
                                <div id=""slider_current_selection_text"">50% blue</div>
                            </div>
                            <div id=""slider_container"">
                                <input name=""response_slider"" id=""response_slider"" type=""range"" min=""0"" max=""100"" step=""1"" value=""50"" class=""jspsych-slider"" style=""width: 100%"">
                            </div>	
                            <div id=""slider_labels_container"">
                                <div>Definitely NOT blue</div>
                                <div>Equally likely to be blue as not blue</div>
                                <div>Definitely blue</div>
                            </div>
                        </div>
                        ",,,65.0,7.0,4.0,"[30, 70]",blue,red,red,['red'],"[['blue'], ['red'], ['red'], ['blue']]",hard,anchor,0.2865992353129488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instructions,198,2249020,0.0-11.0-7.0-0.0-1.39-0.39,I9gmFwCO9p5xFLn4C1dI,33ff78,3,2,kYrqtLvACktr7uDAUd4x7Qg9X5,RYEBwRXBueZ9yzy8EB0EJZKUw1,1920.0,1080.0,"[{'page_index': 0, 'viewing_time': 1352}]",1352.0,False,684.0,,,,,,,,,,,,bayesian_update_between_unique_trials_trial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,199,2249021,0.0-11.0-8.0,I9gmFwCO9p5xFLn4C1dI,33ff78,3,2,kYrqtLvACktr7uDAUd4x7Qg9X5,RYEBwRXBueZ9yzy8EB0EJZKUw1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,200,2249022,0.0-11.0-9.0,I9gmFwCO9p5xFLn4C1dI,33ff78,3,2,kYrqtLvACktr7uDAUd4x7Qg9X5,RYEBwRXBueZ9yzy8EB0EJZKUw1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,201,2249028,0.0-11.0-11.0,I9gmFwCO9p5xFLn4C1dI,33ff78,3,2,kYrqtLvACktr7uDAUd4x7Qg9X5,RYEBwRXBueZ9yzy8EB0EJZKUw1,1920.0,1080.0,,,,,,,,,,,,,,,,async_data_save,,Bayesian Update_hard__completed,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,202,2249183,0.0-13.0-1.0,I9gmFwCO9p5xFLn4C1dI,33ff78,3,2,kYrqtLvACktr7uDAUd4x7Qg9X5,RYEBwRXBueZ9yzy8EB0EJZKUw1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instructions,203,2279795,0.0-13.0-2.0,I9gmFwCO9p5xFLn4C1dI,33ff78,3,2,kYrqtLvACktr7uDAUd4x7Qg9X5,RYEBwRXBueZ9yzy8EB0EJZKUw1,1920.0,1080.0,"[{'page_index': 0, 'viewing_time': 30612}]",30612.0,False,686.0,,,,,,,,,,,,number_series_instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,204,2279848,0.0-13.0-3.0,I9gmFwCO9p5xFLn4C1dI,33ff78,3,2,kYrqtLvACktr7uDAUd4x7Qg9X5,RYEBwRXBueZ9yzy8EB0EJZKUw1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-text,205,2291884,0.0-13.0-4.0-0.0-0.0,I9gmFwCO9p5xFLn4C1dI,33ff78,3,2,kYrqtLvACktr7uDAUd4x7Qg9X5,RYEBwRXBueZ9yzy8EB0EJZKUw1,1920.0,1080.0,,12006.0,False,687.0,,,,,,,,,,,,number_series_test_trial,,,,,,,,,,,,,,,,,,,,,{'NS_1': '8'},,,,,,,,,,,,,,,,,,,,,NS_1,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-text,206,2304051,0.0-13.0-4.0-0.0-0.1,I9gmFwCO9p5xFLn4C1dI,33ff78,3,2,kYrqtLvACktr7uDAUd4x7Qg9X5,RYEBwRXBueZ9yzy8EB0EJZKUw1,1920.0,1080.0,,12157.0,False,688.0,,,,,,,,,,,,number_series_test_trial,,,,,,,,,,,,,,,,,,,,,{'NS_2': '28'},,,,,,,,,,,,,,,,,,,,,NS_2,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-text,207,2320179,0.0-13.0-4.0-0.0-0.2,I9gmFwCO9p5xFLn4C1dI,33ff78,3,2,kYrqtLvACktr7uDAUd4x7Qg9X5,RYEBwRXBueZ9yzy8EB0EJZKUw1,1920.0,1080.0,,16118.0,False,689.0,,,,,,,,,,,,number_series_test_trial,,,,,,,,,,,,,,,,,,,,,{'NS_3': '66'},,,,,,,,,,,,,,,,,,,,,NS_3,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-text,208,2332835,0.0-13.0-4.0-0.0-0.3,I9gmFwCO9p5xFLn4C1dI,33ff78,3,2,kYrqtLvACktr7uDAUd4x7Qg9X5,RYEBwRXBueZ9yzy8EB0EJZKUw1,1920.0,1080.0,,12650.0,False,690.0,,,,,,,,,,,,number_series_test_trial,,,,,,,,,,,,,,,,,,,,,{'NS_4': '28'},,,,,,,,,,,,,,,,,,,,,NS_4,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-text,209,2352186,0.0-13.0-4.0-0.0-0.4,I9gmFwCO9p5xFLn4C1dI,33ff78,3,2,kYrqtLvACktr7uDAUd4x7Qg9X5,RYEBwRXBueZ9yzy8EB0EJZKUw1,1920.0,1080.0,,19342.0,False,691.0,,,,,,,,,,,,number_series_test_trial,,,,,,,,,,,,,,,,,,,,,{'NS_5': '7/10'},,,,,,,,,,,,,,,,,,,,,NS_5,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-text,210,2360853,0.0-13.0-4.0-0.0-0.5,I9gmFwCO9p5xFLn4C1dI,33ff78,3,2,kYrqtLvACktr7uDAUd4x7Qg9X5,RYEBwRXBueZ9yzy8EB0EJZKUw1,1920.0,1080.0,,8661.0,False,692.0,,,,,,,,,,,,number_series_test_trial,,,,,,,,,,,,,,,,,,,,,{'NS_6': '165'},,,,,,,,,,,,,,,,,,,,,NS_6,165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-text,211,2383519,0.0-13.0-4.0-0.0-0.6,I9gmFwCO9p5xFLn4C1dI,33ff78,3,2,kYrqtLvACktr7uDAUd4x7Qg9X5,RYEBwRXBueZ9yzy8EB0EJZKUw1,1920.0,1080.0,,22661.0,False,693.0,,,,,,,,,,,,number_series_test_trial,,,,,,,,,,,,,,,,,,,,,{'NS_7': '10'},,,,,,,,,,,,,,,,,,,,,NS_7,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-text,212,2395791,0.0-13.0-4.0-0.0-0.7,I9gmFwCO9p5xFLn4C1dI,33ff78,3,2,kYrqtLvACktr7uDAUd4x7Qg9X5,RYEBwRXBueZ9yzy8EB0EJZKUw1,1920.0,1080.0,,12266.0,False,694.0,,,,,,,,,,,,number_series_test_trial,,,,,,,,,,,,,,,,,,,,,{'NS_8': '8800'},,,,,,,,,,,,,,,,,,,,,NS_8,8800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-text,213,2418548,0.0-13.0-4.0-0.0-0.8,I9gmFwCO9p5xFLn4C1dI,33ff78,3,2,kYrqtLvACktr7uDAUd4x7Qg9X5,RYEBwRXBueZ9yzy8EB0EJZKUw1,1920.0,1080.0,,22753.0,False,695.0,,,,,,,,,,,,number_series_test_trial,,,,,,,,,,,,,,,,,,,,,{'NS_9': '10/14'},,,,,,,,,,,,,,,,,,,,,NS_9,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,214,2418549,0.0-13.0-5.0,I9gmFwCO9p5xFLn4C1dI,33ff78,3,2,kYrqtLvACktr7uDAUd4x7Qg9X5,RYEBwRXBueZ9yzy8EB0EJZKUw1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,215,2418551,0.0-13.0-6.0,I9gmFwCO9p5xFLn4C1dI,33ff78,3,2,kYrqtLvACktr7uDAUd4x7Qg9X5,RYEBwRXBueZ9yzy8EB0EJZKUw1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,216,2418557,0.0-13.0-8.0,I9gmFwCO9p5xFLn4C1dI,33ff78,3,2,kYrqtLvACktr7uDAUd4x7Qg9X5,RYEBwRXBueZ9yzy8EB0EJZKUw1,1920.0,1080.0,,,,,,,,,,,,,,,,async_data_save,,Number Series__completed,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,217,2418562,0.0-15.0-0.0-0.0,I9gmFwCO9p5xFLn4C1dI,33ff78,3,2,kYrqtLvACktr7uDAUd4x7Qg9X5,RYEBwRXBueZ9yzy8EB0EJZKUw1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,218,2418715,0.0-15.0-1.0,I9gmFwCO9p5xFLn4C1dI,33ff78,3,2,kYrqtLvACktr7uDAUd4x7Qg9X5,RYEBwRXBueZ9yzy8EB0EJZKUw1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,219,2418715,0.0-15.0-2.0,I9gmFwCO9p5xFLn4C1dI,33ff78,3,2,kYrqtLvACktr7uDAUd4x7Qg9X5,RYEBwRXBueZ9yzy8EB0EJZKUw1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-html-form,220,2673889,0.0-15.0-3.0,I9gmFwCO9p5xFLn4C1dI,33ff78,3,2,kYrqtLvACktr7uDAUd4x7Qg9X5,RYEBwRXBueZ9yzy8EB0EJZKUw1,1920.0,1080.0,,255114.0,False,698.0,,,,,,,,,,,,gl_main_trial,,,,,,,,,,,,,,,,,,,,,"{'Q1': '35', 'Q2': '15', 'Q3': '25', 'Q4': '25', 'Q5': '20', 'Q6': '3', 'Q7': '25', 'Q8': '40', 'Q9': '20', 'Q10': '2', 'Q11': '2', 'Q12': '2', 'Q13': '5'}",,,,,,,,,,,,,,,,,,,,,,,35.0,15.0,25.0,25.0,20.0,3.0,25.0,40.0,20.0,2.0,2.0,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,221,2673891,0.0-15.0-4.0,I9gmFwCO9p5xFLn4C1dI,33ff78,3,2,kYrqtLvACktr7uDAUd4x7Qg9X5,RYEBwRXBueZ9yzy8EB0EJZKUw1,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
