"session_id","trinary_A","trinary_B","trinary_C","trinary_AB","trinary_BC","binary_statepop1","binary_statearea1","binary_gdp1","binary_statepop2","binary_statearea2","binary_gdp2","time1","time2","time3","time4","time5","time6","space1","space2","space3","space4","space5","space6","confidence_interval1","confidence_interval2","confidence_interval3","tri1_abc","tri1_ab","tri1_bc","bin1","bin2","bin3","t1","t2","s1","s2","ci1","score_mean"
"JI0kypdQwT4vXupM8TZFF0byqQ",0.2,0.5,0.29,0.69,0.79,0.99,0.69,0.89,0.02,0.08,0.12,0.12,0.21,0.23,0.88,0.93,0.95,0.63,0.98,1,0.59,0.78,0.99,0.22,0.28,0.36,0.995,0.99,1,0.99,0.77,0.99,1,1,1,1,1,0.975909090909091
"JiGuMDvD3I1oTHPnTOw4urCqny",0.3,0.3,0.79,0.3,0.79,0.79,0.81,0.89,0.01,0.01,0.01,0.39,0.25,0.25,0.2,0.2,0.19,0.69,0.89,1,0.5,0.7,0.91,1,0.9,0.99,0.805,0.7,0.7,0.8,0.82,0.9,0.0917517095361369,0.0917517095361369,1,1,0.333333333333333,0.658348795673237
"jIHGvL7Ji9VA77twpO9oyWEKGz",0.39,0.62,0.18,0.67,0.66,0.37,0.73,0.45,0.24,0.36,0.41,0.36,0.45,0.63,0.25,0.26,0.37,0.32,0.52,0.76,0.28,0.66,0.8,0.43,0.47,0.5,0.905,0.66,0.86,0.61,0.91,0.86,1,1,1,1,1,0.891363636363636
"jiJShsIRy7nU8rtjLkZ0eVRMJO",0.68,0.52,0.6,0.54,0.49,0.69,0.74,0.59,0.7,0.63,0.5,0.62,0.49,0.47,0.56,0.49,0.88,0.7,0.52,0.59,0.41,0.75,0.84,0.45,0.59,0.73,0.6,0.34,0.37,0.61,0.63,0.91,0,0.666666666666667,0.333333333333333,1,1,0.587272727272727
"JKa3dmSzh727VaNln0dbDGdnps",0.19,0.14,0.74,0.25,0.8,0.94,0.77,0.9,0.09,0.2,0.08,0.03,0.05,0.08,0.06,0.1,0.21,0.93,0.97,1,0.24,0.32,0.49,0.22,0.34,0.42,0.965,0.92,0.92,0.97,0.97,0.98,1,1,1,1,1,0.975
"JkXCkB2yrXu4pYdC7ehnaV2daa",0.1,0.1,0.8,0.16,0.9,1,0.1,0.89,0.1,0.1,0.11,0.1,0.19,0.25,0.1,0.19,0.24,0.9,0.9,1,0.21,0.21,0.69,0.89,0.94,1,1,0.96,1,0.9,0.2,1,1,1,0.908248290463863,0.908248290463863,1,0.897863325538884
"JNaOqW0sdeRT0AltcxBBCVCftU",0.41,0.53,0.45,0.36,0.19,0.57,0.54,0.54,0.25,0.26,0.18,0.49,0.45,0.49,0.55,0.55,0.56,0.55,0.67,0.6,0.43,0.78,0.54,0.44,0.5,0.51,0.805,0.42,0.21,0.82,0.8,0.72,0.5,0.908248290463863,0.666666666666667,0.666666666666667,1,0.683325602163382
"jOgweHhaXBCfs9ZvBiDK8zaHkc",0.49,0.5,0.5,0.49,0.5,0.89,0.49,0.69,0.3,0.33,0.48,0.1,0.11,0.13,0.69,0.79,0.88,0.26,0.8,0.98,0.21,0.5,0.76,0.49,0.58,0.65,0.755,0.5,0.5,0.81,0.82,0.83,1,1,1,1,1,0.837727272727273
"JOwLfcaKlfmYmKxZWtsmcUTGmv",0,0,1,0,1,0.71,0.2,0.7,0.31,0.7,0.3,0.09,0.23,0.39,0.06,0.09,0.16,1,1,1,1,1,1,0.1,0.15,0.18,1,1,1,0.98,0.9,1,1,1,0.5,0.5,1,0.898181818181818
"JQ2ojLGRUgAw5wD2FjyffCUoZy",0.3,0.2,0.6,0.1,0.93,0.7,0.29,0.53,0.11,0.79,0.2,0.19,0.36,0.6,0.1,0.2,0.3,1,1,1,0.4,0.5,1,0.8,0.7,0.69,0.95,0.6,0.87,0.81,0.92,0.73,1,1,0.5,1,0,0.761818181818182
"jQR3wkyL8ZEgTUcBCdQtv0426r",0.1,0.54,0.2,0.29,0.79,0.7,0.2,0.59,0.28,0.7,0.23,0.15,0.19,0.25,0.5,0.79,0.85,0.65,0.83,0.87,0.29,0.35,0.39,0.49,0.74,0.67,0.92,0.65,0.95,0.98,0.9,0.82,1,1,1,1,0.666666666666667,0.898787878787879
"JqUcwIC6WG3decNxN39bOcSzrr",0.3,0.42,0.53,0.43,0.55,0.55,0.75,0.62,0.31,0.22,0.37,0.41,0.59,0.74,0.44,0.53,0.63,0.62,0.76,0.86,0.55,0.69,0.76,0.45,0.52,0.71,0.875,0.71,0.6,0.86,0.97,0.99,1,1,1,1,1,0.909545454545455
"jT8pOv4cPWJCbyRg6yhAVzQkNK",0.1,0.11,0.82,0.1,0.93,0.6,0.79,0.69,0.32,0.24,0.38,0.05,0.09,0.13,0.32,0.37,0.43,0.5,0.7,1,0.5,0.79,1,0.49,0.59,0.7,0.985,0.89,1,0.92,0.97,0.93,1,1,1,1,1,0.972272727272727
"ju1TsAsHtqnVji0SV6CozMEiqv",0.79,0.7,0.77,0.68,0.64,0.8,0.51,0.5,0.39,0.5,0.5,0.39,0.39,0.49,0.89,0.88,0.88,0.66,0.73,0.78,0.51,0.54,0.58,0.81,0.83,0.81,0.37,0.19,0.17,0.81,0.99,1,0.908248290463863,0.0917517095361369,1,1,0.5,0.639090909090909
"JV9NgLh9DUUn4yI4csL5ZqLVXM",0.24,0.33,0.69,0.49,0.91,0.3,0.09,0.39,0.41,0.45,0.53,0.14,0.13,0.12,0.32,0.35,0.39,0.5,0.7,0.5,0.76,0.8,0.69,0.75,0.67,0.54,0.87,0.92,0.89,0.71,0.54,0.92,0,1,0.5,0.333333333333333,0,0.607575757575758
"jxKp9sXExdF7aXgIV9d4e9jje6",0.01,0.03,0.5,0.5,0.5,0.51,0.5,0.19,0.49,0.51,0.77,0.1,0.1,0.12,0.09,0.1,0.15,0.71,0.69,1,0.4,0.39,0.99,0.68,0.49,0.51,0.77,0.54,0.97,1,0.99,0.96,0.908248290463863,1,0.666666666666667,0.666666666666667,0.333333333333333,0.800446814284594
"jYJDOtwXELskpzpQLdnJsFfkIx",0.3,0.52,0.72,0.49,0.77,0.8,0.61,0.8,0.8,0.61,0.8,0.36,0.49,0.63,0.4,0.61,0.72,0.68,0.87,0.94,0.46,0.59,0.89,0.46,0.55,0.66,0.73,0.67,0.53,0.4,0.78,0.4,1,1,1,1,1,0.773636363636364
"JYYC1IGZ0p9P0RBch6lFeh7TVZ",0,0.5,1,0.5,1,0.8,0.49,0,0.5,0.69,0.39,0.19,0.49,0.75,0.49,0.58,0.69,0.4,0.7,0.88,0.4,0.69,0.79,0.89,0.5,0.51,0.75,1,0.5,0.7,0.82,0.39,1,1,1,1,0.333333333333333,0.772121212121212
"JzwY0KAS85gMUiakQVuRl6MWfG",0.05,0.31,0.84,0.02,0.95,0.89,0.44,0.95,0.8,0.45,0.42,0.07,0.11,0.15,0.16,0.22,0.33,0.79,0.98,0.98,0.12,0.25,0.29,0.02,0.07,0.16,0.9,0.66,0.8,0.31,0.89,0.63,1,1,0.908248290463863,1,1,0.82711348095126
"K2JsLXQtZvq01NcCtDjznMDmhZ",0.1,0.51,0.67,0.42,0.11,0.69,0.78,0.8,0.19,0.2,0.2,0.21,0.27,0.35,0.31,0.41,0.58,0.6,0.85,0.97,0.28,0.49,0.65,0.65,0.2,0.35,0.86,0.81,-0.0700000000000001,0.88,0.98,1,1,1,1,1,0.333333333333333,0.799393939393939
"K6zPyHeMQvej7tfVjDRrQIXylO",0.06,0.11,0.97,0,1,0.38,0.7,0.66,0.4,0.11,0.37,0.51,0.7,0.88,0.6,0.7,0.76,0.59,0.71,1,0.56,0.63,0.91,0.15,0.34,0.5,0.93,0.83,0.92,0.78,0.81,0.97,1,1,1,1,1,0.930909090909091
"KA63lXcshtVitvuSPW4YfZr9iH",0.09,0.24,0.92,0.13,0.97,0.74,0.84,0.83,0.34,0.51,0.56,0.35,0.46,0.63,0.31,0.46,0.6,0.3,0.49,0.64,0.33,0.53,0.73,0.4,0.56,0.71,0.875,0.8,0.81,0.92,0.65,0.61,1,1,1,1,1,0.878636363636364
"KAUdzNddDclwvyjVTJpfMKf5Cm",0.3,0.35,0.7,0.13,0.81,0.79,0.58,0.36,0.16,0.75,0.8,0.19,0.83,0.95,0.19,0.25,0.34,1,1,1,0.9,0.91,0.97,1,1,1,0.825,0.48,0.76,0.95,0.67,0.84,1,1,0.5,1,0.5,0.775
"KbIsmVBprC5DAqkNS4zZtaO7sp",0.21,0.09,0.9,0.2,0.09,0.9,0.9,0.5,0.1,0.1,0.3,0.1,0.3,0.7,0.51,0.7,0.8,0.9,0.8,1,0.9,0.8,1,0.59,0.7,0.9,0.9,0.9,0.1,1,1,0.8,1,1,0.666666666666667,0.666666666666667,1,0.821212121212121
"KBKSEISJStlJk678ZSnqgWNSmF",0.06,0.2,0.75,0.25,0.95,1,1,0.69,0,0,0.29,0.69,0.94,0.98,0.04,0.13,0.2,0.9,1,1,0.49,1,1,0.75,0.89,1,0.995,0.99,1,1,1,0.98,1,1,0.908248290463863,0.908248290463863,1,0.980136052811611
"kEi95gLf89SpH2XqgMwVF5caGn",0.41,0.59,1,0.41,1,0.59,0.41,0.6,0.41,0.59,0.4,0.39,0.6,0.7,0.6,0.69,0.8,0.79,1,1,0.78,0.9,1,0.6,0.8,0.96,0.5,0.41,0.41,1,1,1,1,1,0.908248290463863,1,1,0.838931662769442
"kF6QGzg9szxOUJKdkrf8K4PZJI",0.07,0.08,0.89,0.08,0.92,0.99,0.49,1,0,0.5,0,0.01,0.32,0.47,1,1,1,1,1,1,0.46,0.67,1,0.9,0.92,0.98,0.98,0.93,0.95,0.99,0.99,1,1,0.5,0.5,1,1,0.894545454545455
"kg2HKYpGZVTTMtVe98ijKrGUHb",0.79,0.9,1,0.8,0.8,1,0.49,0.8,0,0.5,0.19,0.19,0.29,0.49,0.1,0.29,0.49,0.85,0.95,1,0.5,0.89,1,0.49,0.78,0.9,0.155,0.11,-0.0999999999999999,1,0.99,0.99,1,1,1,1,1,0.740454545454545
"KGkv97QC8oWRhOgF9rCbDQ5gZ6",0.4,0.5,0.7,0.3,0.7,0.49,0.5,0.8,0.5,0.5,0.3,0.3,0.2,0.1,0.79,0.9,0.96,0.8,0.89,1,0.49,0.36,0.23,0.69,0.58,0.49,0.7,0.4,0.5,0.99,1,0.9,0,1,1,0,0,0.59
"kK7WGi0XuEedWzaOlSaBvm4DWx",0,0,1,0,1,0.51,0.31,0.1,0.51,0.2,0.79,0.19,0.16,0.14,0.05,0.08,0.09,0.6,0.81,1,0.25,0.25,0.94,1,1,1,1,1,1,0.98,0.51,0.89,0,1,1,0.908248290463863,0.5,0.798931662769442
"kLBfO3bhpWv8FGFSxkjCUJJj6k",0.3,0.5,0.6,0.4,0.89,0.6,0.59,0.3,0.4,0.4,0.6,0.1,0.2,0.26,0.2,0.24,0.29,0.41,0.8,1,0.5,0.7,0.94,0.05,0.08,0.11,0.8,0.6,0.79,1,0.99,0.9,1,1,1,1,1,0.916363636363636
"kmBMWly0MCKeNQboBhdaNkJGqu",0.4,0.46,0.54,0.43,0.53,0.7,0.5,0.64,0.21,0.5,0.3,0.18,0.23,0.27,0.12,0.14,0.16,0.05,0.06,0.09,0.04,0.08,0.15,0.19,0.23,0.25,0.8,0.57,0.53,0.91,1,0.94,1,1,1,1,1,0.886363636363636
"KMIQRSeuwZcln2nE1ggKRwVYsv",0.09,0.07,0.92,0.07,0.97,0.91,0.5,0.36,0.07,0.5,0.61,0.87,0.87,0.99,0.72,0.74,0.91,0.91,0.99,1,0.85,1,0.65,0.74,0.83,0.97,0.96,0.91,0.98,0.98,1,0.97,0.908248290463863,1,1,0.333333333333333,1,0.912871056708836
"kMREgXdoVv8SqaPMugfqg5sC44",0.01,0.15,0.8,0.2,0.88,0.8,0.49,0.86,0.21,0.5,0.2,0.69,0.82,0.91,0.6,0.66,0.76,0.9,1,1,0.59,0.68,1,0.83,0.92,0.97,0.98,0.96,0.93,0.99,0.99,0.94,1,1,0.908248290463863,1,1,0.972568026405806
"kmyYVt19kPw2unD2cQT0iFsqGS",1,0,1,1,1,1,1,0.5,0,0,0.25,0.32,0.61,0.9,0.6,0.71,0.83,0.91,1,1,0.9,1,1,0.85,1,1,0.5,1,1,1,1,0.75,1,1,0.908248290463863,0.908248290463863,0.908248290463863,0.906794988308326
"kn4qxQZKifWlIYf4GSy0PAJyuh",0.4,0.49,0.8,0.5,0.29,0.88,0.89,0.79,0.21,0.18,0.2,0.71,0.89,1,0.8,0.89,0.96,0.8,1,1,0.9,0.89,0.99,0.79,0.89,0.99,0.655,0.61,0,0.91,0.93,0.99,1,1,0.908248290463863,0.666666666666667,1,0.788174087011866
"kNECVA6KZTsSXT0qFa6P7iZCKg",0.2,0.6,0.21,0.49,0.79,0.9,0.4,0.7,0.21,0.59,0.59,0.6,0.63,0.75,0.52,0.56,0.61,0.61,0.7,0.99,0.84,0.83,0.83,1,0.88,0.87,0.995,0.69,0.98,0.89,0.99,0.71,1,1,1,0.0917517095361369,0,0.758795609957831
"knlk5VPeN7YnFTP5eGID2P8ShK",0.05,0.1,0.9,0.05,0.95,0.6,0.5,0.6,0.2,0.6,0.35,0.3,0.45,0.5,0.4,0.5,0.6,0.8,0.85,1,0.35,0.45,1,0.2,0.27,0.33,0.975,0.9,0.95,0.8,0.9,0.95,1,1,1,1,1,0.952272727272727
"Kqu00ZKz9uU9HN4oJJb4oCPQu4",0.59,0.89,0.81,0.66,0.72,0.69,0.74,0.63,0.4,0.33,0.34,0.75,0.73,0.86,0.7,0.73,0.78,0.66,0.56,0.7,0.65,0.71,0.7,0.78,0.68,0.52,0.355,0.18,0.0199999999999998,0.91,0.93,0.97,0.666666666666667,1,0.666666666666667,0.666666666666667,0,0.578636363636364
"krUzu4Lt71lhyTOT1WLQGrAL3V",0.06,0.26,0.3,0.26,0.29,0.56,0.17,0.74,0.02,0.75,0.23,0.49,0.62,0.65,0.29,0.21,0.17,0.79,0.83,0.91,0.69,0.6,0.54,0.51,0.62,0.66,0.81,0.94,0.73,0.58,0.92,0.97,1,0,1,0,1,0.722727272727273
"KrYpfKRJAsAUhrGGrSKfONafMv",0.4,0.49,0.6,0.5,0.8,0.3,0.2,0.79,0.29,0.6,0.21,0.2,0.3,0.31,0.2,0.3,0.38,0.91,0.94,1,0.5,0.78,1,0.41,0.57,0.67,0.755,0.61,0.71,0.59,0.8,1,1,1,1,1,1,0.860454545454545
"KsHX3HjyE0H1UGov421TVs0Lx8",0,0,1,0,1,1,0.01,0.5,0,1,0.5,0.6,0.75,0.8,0.07,0.12,0.5,0.75,0.94,0.98,0.2,0.5,0.95,0.5,0.74,0.9,1,1,1,1,0.99,1,1,1,1,1,1,0.999090909090909
"ku2CfmLzD9M7QSz1wXrrYDiS57",0.07,0.05,0.8,0.02,0,0.63,0.19,0.81,0.13,0.56,0.04,0.38,0.86,0.93,0.19,0.44,0.75,0.8,0.8,0.86,0.78,0.76,0.98,0.81,0.56,0.66,0.96,0.9,0.15,0.76,0.75,0.85,1,1,0.908248290463863,0.666666666666667,0.333333333333333,0.752568026405806
"kuH2L52U49lZ75yn4h0cUraN3S",0.46,0.27,0.65,0.03,0.29,0.75,0.6,0.64,0.29,0.13,0.22,0.45,0.5,0.63,0.55,0.69,0.73,0.52,0.51,0.5,0.36,0.43,0.53,0.53,0.59,0.63,0.81,0.3,0.37,0.96,0.73,0.86,1,1,0,1,1,0.73
"kutrWI5dMcp8kzEGR6Q103Dxec",0.1,0.1,0.9,0.1,1,0.8,0.1,1,0.1,0.9,0.01,0.19,0.3,0.4,0.5,0.5,0.5,0.89,1,1,0.8,0.9,1,0.9,0.8,0.8,0.95,0.9,1,0.9,1,0.99,1,0.5,0.908248290463863,1,0.0917517095361369,0.84
"kwTEdAS9ef4ZvCAzCLUcdcdnQK",0.2,0.31,0.79,0.2,0.9,0.69,0.5,0.91,0.4,0.5,0.1,0.79,0.8,0.8,0.2,0.19,0.29,0.6,1,1,0.51,0.79,0.99,0.7,0.8,0.91,0.85,0.69,0.8,0.91,1,0.99,0.908248290463863,0.666666666666667,0.908248290463863,1,1,0.88392393159949
"KYAjmhabDTFr0McGDGoBJQWP48",0,0.15,0.79,0.39,0.85,0.89,0.2,0.89,0.14,0.8,0.09,0.11,0.2,0.3,0.63,0.8,0.94,0.5,0.89,1,0.6,0.7,0.89,0.6,0.7,0.84,0.97,0.76,0.91,0.97,1,0.98,1,1,1,1,1,0.962727272727273
"KYZs2cxLs1LlFCMtNzlJYeMgvS",0.39,0.19,0.4,0.6,0.6,0.4,0.55,0.66,0.4,0.38,0.36,0.05,0.15,0.23,0.02,0.08,0.15,0.36,0.64,0.87,0.05,0.35,0.85,0.33,0.47,0.59,0.99,0.98,0.99,0.8,0.93,0.98,1,1,1,1,1,0.97
"l0xP1oAfW82B9Ftb4RvNztbXmf",0.25,0.49,0.75,0.3,0.9,0.8,0.75,0.25,0.2,0.25,0.79,0.6,0.74,0.89,0.02,0.08,0.13,0.89,0.99,1,0.65,0.79,0.94,0.8,0.9,1,0.755,0.56,0.66,1,1,0.96,1,1,1,1,1,0.903181818181818
"L1QqMenGfcMIiak39imZc9rZxn",0.4,0.29,0.7,0.4,0.79,0.9,0.49,0.39,0.39,0.5,0.59,0.89,1,1,0.49,0.49,0.49,0.69,0.9,1,1,1,1,0.39,0.69,0.9,0.805,0.71,0.8,0.71,0.99,0.98,0.908248290463863,0.5,1,0.5,1,0.809386208223988
"l3OjEjQ31XHY04A6cgDfuYc2iZ",0.84,0.97,1,0.97,1,1,1,0.7,0,0.67,0.26,0.09,0.18,0.32,0.06,0.16,0.32,0.7,0.81,0.94,0.2,0.33,0.49,0.3,0.46,0.37,0.095,0.16,0.03,1,0.33,0.96,1,1,1,1,0.666666666666667,0.658333333333333
"l4n4E9nC1llm18Mzz9whrv9Mah",0.01,0.38,0.81,0.11,0.85,0.76,0.66,0.8,0.35,0.36,0.3,0.03,0.06,0.08,0.06,0.1,0.12,0.59,0.61,0.96,0.49,0.5,0.49,0.83,0.85,0.88,0.9,0.72,0.66,0.89,0.98,0.9,1,1,1,0.5,1,0.868181818181818
"l7VPRF8LR5tHtPb9i0tGMQV31e",0.9,1,1,1,1,0.9,0.49,1,0.1,0.52,0,0.27,0.35,0.42,0.9,0.94,0.97,0.92,1,1,0.49,0.58,0.86,0.3,0.52,0.7,0.05,0.1,0,1,0.99,1,1,1,0.908248290463863,1,1,0.731658935496715
"L8SRwWm4ABPpsdtdmQGg7M7HRX",0.1,0.26,0.81,0.22,0.91,0.96,0.85,0.87,0.03,0.1,0.08,0.12,0.08,0.05,0.19,0.32,0.38,0.97,0.99,1,0.17,0.16,0.28,0.85,0.89,0.95,0.915,0.86,0.84,0.99,0.95,0.95,0,1,1,0.666666666666667,1,0.833787878787879
"L9CQBeyXCPfRxo1BuVO7U7oaw9",0.83,0.83,0.88,0.8,0.87,0.89,0.8,0.87,0.87,0.88,0.85,0.81,0.88,0.8,0.86,0.83,0.81,0.86,0.86,0.85,0.86,0.89,0.83,0.88,0.81,0.86,0.23,0.14,0.16,0.24,0.32,0.28,0.333333333333333,0,0.0917517095361369,0.333333333333333,0.333333333333333,0.223795609957831
"latrlAmGKGswP3nu4uX3Ea1yfr",0.3,0.37,0.79,0.14,0.91,0.5,0.49,0.5,0.49,0.49,0.49,0.19,0.39,0.5,0.2,0.31,0.41,0.19,0.31,0.5,0.2,0.3,0.5,0.49,0.54,0.6,0.77,0.47,0.75,0.99,0.98,0.99,1,1,1,1,1,0.904545454545455
"lbBrKab9YBw5hbwKV55PPKIyiF",0.12,0.15,0.73,0.07,0.84,0.69,0.47,0.8,0.29,0.5,0.12,0.1,0.19,0.23,0.67,0.8,0.89,0.7,0.88,0.95,0.22,0.3,0.61,0.53,0.67,0.81,1,0.8,0.96,0.98,0.97,0.92,1,1,1,1,1,0.966363636363636
"lBGDyGsiaL16USTC2nyJ7ECZvI",0.14,0.26,0.9,0.2,0.9,0.85,0.89,0.9,0.3,0.04,0.06,0.25,0.25,0.35,0.25,0.35,0.4,0.75,0.98,1,0.6,0.64,1,0,0,0,0.85,0.8,0.74,0.85,0.93,0.96,0.908248290463863,1,1,1,0.5,0.86711348095126
"LbpvZFhmm7FIWKvZpcJds6XumR",0.09,0.19,0.6,0.4,0.79,0.7,0.6,0.6,0.3,0.4,0.4,0.3,0.5,0.7,0.19,0.25,0.29,0.9,0.99,1,0.4,0.6,0.8,0.59,0.69,0.9,0.94,0.88,1,1,1,1,1,1,1,1,1,0.983636363636364
"lByw0oKzfW72LpoYEZZaOtl3H7",0.6,0.7,0.6,0.1,0.6,0.8,0.6,0.6,0.2,0.4,0.3,0.5,0.7,0.8,0.2,0.3,0.5,1,1,1,0.5,0.6,1,0.5,0.7,1,0.55,-0.2,0.3,1,1,0.9,1,1,0.5,1,1,0.731818181818182
"LCE9VabjOMWa6uymFKWQ20zkYN",0.1,0.28,0.01,0.03,0.8,0.72,0.4,0.68,0.32,0.6,0.39,0.39,0.4,0.4,0.41,0.57,0.65,0.6,0.79,0.89,0.42,0.46,0.48,0.2,0.33,0.35,0.695,0.65,0.49,0.96,1,0.93,0.908248290463863,1,1,1,1,0.875749844587624
"LD3HgmINTG5LYGXMlYkV3CT2hF",0.13,0.22,0.57,0.26,0.53,0.62,0.25,0.76,0.3,0.78,0.27,0.32,0.46,0.54,0.3,0.37,0.46,0.83,0.91,1,0.23,0.16,0.09,0.4,0.52,0.66,0.96,0.91,0.74,0.92,0.97,0.97,1,1,1,0,1,0.860909090909091
"ldg8GxRiI4NfshSWiGzp1TU8l5",0.04,0.1,0.89,0.05,0.96,0.6,0.6,0.79,0.4,0.29,0.24,0.8,0.9,0.94,0.3,0.4,0.5,0.9,0.95,1,0.4,0.44,0.7,0.46,0.55,0.71,0.985,0.91,0.97,1,0.89,0.97,1,1,1,1,1,0.975
"LDgwU0FI2DNdm2KVZMIda6MtJs",0.19,0.5,0.51,0.25,0.64,0.66,0.47,0.74,0.38,0.62,0.29,0.66,0.62,0.65,0.15,0.16,0.11,0.6,0.63,0.63,0.56,0.49,0.49,0.69,0.64,0.6,0.9,0.56,0.63,0.96,0.91,0.97,0.333333333333333,0.333333333333333,0.908248290463863,0.0917517095361369,0,0.59969696969697
"lDrA1nCevzm3UavCIq0nDoYH1b",0.4,0.2,0.4,0.5,0.6,1,1,0.9,0,0,0,0.14,0.23,0.3,0.1,0.28,0.41,0.31,0.51,0.78,0.17,0.32,0.43,0.79,0.88,0.97,1,0.9,1,1,1,0.9,1,1,1,1,1,0.981818181818182
"LdwZbWQolsAycvxJkoZFemMF3R",0.01,0.02,0.96,0.02,0.97,1,0.5,0.5,0,0.5,0.5,0.5,0.56,0.64,0.51,0.62,0.72,0.6,0.74,0.94,0.55,0.7,0.91,0.15,0.26,0.45,0.995,0.99,0.99,1,1,1,1,1,1,1,1,0.997727272727273
"LEPMFqpM60mBSui5KqPu9HKo0d",0.05,0.16,0.79,0.25,0.96,1,0.19,0.81,0.03,0.8,0.04,0.23,0.4,0.45,0.2,0.5,0.76,0.75,0.89,1,0.3,0.5,0.9,0.2,0.3,0.39,1,0.96,0.99,0.97,0.99,0.85,1,1,1,1,1,0.978181818181818
"LF3cV7Xkff7fTVmNYQmA9JeQ4z",0.19,0.29,0.86,0.26,0.84,0.78,1,0.47,0.02,0.01,0.53,0.14,0.27,0.49,0.14,0.23,0.29,0.09,0.31,0.8,0.18,0.33,0.73,0.48,0.92,1,0.83,0.78,0.69,0.8,0.99,1,1,1,1,1,1,0.917272727272727
"LF3gs5WJ11ptZZ7Xgq3Gkb9zNn",0.5,0.72,0.85,0.89,0.59,0.9,1,0.92,0.12,0.01,0.01,0.58,0.73,0.9,0.16,0.34,0.43,0.56,0.69,0.93,0.53,0.74,0.89,0.99,0.87,0.92,0.465,0.67,0.0200000000000001,0.98,0.99,0.93,1,1,1,1,0.333333333333333,0.762575757575758
"LFpp2rh9StpcSCXCEcZ6OJtwZJ",0.26,0.44,0.71,0.45,0.71,0.8,1,0.8,0.02,0.02,0.2,0.01,0.03,0.06,0.39,0.65,0.76,0.9,1,1,0.08,0.15,0.5,0.84,0.92,1,0.795,0.75,0.56,0.82,0.98,1,1,1,0.908248290463863,1,1,0.89211348095126
"lGb2NsUxUWdSGErGVAXP2xYQI8",0.52,0.62,0.71,0.6,0.72,1,1,0.89,1,0,0.2,0.38,0.48,0.56,0.59,0.66,0.71,0.79,0.89,1,0.5,0.9,1,0.9,0.78,0.75,0.575,0.46,0.39,0,1,0.91,1,1,1,1,0,0.666818181818182
"LHvQCIlEMWTttFGgCEndNUD7DH",0.4,0.42,0.79,0.14,0.8,0.81,0.76,0.39,0.3,0.31,0.3,0.21,0.15,0.16,0.15,0.16,0.19,0.78,0.89,0.89,0.56,0.54,0.92,0.64,0.36,0.59,0.695,0.32,0.59,0.89,0.93,0.69,0.333333333333333,1,0.908248290463863,0.666666666666667,0.333333333333333,0.668780147617927
"LI9KTjle7zc3tcA62CwYWhkCF1",0.27,0.6,0.5,0.51,0.68,1,1,0.8,0.1,0.3,0.29,0.28,0.52,0.73,0.16,0.25,0.4,0.56,0.7,0.91,0.5,0.65,0.84,0.27,0.38,0.47,0.815,0.64,0.58,0.9,0.7,0.91,1,1,1,1,1,0.867727272727273
"lIYyoQAoZLSqXuFPVjVcs9LczN",0.29,0.44,0.8,0,1,1,0.03,0.9,0.11,0.89,0.04,0.19,0.3,0.39,0.79,0.89,0.99,0.8,0.91,1,0.49,0.79,1,0.5,0.29,0.4,0.735,0.27,0.76,0.89,0.92,0.94,1,1,1,1,0.333333333333333,0.804393939393939
"lIzvm4CJCiThF7y01htWkxAJVc",0.61,0.79,0.69,0.62,0.62,0.81,0.99,0.9,0.61,1,0.23,0.21,0.25,0.26,0.61,0.68,0.74,0.89,0.89,0.99,0.81,0.83,0.92,0.5,0.5,0.49,0.455,0.22,0.14,0.58,0.01,0.87,1,1,0.908248290463863,1,0.0917517095361369,0.570454545454545
"ljLWgOQJ2USQlQKOwZMLgQLC7U",0.5,0.5,0.51,0.5,0.49,0.5,0.5,0.5,0.49,0.49,0.5,0.05,0.11,0.16,1,1,1,0.72,0.91,0.99,0.5,0.49,0.5,0.44,0.53,0.6,0.745,0.5,0.48,0.99,0.99,1,1,0.5,1,0.5,1,0.791363636363636
"lkhGRwKvPDRbKvXxIQSwh3c8Q9",0.51,0.52,0.56,0.56,0.57,0.59,0.6,0.69,0.41,0.45,0.45,0.66,0.76,0.85,0.66,0.78,0.91,0.54,0.93,0.94,0.67,0.73,0.86,0.74,0.81,0.95,0.705,0.53,0.49,1,0.95,0.86,1,1,1,1,1,0.866818181818182
"LklZ1xWADYfgWvvXt76B4VIEsp",0.1,0.29,0.59,0.09,0.75,1,0.3,0.5,0.01,0.75,0.3,0.2,0.15,0.09,0.64,0.75,0.79,0.6,0.74,1,0.5,0.59,0.6,0.09,0.15,0.19,0.99,0.7,0.87,0.99,0.95,0.8,0,1,1,1,1,0.845454545454545
"lkrQPJeQYWnpU2QZggJgWbbpnn",0.05,0.11,0.95,0.07,0.95,0.92,0.52,0.61,0.05,0.48,0.41,0.15,0.23,0.24,0.11,0.12,0.14,0.14,0.23,0.31,0.11,0.15,0.17,0.06,0.09,0.11,0.945,0.91,0.89,0.97,1,0.98,1,1,1,1,1,0.972272727272727
"lKZJvNSZUuiul0VN6enGYh5Mkc",0,0.11,0.6,0.2,0.8,0.49,1,0.69,0.5,0,0.29,0.11,0.19,0.28,0.06,0.07,0.08,0.81,1,1,0.24,0.27,0.39,0.11,0.16,0.22,0.855,0.91,0.91,0.99,1,0.98,1,1,0.908248290463863,1,1,0.959386208223988
