"session_id","session_restart_id","time_elapsed","trial_index","custom_timer_ended_trial","trial_name","rt","ns_id","ns_response","correct_answer","correct"
"xgrBPWDTgNiCxkE4b0dUZ30U5J","NhMFmYcqtbObii0QQS23EvCTdF",2574178,643,FALSE,"number_series_test_trial",16087,"NS_2","27","28",0
"xgrBPWDTgNiCxkE4b0dUZ30U5J","NhMFmYcqtbObii0QQS23EvCTdF",2603573,644,FALSE,"number_series_test_trial",29390,"NS_3","63","64",0
"xgrBPWDTgNiCxkE4b0dUZ30U5J","NhMFmYcqtbObii0QQS23EvCTdF",2630895,645,FALSE,"number_series_test_trial",27315,"NS_4","29","29",1
"xgrBPWDTgNiCxkE4b0dUZ30U5J","NhMFmYcqtbObii0QQS23EvCTdF",2661907,646,TRUE,"number_series_test_trial",31005,"NS_5","10/","8/16",0
"xgrBPWDTgNiCxkE4b0dUZ30U5J","NhMFmYcqtbObii0QQS23EvCTdF",2691760,647,FALSE,"number_series_test_trial",29847,"NS_6","120","165",0
"xgrBPWDTgNiCxkE4b0dUZ30U5J","NhMFmYcqtbObii0QQS23EvCTdF",2722769,648,TRUE,"number_series_test_trial",31002,"NS_7","43","43",1
"xgrBPWDTgNiCxkE4b0dUZ30U5J","NhMFmYcqtbObii0QQS23EvCTdF",2746989,649,FALSE,"number_series_test_trial",24213,"NS_8","8900","8900",1
"xgrBPWDTgNiCxkE4b0dUZ30U5J","NhMFmYcqtbObii0QQS23EvCTdF",2769198,650,FALSE,"number_series_test_trial",22204,"NS_9","12/16","12/16",1
"xgWJLLmaMgOx7OV1tUZNU6k0e5","A6fyEgzx8w4MjVyB7weBdBYmrx",1916305,178,FALSE,"number_series_test_trial",26893,"NS_1","6","-2",0
"xgWJLLmaMgOx7OV1tUZNU6k0e5","A6fyEgzx8w4MjVyB7weBdBYmrx",1947310,179,TRUE,"number_series_test_trial",31002,"NS_2",NA,"28",NA
"xgWJLLmaMgOx7OV1tUZNU6k0e5","A6fyEgzx8w4MjVyB7weBdBYmrx",1978316,180,TRUE,"number_series_test_trial",30997,"NS_3",NA,"64",NA
"xgWJLLmaMgOx7OV1tUZNU6k0e5","A6fyEgzx8w4MjVyB7weBdBYmrx",2008050,181,FALSE,"number_series_test_trial",29727,"NS_4","21","29",0
"xgWJLLmaMgOx7OV1tUZNU6k0e5","A6fyEgzx8w4MjVyB7weBdBYmrx",2039053,182,TRUE,"number_series_test_trial",31001,"NS_5",NA,"8/16",NA
"xgWJLLmaMgOx7OV1tUZNU6k0e5","A6fyEgzx8w4MjVyB7weBdBYmrx",2057585,183,FALSE,"number_series_test_trial",18525,"NS_6","170","165",0
"xgWJLLmaMgOx7OV1tUZNU6k0e5","A6fyEgzx8w4MjVyB7weBdBYmrx",2088588,184,TRUE,"number_series_test_trial",31001,"NS_7",NA,"43",NA
"xgWJLLmaMgOx7OV1tUZNU6k0e5","A6fyEgzx8w4MjVyB7weBdBYmrx",2105257,185,FALSE,"number_series_test_trial",16665,"NS_8","8000","8900",0
"xgWJLLmaMgOx7OV1tUZNU6k0e5","A6fyEgzx8w4MjVyB7weBdBYmrx",2118914,186,FALSE,"number_series_test_trial",13654,"NS_9","12/10","12/16",0
"xhHENWyIadu5QP0XFgGnoYaRuG","NQuBdQmP85nZ61uoW39icobzMG",3446734,1159,FALSE,"number_series_test_trial",12627,"NS_1","-2","-2",1
"xhHENWyIadu5QP0XFgGnoYaRuG","NQuBdQmP85nZ61uoW39icobzMG",3459170,1160,FALSE,"number_series_test_trial",12431,"NS_2","28","28",1
"xhHENWyIadu5QP0XFgGnoYaRuG","NQuBdQmP85nZ61uoW39icobzMG",3483815,1161,FALSE,"number_series_test_trial",24641,"NS_3","64","64",1
"xhHENWyIadu5QP0XFgGnoYaRuG","NQuBdQmP85nZ61uoW39icobzMG",3514821,1162,TRUE,"number_series_test_trial",31001,"NS_4",NA,"29",NA
"xhHENWyIadu5QP0XFgGnoYaRuG","NQuBdQmP85nZ61uoW39icobzMG",3535758,1163,FALSE,"number_series_test_trial",20932,"NS_5","8/14","8/16",0
"xhHENWyIadu5QP0XFgGnoYaRuG","NQuBdQmP85nZ61uoW39icobzMG",3547148,1164,FALSE,"number_series_test_trial",11385,"NS_6","168","165",0
"xhHENWyIadu5QP0XFgGnoYaRuG","NQuBdQmP85nZ61uoW39icobzMG",3578152,1165,TRUE,"number_series_test_trial",31002,"NS_7","5","43",0
"xhHENWyIadu5QP0XFgGnoYaRuG","NQuBdQmP85nZ61uoW39icobzMG",3598872,1166,FALSE,"number_series_test_trial",20715,"NS_8","8900","8900",1
"xhHENWyIadu5QP0XFgGnoYaRuG","NQuBdQmP85nZ61uoW39icobzMG",3616967,1167,FALSE,"number_series_test_trial",18091,"NS_9","12/18","12/16",0
"xI9z9QXj0TVedHgN2r4zWNeE1z","B0B9elVp85kFn0CfaRRmOUmNZa",2122852,763,FALSE,"number_series_test_trial",13058,"NS_1","-2","-2",1
"xI9z9QXj0TVedHgN2r4zWNeE1z","B0B9elVp85kFn0CfaRRmOUmNZa",2131584,764,FALSE,"number_series_test_trial",8723,"NS_2","28","28",1
"xI9z9QXj0TVedHgN2r4zWNeE1z","B0B9elVp85kFn0CfaRRmOUmNZa",2155774,765,FALSE,"number_series_test_trial",24185,"NS_3","64","64",1
"xI9z9QXj0TVedHgN2r4zWNeE1z","B0B9elVp85kFn0CfaRRmOUmNZa",2185222,766,FALSE,"number_series_test_trial",29437,"NS_4","29","29",1
"xI9z9QXj0TVedHgN2r4zWNeE1z","B0B9elVp85kFn0CfaRRmOUmNZa",2216230,767,TRUE,"number_series_test_trial",31000,"NS_5","6/17","8/16",0
"xI9z9QXj0TVedHgN2r4zWNeE1z","B0B9elVp85kFn0CfaRRmOUmNZa",2247008,768,FALSE,"number_series_test_trial",30765,"NS_6","130","165",0
"xI9z9QXj0TVedHgN2r4zWNeE1z","B0B9elVp85kFn0CfaRRmOUmNZa",2260391,769,FALSE,"number_series_test_trial",13377,"NS_7","43","43",1
"xI9z9QXj0TVedHgN2r4zWNeE1z","B0B9elVp85kFn0CfaRRmOUmNZa",2274707,770,FALSE,"number_series_test_trial",14307,"NS_8","8900","8900",1
"xI9z9QXj0TVedHgN2r4zWNeE1z","B0B9elVp85kFn0CfaRRmOUmNZa",2305712,771,TRUE,"number_series_test_trial",30996,"NS_9","12","12/16",0
"Xj32hSDADeYxMXnMTwwVI69yvs","SOQejT22Rj8apHedB2vzT1u8vo",5232595,684,FALSE,"number_series_test_trial",13009,"NS_1","-2","-2",1
"Xj32hSDADeYxMXnMTwwVI69yvs","SOQejT22Rj8apHedB2vzT1u8vo",5247346,685,FALSE,"number_series_test_trial",14742,"NS_2","28","28",1
"Xj32hSDADeYxMXnMTwwVI69yvs","SOQejT22Rj8apHedB2vzT1u8vo",5265825,686,FALSE,"number_series_test_trial",18473,"NS_3","64","64",1
"Xj32hSDADeYxMXnMTwwVI69yvs","SOQejT22Rj8apHedB2vzT1u8vo",5291134,687,FALSE,"number_series_test_trial",25299,"NS_4","29","29",1
"Xj32hSDADeYxMXnMTwwVI69yvs","SOQejT22Rj8apHedB2vzT1u8vo",5322046,688,FALSE,"number_series_test_trial",30901,"NS_5","8/16","8/16",1
"Xj32hSDADeYxMXnMTwwVI69yvs","SOQejT22Rj8apHedB2vzT1u8vo",5353053,689,TRUE,"number_series_test_trial",30999,"NS_6","120","165",0
"Xj32hSDADeYxMXnMTwwVI69yvs","SOQejT22Rj8apHedB2vzT1u8vo",5374710,690,FALSE,"number_series_test_trial",21649,"NS_7","43","43",1
"Xj32hSDADeYxMXnMTwwVI69yvs","SOQejT22Rj8apHedB2vzT1u8vo",5399238,691,FALSE,"number_series_test_trial",24525,"NS_8","8900","8900",1
"Xj32hSDADeYxMXnMTwwVI69yvs","SOQejT22Rj8apHedB2vzT1u8vo",5430242,692,TRUE,"number_series_test_trial",30995,"NS_9",NA,"12/16",NA
"XJoLXflUEvwco7M8xE3QDgeNr5","OT71CdGfLmsaT5sGVQp2ai7GXY",509746,44,FALSE,"number_series_test_trial",30430,"NS_1","-2","-2",1
"XJoLXflUEvwco7M8xE3QDgeNr5","OT71CdGfLmsaT5sGVQp2ai7GXY",540755,45,TRUE,"number_series_test_trial",30995,"NS_2","29","28",0
"XJoLXflUEvwco7M8xE3QDgeNr5","OT71CdGfLmsaT5sGVQp2ai7GXY",571765,46,TRUE,"number_series_test_trial",30993,"NS_3",NA,"64",NA
"XJoLXflUEvwco7M8xE3QDgeNr5","OT71CdGfLmsaT5sGVQp2ai7GXY",602775,47,TRUE,"number_series_test_trial",30996,"NS_4",NA,"29",NA
"XJoLXflUEvwco7M8xE3QDgeNr5","OT71CdGfLmsaT5sGVQp2ai7GXY",633782,48,TRUE,"number_series_test_trial",30995,"NS_5",NA,"8/16",NA
"XJoLXflUEvwco7M8xE3QDgeNr5","OT71CdGfLmsaT5sGVQp2ai7GXY",664789,49,TRUE,"number_series_test_trial",30998,"NS_6","1","165",0
"XJoLXflUEvwco7M8xE3QDgeNr5","OT71CdGfLmsaT5sGVQp2ai7GXY",698990,50,TRUE,"number_series_test_trial",30995,"NS_7",NA,"43",NA
"XJoLXflUEvwco7M8xE3QDgeNr5","OT71CdGfLmsaT5sGVQp2ai7GXY",729997,51,TRUE,"number_series_test_trial",31000,"NS_8",NA,"8900",NA
"XJoLXflUEvwco7M8xE3QDgeNr5","OT71CdGfLmsaT5sGVQp2ai7GXY",761006,52,TRUE,"number_series_test_trial",30991,"NS_9",NA,"12/16",NA
"xO5u72BmjAJFSzuQ9ai7yDvO0I","UPSRsPDwSIbc53DflndAjwLWv1",4460906,258,FALSE,"number_series_test_trial",28719,"NS_1","-2","-2",1
"xO5u72BmjAJFSzuQ9ai7yDvO0I","UPSRsPDwSIbc53DflndAjwLWv1",4486534,259,FALSE,"number_series_test_trial",25624,"NS_2","28","28",1
"xO5u72BmjAJFSzuQ9ai7yDvO0I","UPSRsPDwSIbc53DflndAjwLWv1",4514525,260,FALSE,"number_series_test_trial",27988,"NS_3","63","64",0
"xO5u72BmjAJFSzuQ9ai7yDvO0I","UPSRsPDwSIbc53DflndAjwLWv1",4534726,261,FALSE,"number_series_test_trial",20199,"NS_4","29","29",1
"xO5u72BmjAJFSzuQ9ai7yDvO0I","UPSRsPDwSIbc53DflndAjwLWv1",4566053,262,TRUE,"number_series_test_trial",31324,"NS_5",NA,"8/16",NA
"xO5u72BmjAJFSzuQ9ai7yDvO0I","UPSRsPDwSIbc53DflndAjwLWv1",4597378,263,TRUE,"number_series_test_trial",31322,"NS_6",NA,"165",NA
"xO5u72BmjAJFSzuQ9ai7yDvO0I","UPSRsPDwSIbc53DflndAjwLWv1",4628665,264,TRUE,"number_series_test_trial",31285,"NS_7",NA,"43",NA
"xO5u72BmjAJFSzuQ9ai7yDvO0I","UPSRsPDwSIbc53DflndAjwLWv1",4659955,265,TRUE,"number_series_test_trial",31288,"NS_8",NA,"8900",NA
"xO5u72BmjAJFSzuQ9ai7yDvO0I","UPSRsPDwSIbc53DflndAjwLWv1",4685657,266,FALSE,"number_series_test_trial",25699,"NS_9","12/16","12/16",1
"xpJjQKAxr9o5NGz3SjVhSxir14","zgqeNH9gjEXp2TcgCUAGxEDkON",1703853,252,FALSE,"number_series_test_trial",30321,"NS_1","-2","-2",1
"xpJjQKAxr9o5NGz3SjVhSxir14","zgqeNH9gjEXp2TcgCUAGxEDkON",1717151,253,FALSE,"number_series_test_trial",13288,"NS_2","28","28",1
"xpJjQKAxr9o5NGz3SjVhSxir14","zgqeNH9gjEXp2TcgCUAGxEDkON",1738077,254,FALSE,"number_series_test_trial",20917,"NS_3","64","64",1
"xpJjQKAxr9o5NGz3SjVhSxir14","zgqeNH9gjEXp2TcgCUAGxEDkON",1761960,255,FALSE,"number_series_test_trial",23874,"NS_4","29","29",1
"xpJjQKAxr9o5NGz3SjVhSxir14","zgqeNH9gjEXp2TcgCUAGxEDkON",1789444,256,FALSE,"number_series_test_trial",27475,"NS_5","3/23","8/16",0
"xpJjQKAxr9o5NGz3SjVhSxir14","zgqeNH9gjEXp2TcgCUAGxEDkON",1820452,257,TRUE,"number_series_test_trial",31001,"NS_6",NA,"165",NA
"xpJjQKAxr9o5NGz3SjVhSxir14","zgqeNH9gjEXp2TcgCUAGxEDkON",1839468,258,FALSE,"number_series_test_trial",19005,"NS_7","43","43",1
"xpJjQKAxr9o5NGz3SjVhSxir14","zgqeNH9gjEXp2TcgCUAGxEDkON",1870478,259,TRUE,"number_series_test_trial",31001,"NS_8",NA,"8900",NA
"xpJjQKAxr9o5NGz3SjVhSxir14","zgqeNH9gjEXp2TcgCUAGxEDkON",1894829,260,FALSE,"number_series_test_trial",24342,"NS_9","10/16","12/16",0
"xSpokVRMFLxb0805xNjB1HJKpi","Qw0pzx1oWGUwxCgqTvsFkraT1p",2426474,1030,FALSE,"number_series_test_trial",13840,"NS_1","-6","-2",0
"xSpokVRMFLxb0805xNjB1HJKpi","Qw0pzx1oWGUwxCgqTvsFkraT1p",2441762,1031,FALSE,"number_series_test_trial",15285,"NS_2","28","28",1
"xSpokVRMFLxb0805xNjB1HJKpi","Qw0pzx1oWGUwxCgqTvsFkraT1p",2453402,1032,FALSE,"number_series_test_trial",11635,"NS_3","52","64",0
"xSpokVRMFLxb0805xNjB1HJKpi","Qw0pzx1oWGUwxCgqTvsFkraT1p",2464186,1033,FALSE,"number_series_test_trial",10781,"NS_4","25","29",0
"xSpokVRMFLxb0805xNjB1HJKpi","Qw0pzx1oWGUwxCgqTvsFkraT1p",2486802,1034,FALSE,"number_series_test_trial",22613,"NS_5","6/13","8/16",0
"xSpokVRMFLxb0805xNjB1HJKpi","Qw0pzx1oWGUwxCgqTvsFkraT1p",2495330,1035,FALSE,"number_series_test_trial",8525,"NS_6","162","165",0
"xSpokVRMFLxb0805xNjB1HJKpi","Qw0pzx1oWGUwxCgqTvsFkraT1p",2510804,1036,FALSE,"number_series_test_trial",15472,"NS_7","28","43",0
"xSpokVRMFLxb0805xNjB1HJKpi","Qw0pzx1oWGUwxCgqTvsFkraT1p",2520317,1037,FALSE,"number_series_test_trial",9509,"NS_8","9890","8900",0
"xSpokVRMFLxb0805xNjB1HJKpi","Qw0pzx1oWGUwxCgqTvsFkraT1p",2530173,1038,FALSE,"number_series_test_trial",9854,"NS_9","1/3","12/16",0
"xTLNzx9HA6oTmSLGdVUz4ePafp","WJh88yCYGO11qYStJNh0hqQXTO",5119412,1308,FALSE,"number_series_test_trial",7594,"NS_1","-2","-2",1
"xTLNzx9HA6oTmSLGdVUz4ePafp","WJh88yCYGO11qYStJNh0hqQXTO",5126456,1309,FALSE,"number_series_test_trial",7040,"NS_2","28","28",1
"xTLNzx9HA6oTmSLGdVUz4ePafp","WJh88yCYGO11qYStJNh0hqQXTO",5142800,1310,FALSE,"number_series_test_trial",16342,"NS_3","64","64",1
"xTLNzx9HA6oTmSLGdVUz4ePafp","WJh88yCYGO11qYStJNh0hqQXTO",5149971,1311,FALSE,"number_series_test_trial",7168,"NS_4","27","29",0
"xTLNzx9HA6oTmSLGdVUz4ePafp","WJh88yCYGO11qYStJNh0hqQXTO",5177812,1312,FALSE,"number_series_test_trial",27839,"NS_5","8/18","8/16",0
"xTLNzx9HA6oTmSLGdVUz4ePafp","WJh88yCYGO11qYStJNh0hqQXTO",5189030,1313,FALSE,"number_series_test_trial",11217,"NS_6","164","165",0
"xTLNzx9HA6oTmSLGdVUz4ePafp","WJh88yCYGO11qYStJNh0hqQXTO",5220034,1314,TRUE,"number_series_test_trial",31002,"NS_7",NA,"43",NA
"xTLNzx9HA6oTmSLGdVUz4ePafp","WJh88yCYGO11qYStJNh0hqQXTO",5242290,1315,FALSE,"number_series_test_trial",22254,"NS_8","8990","8900",0
"xTLNzx9HA6oTmSLGdVUz4ePafp","WJh88yCYGO11qYStJNh0hqQXTO",5273293,1316,TRUE,"number_series_test_trial",31000,"NS_9","8","12/16",0
"xtuOagxhqj729NuYzwkBbvEn0h","EGCbCyhm61skhummQ4E232pSOy",5988857,755,FALSE,"number_series_test_trial",10024,"NS_1","-2","-2",1
"xtuOagxhqj729NuYzwkBbvEn0h","EGCbCyhm61skhummQ4E232pSOy",5996185,756,FALSE,"number_series_test_trial",7325,"NS_2","28","28",1
"xtuOagxhqj729NuYzwkBbvEn0h","EGCbCyhm61skhummQ4E232pSOy",6026708,757,FALSE,"number_series_test_trial",30518,"NS_3","65","64",0
"xtuOagxhqj729NuYzwkBbvEn0h","EGCbCyhm61skhummQ4E232pSOy",6048811,758,FALSE,"number_series_test_trial",22100,"NS_4","29","29",1
"xtuOagxhqj729NuYzwkBbvEn0h","EGCbCyhm61skhummQ4E232pSOy",6079821,759,TRUE,"number_series_test_trial",31004,"NS_5","8/16","8/16",1
"xtuOagxhqj729NuYzwkBbvEn0h","EGCbCyhm61skhummQ4E232pSOy",6106570,760,FALSE,"number_series_test_trial",26745,"NS_6","152","165",0
"xtuOagxhqj729NuYzwkBbvEn0h","EGCbCyhm61skhummQ4E232pSOy",6137575,761,TRUE,"number_series_test_trial",31001,"NS_7",NA,"43",NA
"xtuOagxhqj729NuYzwkBbvEn0h","EGCbCyhm61skhummQ4E232pSOy",6168579,762,TRUE,"number_series_test_trial",31000,"NS_8","9900","8900",0
"xtuOagxhqj729NuYzwkBbvEn0h","EGCbCyhm61skhummQ4E232pSOy",6197276,763,FALSE,"number_series_test_trial",28695,"NS_9","10/24","12/16",0
"XtX0pcFWwzw3833spnKbVLB86N","n5qd53ffPnc4mMGhGc4vYDsISu",5336471,1264,FALSE,"number_series_test_trial",11449,"NS_1","-2","-2",1
"XtX0pcFWwzw3833spnKbVLB86N","n5qd53ffPnc4mMGhGc4vYDsISu",5347902,1265,FALSE,"number_series_test_trial",11429,"NS_2","28","28",1
"XtX0pcFWwzw3833spnKbVLB86N","n5qd53ffPnc4mMGhGc4vYDsISu",5377770,1266,FALSE,"number_series_test_trial",29865,"NS_3","60","64",0
"XtX0pcFWwzw3833spnKbVLB86N","n5qd53ffPnc4mMGhGc4vYDsISu",5403934,1267,FALSE,"number_series_test_trial",26161,"NS_4","29","29",1
"XtX0pcFWwzw3833spnKbVLB86N","n5qd53ffPnc4mMGhGc4vYDsISu",5425740,1268,FALSE,"number_series_test_trial",21804,"NS_5","8/16","8/16",1
"XtX0pcFWwzw3833spnKbVLB86N","n5qd53ffPnc4mMGhGc4vYDsISu",5456362,1269,FALSE,"number_series_test_trial",30619,"NS_6","160","165",0
"XtX0pcFWwzw3833spnKbVLB86N","n5qd53ffPnc4mMGhGc4vYDsISu",5477514,1270,FALSE,"number_series_test_trial",21150,"NS_7","24","43",0
"XtX0pcFWwzw3833spnKbVLB86N","n5qd53ffPnc4mMGhGc4vYDsISu",5508521,1271,TRUE,"number_series_test_trial",31003,"NS_8","8","8900",0
"XtX0pcFWwzw3833spnKbVLB86N","n5qd53ffPnc4mMGhGc4vYDsISu",5526989,1272,FALSE,"number_series_test_trial",18452,"NS_9","10/14","12/16",0
"xU1qm2ZmjySDrRhRkSsXW5wnWx","fqMIinVZx5r0ypQiE6AfEnMuvM",458659,30,FALSE,"number_series_test_trial",9904,"NS_1","-2","-2",1
"xU1qm2ZmjySDrRhRkSsXW5wnWx","fqMIinVZx5r0ypQiE6AfEnMuvM",468873,31,FALSE,"number_series_test_trial",10207,"NS_2","28","28",1
"xU1qm2ZmjySDrRhRkSsXW5wnWx","fqMIinVZx5r0ypQiE6AfEnMuvM",499893,32,TRUE,"number_series_test_trial",31000,"NS_3","64","64",1
"xU1qm2ZmjySDrRhRkSsXW5wnWx","fqMIinVZx5r0ypQiE6AfEnMuvM",517914,33,FALSE,"number_series_test_trial",18012,"NS_4","29","29",1
"xU1qm2ZmjySDrRhRkSsXW5wnWx","fqMIinVZx5r0ypQiE6AfEnMuvM",548928,34,TRUE,"number_series_test_trial",30995,"NS_5",NA,"8/16",NA
"xU1qm2ZmjySDrRhRkSsXW5wnWx","fqMIinVZx5r0ypQiE6AfEnMuvM",579938,35,TRUE,"number_series_test_trial",30995,"NS_6",NA,"165",NA
"xU1qm2ZmjySDrRhRkSsXW5wnWx","fqMIinVZx5r0ypQiE6AfEnMuvM",610947,36,TRUE,"number_series_test_trial",30990,"NS_7",NA,"43",NA
"xU1qm2ZmjySDrRhRkSsXW5wnWx","fqMIinVZx5r0ypQiE6AfEnMuvM",641956,37,TRUE,"number_series_test_trial",30992,"NS_8","8910","8900",0
"xU1qm2ZmjySDrRhRkSsXW5wnWx","fqMIinVZx5r0ypQiE6AfEnMuvM",672987,38,TRUE,"number_series_test_trial",30997,"NS_9","12/16","12/16",1
"XVGYwB9tcZZqvYZfk03ltQ31Vz","JeWZYDivTEwcsyoEdCgZzWnSHr",3309601,259,FALSE,"number_series_test_trial",8193,"NS_1","-2","-2",1
"XVGYwB9tcZZqvYZfk03ltQ31Vz","JeWZYDivTEwcsyoEdCgZzWnSHr",3318064,260,FALSE,"number_series_test_trial",8459,"NS_2","28","28",1
"XVGYwB9tcZZqvYZfk03ltQ31Vz","JeWZYDivTEwcsyoEdCgZzWnSHr",3342180,261,FALSE,"number_series_test_trial",24110,"NS_3","64","64",1
"XVGYwB9tcZZqvYZfk03ltQ31Vz","JeWZYDivTEwcsyoEdCgZzWnSHr",3370713,262,FALSE,"number_series_test_trial",28530,"NS_4","27","29",0
"XVGYwB9tcZZqvYZfk03ltQ31Vz","JeWZYDivTEwcsyoEdCgZzWnSHr",3399163,263,FALSE,"number_series_test_trial",28448,"NS_5","8/16","8/16",1
"XVGYwB9tcZZqvYZfk03ltQ31Vz","JeWZYDivTEwcsyoEdCgZzWnSHr",3425271,264,FALSE,"number_series_test_trial",26103,"NS_6","160","165",0
"XVGYwB9tcZZqvYZfk03ltQ31Vz","JeWZYDivTEwcsyoEdCgZzWnSHr",3450537,265,FALSE,"number_series_test_trial",25261,"NS_7","43","43",1
"XVGYwB9tcZZqvYZfk03ltQ31Vz","JeWZYDivTEwcsyoEdCgZzWnSHr",3473487,266,FALSE,"number_series_test_trial",22946,"NS_8","8900","8900",1
"XVGYwB9tcZZqvYZfk03ltQ31Vz","JeWZYDivTEwcsyoEdCgZzWnSHr",3503696,267,FALSE,"number_series_test_trial",30205,"NS_9","12/14","12/16",0
"XVrjXVpkNNbgyaqsrWb7mAoz6O","5mrU6J0DF1MVYRsFcZ76PKTdND",1500215,661,FALSE,"number_series_test_trial",6839,"NS_1","-2","-2",1
"XVrjXVpkNNbgyaqsrWb7mAoz6O","5mrU6J0DF1MVYRsFcZ76PKTdND",1507454,662,FALSE,"number_series_test_trial",7235,"NS_2","28","28",1
"XVrjXVpkNNbgyaqsrWb7mAoz6O","5mrU6J0DF1MVYRsFcZ76PKTdND",1532841,663,FALSE,"number_series_test_trial",25384,"NS_3","64","64",1
"XVrjXVpkNNbgyaqsrWb7mAoz6O","5mrU6J0DF1MVYRsFcZ76PKTdND",1547154,664,FALSE,"number_series_test_trial",14309,"NS_4","29","29",1
"XVrjXVpkNNbgyaqsrWb7mAoz6O","5mrU6J0DF1MVYRsFcZ76PKTdND",1567516,665,FALSE,"number_series_test_trial",20360,"NS_5","8/16","8/16",1
"XVrjXVpkNNbgyaqsrWb7mAoz6O","5mrU6J0DF1MVYRsFcZ76PKTdND",1598522,666,TRUE,"number_series_test_trial",31003,"NS_6","160","165",0
"XVrjXVpkNNbgyaqsrWb7mAoz6O","5mrU6J0DF1MVYRsFcZ76PKTdND",1619673,667,FALSE,"number_series_test_trial",21148,"NS_7","10","43",0
"XVrjXVpkNNbgyaqsrWb7mAoz6O","5mrU6J0DF1MVYRsFcZ76PKTdND",1639986,668,FALSE,"number_series_test_trial",20311,"NS_8","8900","8900",1
"XVrjXVpkNNbgyaqsrWb7mAoz6O","5mrU6J0DF1MVYRsFcZ76PKTdND",1670990,669,TRUE,"number_series_test_trial",31002,"NS_9","10/16","12/16",0
"xxg9fdpkcmOAACnJGGOjGwFoZT","1ypZqW9LmrPuixNmaHFdm1sYPp",526059,27,FALSE,"number_series_test_trial",28745,"NS_1","-2","-2",1
"xxg9fdpkcmOAACnJGGOjGwFoZT","1ypZqW9LmrPuixNmaHFdm1sYPp",550546,28,FALSE,"number_series_test_trial",24480,"NS_2","28","28",1
"xxg9fdpkcmOAACnJGGOjGwFoZT","1ypZqW9LmrPuixNmaHFdm1sYPp",575248,29,FALSE,"number_series_test_trial",24692,"NS_3","64","64",1
"xxg9fdpkcmOAACnJGGOjGwFoZT","1ypZqW9LmrPuixNmaHFdm1sYPp",604778,30,FALSE,"number_series_test_trial",29522,"NS_4","29","29",1
"xxg9fdpkcmOAACnJGGOjGwFoZT","1ypZqW9LmrPuixNmaHFdm1sYPp",635786,31,TRUE,"number_series_test_trial",30999,"NS_5",NA,"8/16",NA
"xxg9fdpkcmOAACnJGGOjGwFoZT","1ypZqW9LmrPuixNmaHFdm1sYPp",666794,32,TRUE,"number_series_test_trial",30997,"NS_6","150","165",0
"xxg9fdpkcmOAACnJGGOjGwFoZT","1ypZqW9LmrPuixNmaHFdm1sYPp",697801,33,TRUE,"number_series_test_trial",30997,"NS_7",NA,"43",NA
"xxg9fdpkcmOAACnJGGOjGwFoZT","1ypZqW9LmrPuixNmaHFdm1sYPp",728809,34,TRUE,"number_series_test_trial",31001,"NS_8",NA,"8900",NA
"xxg9fdpkcmOAACnJGGOjGwFoZT","1ypZqW9LmrPuixNmaHFdm1sYPp",759819,35,TRUE,"number_series_test_trial",31001,"NS_9","12/","12/16",0
"xxJSYQqXwueJbS69Zd7PtFaWEp","x2SXRmghxX8gBLSC5qpkOj5GMM",5032511,1266,FALSE,"number_series_test_trial",8931,"NS_1","-2","-2",1
"xxJSYQqXwueJbS69Zd7PtFaWEp","x2SXRmghxX8gBLSC5qpkOj5GMM",5039117,1267,FALSE,"number_series_test_trial",6601,"NS_2","28","28",1
"xxJSYQqXwueJbS69Zd7PtFaWEp","x2SXRmghxX8gBLSC5qpkOj5GMM",5044453,1268,FALSE,"number_series_test_trial",5335,"NS_3","64","64",1
"xxJSYQqXwueJbS69Zd7PtFaWEp","x2SXRmghxX8gBLSC5qpkOj5GMM",5057719,1269,FALSE,"number_series_test_trial",13264,"NS_4","29","29",1
"xxJSYQqXwueJbS69Zd7PtFaWEp","x2SXRmghxX8gBLSC5qpkOj5GMM",5084229,1270,FALSE,"number_series_test_trial",26507,"NS_5","8/16","8/16",1
"xxJSYQqXwueJbS69Zd7PtFaWEp","x2SXRmghxX8gBLSC5qpkOj5GMM",5103662,1271,FALSE,"number_series_test_trial",19428,"NS_6","120","165",0
"xxJSYQqXwueJbS69Zd7PtFaWEp","x2SXRmghxX8gBLSC5qpkOj5GMM",5134668,1272,TRUE,"number_series_test_trial",31002,"NS_7",NA,"43",NA
"xxJSYQqXwueJbS69Zd7PtFaWEp","x2SXRmghxX8gBLSC5qpkOj5GMM",5148122,1273,FALSE,"number_series_test_trial",13451,"NS_8","8900","8900",1
"xxJSYQqXwueJbS69Zd7PtFaWEp","x2SXRmghxX8gBLSC5qpkOj5GMM",5174588,1274,FALSE,"number_series_test_trial",26464,"NS_9","12/16","12/16",1
"xYLA3zXqR1BB6hQClsvMZOjo7i","13dhWcNkulrmDukGLNIVEdI0w2",2850770,1197,FALSE,"number_series_test_trial",8098,"NS_1","-2","-2",1
"xYLA3zXqR1BB6hQClsvMZOjo7i","13dhWcNkulrmDukGLNIVEdI0w2",2856886,1198,FALSE,"number_series_test_trial",6113,"NS_2","28","28",1
"xYLA3zXqR1BB6hQClsvMZOjo7i","13dhWcNkulrmDukGLNIVEdI0w2",2860933,1199,FALSE,"number_series_test_trial",4040,"NS_3","64","64",1
