"session_id","session_restart_id","time_elapsed","trial_index","custom_timer_ended_trial","rt","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","Q10","Q11","Q12","Q13"
"g0zKJKnvvjN2O9Q3ALE89I4x5i","p935OFjJvYvzJJ0YX1SuZAOQAd",5361682,1249,FALSE,197876,35,15,25,25,20,3,25,40,20,3,2,2,50
"G4SKWWOzux3XMBHmcoj7cXSuxr","vuW50m8wlQbZPKrmuvZIKjzH4c",3493897,786,FALSE,219175,35,15,25,25,20,3,25,40,20,3,2,2,5
"G4SxKx5YTNUhXJ2Sh9Wzz8kF3n","FRq6GdltWY5wo16hQoKKwAuCL5",3572745,597,TRUE,305784,35,15,25,25,20,3,25,40,20,3,2,1,7
"g5DtufOhpy4aBxhAZv4wOVd83C","p1jtYn2p3lGzyIQ9cwE31R0r5H",5959678,1106,TRUE,300998,35,15,25,10,20,3,24,40,20,NA,NA,NA,NA
"G5RYNpYfhnIAGSqWrNwLtNhgza","tMgmaNVZaQ6BI6C3lP3G3AsUUI",333439,12,FALSE,297585,35,15,25,25,20,3,24,40,20,1,2,2,5
"g6BLT8YOk8QSYJeWMvxmqRuP5l","sO3DFBeYwOH93EKCnnt0q4Rv8V",2484705,1139,FALSE,241984,35,15,25,25,20,3,24,40,20,3,4,2,5
"g7PaxGhTv8ABYdFu2c3jfa65yc","QdZf3tWt4Yqte5te8zjtcpwTuy",1385229,84,TRUE,304012,35,50,45,45,20,1,24,40,50,3,4,2,NA
"Ga9xTGxcHr3RyguETOjnXU43i9","Rq3D9mI4m5IffjNOA2btaFBJ8F",4405145,298,FALSE,262016,35,15,25,25,20,3,24,40,20,3,4,2,5
"GAD8jKgDiKpXp2EsEW02lba1Rc","op4YVQazPGSoi3IOiBrS3OFeFT",1905712,259,FALSE,177212,30,30,25,7,20,2,25,40,20,3,2,2,50
"gbxXNf6ruFx3yjbtMUcrtiqZQ9","rNfsGIo2vmN8uHk2mu54c1cT05",6514926,1236,TRUE,301281,30,15,25,25,20,3,24,40,60,NA,NA,NA,NA
"gCWSpXbkxOlT4iGD2DlAJ8QlfS","W7jp53blyyDr7DOlOs9kssuzLT",6124310,1243,FALSE,254513,35,5,25,50,20,3,25,40,60,3,2,2,5
"GFajfPHQkQhq53gi8i0m38oHV2","raSfotQccMLv1rvC3cWINQmfO4",1706470,692,FALSE,299864,35,15,25,25,20,3,25,40,20,3,2,2,50
"gfnBhWq3YmaA8HbjyrSpzcpZjG","1tpBNuOGNjIHoH5Hk3pCJRFolE",8229473,667,FALSE,297496,35,15,25,13,20,3,25,40,20,3,4,2,5
"GFWv7nBJ56e3V4Faa04UPqWnCV","HR9j0a5NcHLuVNQlW7tPcT8W8B",4337246,1060,FALSE,258276,35,15,25,25,20,1,23,40,20,3,4,2,5
"GgXSGslxXh29W7iwgPLRIb3FBX","qRvyvc91z7Y7gDv58i3PPsGJMv",2325400,483,TRUE,301008,35,15,15,25,20,3,25,40,60,2,2,NA,NA
"gh3SYV1huEYVPNVvuBTNgQTnDo","UgKXkVijjNcaHbKuhcndVTpOGl",2577463,173,FALSE,222137,35,15,24,24,20,2,24,40,20,3,2,2,5
"GINpFRn3rCrvpPEsz7p1OBYBcZ","h4AnnVQWn3eeHo5uhsn48IR3wH",1730225,186,FALSE,185461,35,15,25,25,20,3,25,40,20,1,2,2,5
"gKscdQH1DtVhP3H8uNhvddvVzi","gAkttyWfPjzh7ONGwkhZYgCxlm",2216423,175,TRUE,301008,35,15,50,50,20,3,26,40,20,3,2,1,50
"gnepj9g5sqOu7VwfF117AYROl8","m0NvDl0QMFSVFRclQY71mJFrIj",3353068,1255,FALSE,155797,35,15,25,25,20,3,25,40,20,4,2,2,5
"GNMFsO7EtFIppiEBH1xdFjuOIn","6neJblsA0gLLk7NAPcODhdshBV",1754036,64,FALSE,295000,35,15,25,25,20,3,25,40,60,3,2,2,5
"GohjdLkJMcrh2aId3tIfRgoVOc","2zFtkkHHutwoPXCXIakcP9iUxs",8995354,1257,FALSE,274801,35,15,25,25,20,3,25,40,20,3,4,2,5
"GP3UPsOTnyA49EEF0PaBgBQYvt","nu1KiQXPr4Hxth3juDXzuZPTau",5295631,1243,FALSE,208311,35,15,25,25,20,3,25,40,20,3,2,2,40
"GqJPAjh3eLBJqyfmx0yz9arIot","FKcaj0kBu4tCw2qyTJOlqrcIb5",3095486,1087,TRUE,301004,35,NA,24,26,18,3,25,40,20,3,4,2,NA
"GTvN3N3y7Wv9tPwt4ZRROIhLAp","2AjNNlKEOOlMrRsW2uwVBIsnvG",2225739,1038,FALSE,249790,35,15,25,25,20,3,25,30,40,4,4,2,50
"gY6qXF9uvTh4pZ4W0xiBwAUrnA","ThYVpHFXnfGtGj5QH8FDpnhtbb",8160194,1831,TRUE,301005,35,15,25,25,20,3,24,40,20,3,4,NA,NA
"GZw2kibaBgCnhdwYw8fGpsGF2o","JF9lX45UecycV9F1rK9u6t90TV",1532521,110,FALSE,283344,35,15,25,25,20,3,24,40,60,1,2,2,50
"H0RD6MGLaurVZezd7QxB5xCYeN","4pNBBl1YNzM88ho9iBqVh6btm5",6699316,1009,FALSE,215453,35,15,24,26,20,3,24,40,20,2,2,2,5
"H0YvoGWGO0v2xohnWtK1djejdv","4GdsIR1olVS3Ju0V0RPcDpHA1g",2736266,197,FALSE,303966,35,15,25,25,20,3,25,40,20,3,4,4,5
"h1DFEcojy0ktBBlwd2GRDmJb8T","8NIHKdlNV7I3t4SmI6LfrzHD0Q",465184,26,FALSE,292106,30,15,24,26,20,3,25,40,20,3,2,2,50
"h1h9yKGTbSaRLwt1CBpGRDCZMw","R9gssF3zYmMZdmfek23FKwxx0o",4371274,1241,FALSE,168856,35,15,25,25,20,1,24,40,20,3,4,2,5
"h2VNlqQxqZxA0pyUz4nNJeI8Ri","nXPKQ6Y4j1PZNPa8yWoISIrrbb",1973453,970,FALSE,242693,35,15,25,25,20,2,25,40,10,2,2,2,5
"h5gy3A6r5c9qbLvdDXi7YCvOSJ","jaMpIusgk1sURb15NaC77aSAQ4",3157983,714,FALSE,241871,35,15,25,25,20,3,25,40,20,3,4,2,5
"hA5ZY6FRqDKGFwhziyVLZZWhoZ","fwkUDwUKbBQAdtD3AgNGOprUP9",2598964,1076,FALSE,215159,35,15,25,25,20,3,25,40,20,3,2,2,5
"HbdrZHD6UiidrG6X6oFefKIGai","f5bpQ2A90NR0LyKdNkQ0yJd2lk",1062768,437,FALSE,269448,35,15,25,25,20,3,25,40,20,1,2,2,5
"hbskQIWdB65l7ZHYpQShThcIpB","HWu348ESTKnz8xJCt9i5sCRH2z",11767365,651,FALSE,258205,35,15,25,25,20,2,24,40,20,3,2,2,70
"hBxFsi4BBP4y8ON9BpHYMuPuWF","ICVrD1KHCmhoQv5SeMdSXSsf6t",3643178,884,FALSE,244733,35,15,24,26,20,3,24,40,20,3,4,2,5
"HCwzWPkZ5RhLI8LbhK4X78Q9Y8","kB3lhyhrihQOBAVUxOtEL4xqko",317467,12,FALSE,257452,35,15,25,25,20,2,25,40,20,1,2,2,5
"hCzYXSHjabhMOfRyE86kH8HdGy","scyVddpk8HjN0meTj0ZrnblYzc",5020943,1243,FALSE,244677,35,10,25,25,20,3,25,40,20,3,4,2,5
"Hd1ibG0aTVHjLLK6sdtTv7SGX9","mYZ9GlRq6SLPxlGYR1xWVwU3sX",961381,24,FALSE,200122,35,15,25,25,20,3,25,40,20,1,2,2,5
"hdLFDaobFoe3KtfxpeotJ67AkU","dwgaYiGEUjSOnCVws87OHYDbnk",2683102,1092,FALSE,233053,35,15,25,25,20,3,24,40,20,3,1,2,5
"hEAxK2SeuXfnbgYDAEH5L9UIIC","SACBfeemoGD2XclkQ5F3yZoBjZ",909924,138,FALSE,105487,35,15,25,25,20,3,25,40,20,1,3,2,5
"HF5VR6oRd7r4OJUsEstnwrXbO4","YBZO2tdGt3te846hbP1FKlYE9J",722907,42,FALSE,253242,35,15,24,26,20,3,24,40,20,3,4,2,5
"HFNzl255Un9doolMCZ6wyfSRqd","0KEKf6UtnOSKOtDKokLA2SPPOP",4133310,1143,FALSE,181595,35,15,25,25,20,3,25,40,60,3,2,2,5
"hgg8ZgkkwStUBCR9LF7nhy6kCa","3ENbykPGUhgcxNZlN6CutpfpgR",1750807,112,FALSE,285479,35,15,25,25,20,2,25,40,10,1,2,2,50
"hHTV1CvDkQzQwZkaouFBjlQsCt","IPmzpXd8dssFXAyYGDIdNO4yl9",2324594,1015,FALSE,203317,35,15,25,25,18,3,24,40,20,3,4,2,5
"hJLvFwjJG2MZgjXVsndV8ZI3pV","zhOhrpU7bGIrYvaV7jgHaZVBgT",723813,603,FALSE,211191,35,15,25,10,20,3,25,40,20,3,2,2,50
"hKa7up3te4JwSeTfHAAvCIasKL","VNSsLojvEFuEsKWuWnb159otI0",1091421,962,FALSE,206440,35,15,25,10,20,3,25,40,60,3,1,1,5
"HL1g0VVyYbovCVJ3fJonKWSqSG","AKI8S7MIOFhTcFdy0rnrHGDP6b",4658913,1110,FALSE,253669,35,15,25,25,20,3,25,40,20,1,2,2,5
"HLAoIBWYsJovzgrRCrtn70sDHO","uQ5BPCAAOTr5an7AJA741xJTQC",2945518,1047,FALSE,158532,35,15,25,25,20,3,24,40,20,2,2,2,5
"HLufmUbJLknFe2opGF5zU7QBhA","e9fFzUns33x57ELAmSoE55KFHN",945993,125,FALSE,158242,35,15,25,25,20,3,25,40,20,3,3,2,5
"hOu3JpzO7RN6aWPratW1dCGOas","yi9UOi4w56nAoUdVdEbBB8kfPm",1832498,81,TRUE,301280,35,15,25,25,20,3,24,40,20,3,2,2,NA
"HQGLoN9zobSkK9xUe1AWhNiTHA","FjzZzfRJ0B8ZcroTnp1KphS9tF",4534111,1276,FALSE,206385,35,15,25,25,20,3,25,40,20,3,4,2,5
"hqLAGAyhq7EFgGjpdbXcOLu35U","wnKtKRaejEz3k9vW7CTPsm8NQR",4725391,1229,FALSE,191730,35,15,90,15,20,3,25,40,20,2,2,2,5
"hQT5qwzLOfye5mgySF5RNhubRq","xCoSA0LQh5GkPq9FfjxWhvm1Kh",1936597,168,TRUE,301003,35,15,25,25,20,3,25,40,0,3,2,2,9
"HQz4fdG52svMXrjNScgDccQUY7","O0V8ctMbG8Ez2ribgRQnzt3SHA",1429401,375,FALSE,260486,35,15,25,25,19,3,25,40,20,3,4,2,5
"Hr34hxKOtjYwAIdlHOsasx9HWc","yIfI7CUCqIT9YCjRysn9UINNFy",1859794,151,FALSE,209785,35,15,25,25,20,3,24,40,20,3,2,2,5
"HR8GLnb9ULna5HmK8XWzq1iltp","SP6ZO0uLEqC7mkueW5v7yxduqm",1388302,104,FALSE,227504,35,5,25,9,20,3,25,40,20,3,2,2,5
"hrl5vGZXCklRXezUQQ0TEF3w6S","eLJTUmJoDgPKCSuX2a8LPtEUW3",1099127,588,FALSE,236053,35,15,25,25,20,3,24,40,20,3,2,1,50
"HrLvqUNXtrsy1Q00scILYOcnsB","Z3pi3y2KZ3T4BmAyhfLAWos1J9",3585045,1211,FALSE,277064,35,15,25,25,20,3,25,40,60,3,2,3,5
"HSCYYb9oNISwgDDgWm0GTv3k64","HzdV0zL65WpGiiYHhuAbHrPIi1",2445054,1221,FALSE,170121,35,15,23,25,20,3,24,40,20,1,4,2,5
"HSEykehyYtUOjwlhIDNCOuwJt1","1NcjULyl0MxzvnZwZ5ezZXuxpQ",4459877,1242,FALSE,181924,35,15,24,26,20,3,25,60,20,3,2,2,50
"hTMQyo7gjMGk3SayG9EGaYBwRO","DdKfkRhRxUMkJhDIscLtgQ38l2",621278,21,TRUE,301002,35,15,25,25,20,3,25,40,20,1,NA,NA,NA
"HTpoxAw9Jdvr55Z98AspwS1HHU","VKtOMBR2AMBvWZXSknavIzzCZg",2109092,744,FALSE,253429,35,15,25,10,20,3,25,40,20,3,2,2,50
"hvcd0cbU8MZ5vJtyqFKnT8j6uw","kSHfCNbrPAzTjwlhNBPLmHUF84",2941811,1089,FALSE,248121,35,5,25,25,20,2,25,40,20,3,2,2,5
"hvTBViztbHtb07WOX3r4pWruXo","PNHkHs6xhxyGjK3YbuxHNqYhc5",536635,91,FALSE,156784,35,15,25,25,20,3,25,40,20,3,2,2,50
"HWBm6tegoWotXXnTW5q8vMS369","JbDPOIoqwAN2ugwefw2iNuKBjS",3896738,329,TRUE,301000,35,15,25,25,20,2,25,400,200,1,1,1,10
"HwhGv8QliiR2VKfmgVLuHDZHZj","YHJjfUkCxd77tadOUoVXkIdupx",356276,12,TRUE,307852,35,15,25,25,20,3,24,40,20,3,2,NA,NA
"HyJc7TjgyCophlEkVTTFrv9HoR","hW5Sll4jpnl7DRCxZrfj4t84Y7",1094167,375,FALSE,169867,35,10,25,25,20,3,28,40,20,3,2,2,5
"hyjNimqfAh5XHiwTfwIVqE4cOC","6VsJ4g3crpCLKCeeABvRTBcLOp",3216142,720,FALSE,140828,45,15,25,25,20,1,24,10,20,3,2,2,5
"i2hG0N8FILM8UyY6wC1oqmo9b2","Zd8kA5Pap3osVfpydAe2qtLJH2",1914116,212,FALSE,208071,20,15,30,50,20,2,25,40,20,2,2,1,10
"I6Es8DBY5knCldZUVFdZRC00G4","1lPykswvMIQTDZr5UiypVs5Zte",6821265,1188,FALSE,224932,35,15,25,25,20,3,25,40,60,3,4,2,50
"i7B3WIPFzRStnjwIJmJdH93XRY","kZGA3JCr0LYnyFw3YQYyr43CdN",1939289,436,FALSE,149929,35,5,25,25,20,3,24,40,20,3,2,2,5
"I7nZcdE2S9Dmp3BI5qyTJlhUun","UTax6mS4TQX4gkQWAgQIJCpy3O",3755068,446,FALSE,293586,35,10,25,25,20,3,24,40,20,4,4,2,5
"iCkWKvT3K2aBEjSHopQpyrHIB9","Mob2kyx7jjrgelrOiURCprrLPd",3386013,1234,FALSE,138390,35,15,25,25,20,3,25,40,20,3,4,2,5
"idaMXvcDc2YzUek4u0Wkc37ixX","0S9v7h2VYCKtAHU22FolqsDAm3",8069962,1243,FALSE,236662,35,5,25,25,18,3,24,40,20,1,4,2,5
"iDhXe8PAtvOIYA2m9oSrfuWZJ8","1QavSfxxmddKOmJM0BkYt9QPul",91803831,1232,TRUE,301001,30,15,24,26,20,3,14,40,20,3,NA,NA,NA
"iDnyG3AOgkjmiZ8VfoCUkrueyd","H2ZRME05GXiCIS2zWnykSEPqGy",3046786,1201,FALSE,173634,35,15,25,25,20,3,25,40,60,3,2,3,5
"IeotI4nBi34Gud4fq7bwhQfH6B","En5tSQ2pycoZGVx6WHVV03uiuK",1553036,634,FALSE,285491,35,5,24,26,20,3,24,40,20,3,2,2,5
"iesnwRtMXcMtbUBj7xfIku8qV1","DvuT5BddeYK9AaJ3IM4zdw3WYg",4219457,1227,FALSE,296660,35,15,25,10,20,3,23,40,20,2,2,2,5
"ieXwfYfgtoQXQdgDaUKsekis78","gKt1RHJgmjuGoPq2ml1NhnG4Hq",2400842,1036,FALSE,252135,35,15,25,25,20,1,25,40,20,4,4,2,100
"ifCrMD36sCeJQPvhdMgbDLQByb","RPAmDx6CJn5q2ZQFYlIHTbREqy",3569192,1191,FALSE,175655,35,15,25,25,20,4,25,40,20,3,2,2,7
"igglDOQ85wWOorhpUwD2mbpaP0","2BnKfZORPleni515tI7SxLKEYb",3659504,1225,FALSE,267618,35,15,25,25,20,3,25,40,60,3,4,2,5
"IhxWAJv7aYkMvXVgwI8AapfHc8","nSCNaikZZEnIRaIfXy3lDNdOhh",4112941,1246,FALSE,239093,35,5,25,25,20,3,3,40,60,3,3,3,50
"iiSv0HzZaMEEaTcPPncqosNWYy","8wLTMxSuDgrmfabckQsHhf6dma",284862,27,FALSE,163834,35,15,25,25,20,3,24,40,60,2,2,2,50
"IiXfgznmQCjwpXA4vFl8wX6xdc","3NOCtZg7hanLnJ7uN4vvgk3Xg9",3746988,873,FALSE,228901,35,10,89,91,20,3,24,40,20,1,2,2,5
"IL7x7pDBM0tU2dyMKplSbcVz1j","PbeO4M6cD7Tmx3VWaDrDF9uCb1",442755,26,FALSE,278944,35,15,24,26,20,3,25,40,20,3,4,2,50
"ilg2U9gEQsq3jMkfnpoMFVN5No","d4yaKzSKhZQWmZ5vQeQ5xAQG2V",2491244,624,FALSE,209533,35,15,25,25,20,3,24,40,20,3,4,2,5
"ILsXehYteFtQ43VyuCquikiPNd","PaqEUqUXWfugec22ADpsK7gV5r",394045,26,FALSE,259494,35,15,25,25,20,3,5,40,20,3,2,2,5
"IN2RQEdiPIh8QVGLtHBhzprQjj","ZzVCNkS1wyQANKZDWpR9fuYvWM",1993310,643,TRUE,301002,60,2025,25,25,20,3,23,40,20,2,NA,NA,NA
"inPa9DudJPazlARdHosCIP27GA","EUPFV9e0zs4m1Y6PlyGvOJazwF",17071954,1243,FALSE,300823,35,15,25,25,20,2,22,40,60,2,2,1,5
"Iocj0PieH8aX74dySV183W5tkZ","tqUUvj2DNxXi6kYn8xDXr9conO",1088780,597,FALSE,179121,35,15,25,25,20,3,25,40,20,1,2,2,5
"iOyFRrczACFTs8Vlpt7YKVhbbz","TbMNWKwm4Gxf3sOo8rsLPpFF6R",503097,26,TRUE,306256,35,15,25,25,20,3,NA,NA,NA,NA,NA,NA,NA
"ipONUG9W8qcXYhFqAzQuuvSBSM","omx0Id6rftC0GHfUfZd2zauodb",3742509,831,FALSE,259675,35,15,25,25,20,3,24,40,20,1,2,2,5
"IQDF6OnPDDYSBeSpjc7TYa3Oe5","K12qPGxKuPAecSazq921vO9oVi",4340091,1243,FALSE,243926,35,15,25,9,20,3,25,40,20,1,2,2,5
"iQFHfllELMzL4arNqC8Ngqt5Ce","PnA29cDwxdz43yEZ48HkE6rCwk",3755368,1242,FALSE,209089,35,15,25,25,20,3,25,40,20,3,2,2,5
"isTkiRKFuDcosqid7kv1zeWlPx","0vbbTSAq1Um3ZtR9tgWFB3VSzP",4167991,1251,FALSE,213457,35,5,25,25,20,3,25,40,20,3,4,2,5
"IT4iM82O9Gcgu0l8RpScHzX5PP","mUHzFbS92nAjoN1V5VkQ9fEI8H",5612332,1243,FALSE,267781,35,15,25,10,19,3,24,40,20,3,2,1,50
"iUnApjveqQC9TznGxscuGLZPqF","0N8t6MNp1kYzOHoJzyIk2IUy5S",1397289,118,FALSE,236573,35,15,25,25,20,3,26,40,20,3,4,2,5
"iV4V3aqPi2me7QaF9WUsZRROeC","3aIQ50Rc4FL4i5Gmj5BSa9psN1",4766104,656,FALSE,243768,35,15,24,26,20,3,25,40,20,3,4,2,50
"iv7yNO861gmKn98tqGAQGjLWJR","LqLjNvOzC0TKIHBjSri4i2RtiG",2365316,473,FALSE,299395,35,15,25,25,20,3,24,40,20,1,2,2,5
"iVjTLikNhjlojBe4X3QbJOUzQM","tr3jY0rmcxemGIN9bLGm0w9c7Z",2518694,780,FALSE,207024,35,15,24,26,20,3,25,40,20,3,4,2,5
"IvMXe4y3hcScppA56WUBi3EoZP","7HQPmhcJyommWhimBKFL6kqPd1",4859663,1259,FALSE,284287,35,10,25,25,20,3,25,40,20,3,4,2,5
"IvwHdcZBgeKEhRa931uZnAxPes","c9rAEBvJ8lpkZI8MgQtQQVyr62",3627624,616,FALSE,290667,35,15,25,25,20,3,25,40,20,4,4,2,5
"ixDR2QM4PTWqkrDOKup0my6pT3","qH1Zh28QhxYXFbMrloJfHp5sHe",3980390,1192,FALSE,258702,35,15,25,25,20,3,25,40,60,3,2,2,5
"IXw79xhZk9n8AbF9W9tuRaHyp7","uWV78TUFYnRvPcI3TxCcLRShkI",4300596,1202,FALSE,192715,35,15,25,25,20,3,24,40,20,1,2,2,50
"Iy7qNJcV3MsqJg9Hs72sYZtk8f","xdtDL8ZczJJ4K5RIZ1LuVanXU0",1952572,647,FALSE,197071,35,30,25,25,20,3,25,40,20,3,2,2,5
"j109WTRUPLYK3rJetfQBUX0QTN","fMSmGM1R3ht3rceLopOySQkl7e",1360200,387,TRUE,301025,35,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J48hnpiVj0E3WZHXP0VXikAwB6","RetZXIJqzCbl0e8JCkwfjvnGeO",168776636,1256,FALSE,269330,35,15,25,25,20,3,24,40,10,2,4,2,5
"j4VhkvELHsuAIxNFXiKvsZuajR","h5ycRamah1GWXbFv36CQ6JCSvI",3406010,670,FALSE,295894,35,15,25,50,20,3,25,40,20,3,2,2,5
"j5aEESnqsN7ljPSR4iSEDpegOj","IL981Xo7P9L1NNTdsBoMog7U3M",3121239,1016,FALSE,188691,35,10,25,25,20,3,25,40,10,1,2,2,50
"jafDtmT4lgKaideNHTnlw5ho0O","ReCsZ8d9Ro7Y0GGb5XNfFbAFW4",102529263,113,FALSE,165859,35,15,25,25,20,3,25,40,20,3,2,2,5
"jBDnMn0ty1C07s5WEoLoVmC2vo","DKBNv7FMRbq8sKF1AltLwjvJJh",2806452,321,FALSE,210519,30,1525,25,25,20,3,25,40,60,3,2,2,50
"jCsYPMCnv0xMnIn2HABVzP9DJ1","Li5Z5zgi9Bcu0Syt0tUXlBY24I",729525,368,FALSE,281479,35,15,25,25,20,3,25,40,20,3,4,2,5
"je3UJMp4v3PznFmdWVHilhEtJ5","i0Xlv1i35r1L4MMAvILxwnGAbr",413963,25,FALSE,258306,35,5,25,25,20,3,24,40,20,3,4,2,5
"Je3vCtUT0eNXBHiHVjg47Jn4RE","SkwKwPFQ79tmwvQ03SMfAlRwUn",4971927,1175,FALSE,227142,35,15,25,25,20,3,25,40,20,3,2,2,50
"JEEdmQw3kwn5WURPkwH6faxcUQ","HcK5GpawUcE8TFaT4z6KaNZEX3",5053684,1244,FALSE,186595,35,15,25,25,20,3,25,40,60,3,4,2,5
"JeTTub1sxY3X64KhVNxWvFvJ38","gX6Me9ddkqvkvAGmKja7TUJU0s",2130527,439,FALSE,238966,35,10,25,25,20,3,25,40,10,3,2,2,5
"jfC0x4PaO8M6Ubfh6vsf8nNn4Y","ihVJnc1mpzLRbxtATBlLY3AW3Y",1016836,60,FALSE,177585,35,5,25,25,20,3,29,40,20,2,2,2,5
"jglulYgCeWfSofaqgo17ESML44","nsjb4iQtvZVv5z71L7RjNaYcgg",5973985,506,TRUE,303861,35,15,25,25,20,3,25,40,10,NA,NA,NA,NA
"JhU9w65y9c80i1xqBMcascvEFB","8GRt3HemoLWxESKlKbcOR98pCT",2316540,279,FALSE,177954,35,5,25,25,20,3,25,40,60,2,2,2,50
"JI0kypdQwT4vXupM8TZFF0byqQ","eaOEk3McF4IVo8kCi6u0Wsap5Z",272148,17,FALSE,195292,30,15,25,25,20,3,25,40,20,3,2,2,5
"JiGuMDvD3I1oTHPnTOw4urCqny","TI8SQbjhGLWqehnDeRH44b9jhd",3409963,706,FALSE,263406,35,10,45,45,20,3,24,40,20,3,2,2,5
"jIHGvL7Ji9VA77twpO9oyWEKGz","RKu941S5s5rZlxuRKfT0G0Mkdx",332032,12,TRUE,301003,35,15,50,50,20,2,25,40,60,1,NA,NA,NA
"jiJShsIRy7nU8rtjLkZ0eVRMJO","5HfzaLyUppl5Ou3aXtB9RdBXxZ",4537979,1134,FALSE,140375,35,5,45,50,20,3,25,40,60,2,2,2,50
"JKa3dmSzh727VaNln0dbDGdnps","0nYdE8LUQtSkDBOdaSwzhMN4ic",232231,27,FALSE,100286,35,15,25,25,20,3,25,40,20,3,4,2,5
"JkXCkB2yrXu4pYdC7ehnaV2daa","WsinN4CIhouCY4AsCJEJi9puEv",5273534,1243,FALSE,273379,35,15,25,25,20,3,25,40,20,3,2,2,5
"JNaOqW0sdeRT0AltcxBBCVCftU","uY665UTGdp3iahefU1NVRsdh7c",4195071,1236,TRUE,301013,70,60,25,25,20,3,NA,NA,NA,NA,NA,NA,NA
"jOgweHhaXBCfs9ZvBiDK8zaHkc","aEel8tKJpqcWyrXrdNsSi9FpQ1",3112510,793,FALSE,283257,35,15,25,25,20,3,25,40,20,3,2,2,5
"JOwLfcaKlfmYmKxZWtsmcUTGmv","kDJQtIbxKq94Yh5MvSV1syt0xU",1502710,124,FALSE,262876,35,15,25,25,20,3,24,40,20,3,4,2,5
"JQ2ojLGRUgAw5wD2FjyffCUoZy","Tvw938msEAZwrRNfEfeEMk9MSs",16818965,1225,FALSE,298157,35,15,25,25,20,3,25,40,20,3,2,2,5
"jQR3wkyL8ZEgTUcBCdQtv0426r","YreRv0cyuGosT1Yve3baK6A58n",2539783,1192,FALSE,196471,30,15,25,25,20,3,25,40,20,3,2,2,5
"JqUcwIC6WG3decNxN39bOcSzrr","nC4wZOc2MoatuFJ9BLJjqMqMYd",1016321,152,FALSE,242265,35,15,25,25,20,3,25,40,20,1,2,2,5
"jT8pOv4cPWJCbyRg6yhAVzQkNK","dagLCPPf6AXlcXN4aj4Lqcj4n2",1299321,106,TRUE,301003,35,15,25,25,20,3,24,40,20,3,4,2,5
"ju1TsAsHtqnVji0SV6CozMEiqv","3muD9N1vj2CDMHlUxRojCnynWY",3529320,1143,FALSE,203054,35,15,25,25,20,3,25,40,20,3,3,2,50
"JV9NgLh9DUUn4yI4csL5ZqLVXM","gmELlNdZNrc0FIa875eu436OyO",2604310,749,FALSE,187882,35,10,25,25,20,2,25,40,20,3,1,1,5
"jxKp9sXExdF7aXgIV9d4e9jje6","M6GZVlfza7D6NcCbsSTh314Cyz",3911411,444,TRUE,301002,35,10,25,25,20,3,25,40,20,3,2,2,5
"jYJDOtwXELskpzpQLdnJsFfkIx","iI2Cn0EsqKRlwlQGohFbezEdeU",3650761,706,FALSE,259132,35,10,25,25,20,3,25,40,20,3,4,2,5
"JYYC1IGZ0p9P0RBch6lFeh7TVZ","hNNzH3rI0WWYBw9A2N0k3yV6oN",2250496,624,TRUE,301000,35,15,25,8,20,2,25,40,20,1,2,1,NA
"JzwY0KAS85gMUiakQVuRl6MWfG","S9EChOTZjY1QMw06SPvJfjLnTn",9719237,1253,TRUE,301009,35,15,25,25,20,2,25,40,20,1,NA,NA,NA
"K2JsLXQtZvq01NcCtDjznMDmhZ","8ouLIW9QrnUHZXnCWcmcDJqg7h",337229,12,TRUE,301004,35,15,25,25,20,3,25,40,20,3,4,NA,NA
"K6zPyHeMQvej7tfVjDRrQIXylO","ctFhKE2Clb3PeXKEzlnul34Oqe",5545066,1243,FALSE,175100,35,10,25,25,20,3,25,40,20,3,2,2,5
"KA63lXcshtVitvuSPW4YfZr9iH","SrK4nMExHJ7JPusbAFIlTaMBrS",3430074,829,FALSE,105472,35,30,50,50,20,1,25,40,20,2,2,2,5
"KAUdzNddDclwvyjVTJpfMKf5Cm","qQqa2IIvKrODDzjKqUO3Rqd164",265763,12,FALSE,244361,35,75,25,25,20,3,25,40,60,3,4,2,5
"KbIsmVBprC5DAqkNS4zZtaO7sp","abvXZAoDU6OawgGarN5dujiWYH",2467568,520,TRUE,300999,35,15,25,25,20,NA,25,40,60,1,NA,NA,NA
"KBKSEISJStlJk678ZSnqgWNSmF","ha2IvelpnYgVXrPSLQTlKjS9Na",2050607,985,FALSE,257334,35,15,25,25,20,3,24,40,20,1,4,2,5
"kEi95gLf89SpH2XqgMwVF5caGn","EUN8VkeFJIaPF2NqzwXvuqiNoR",1910591,378,FALSE,223605,35,15,25,25,20,3,25,40,20,3,4,2,5
"kF6QGzg9szxOUJKdkrf8K4PZJI","IGpzgaoQFmxxdKNsQvJCT4bCQy",3129207,736,FALSE,254801,35,15,25,25,20,3,25,40,20,3,2,2,5
"kg2HKYpGZVTTMtVe98ijKrGUHb","7IniquEYysB72jm9JmC94hY6fs",5671068,1189,TRUE,301010,35,15,25,25,20,3,25,40,20,1,4,2,NA
"KGkv97QC8oWRhOgF9rCbDQ5gZ6","XXTqnW4IoI40adruzPvx70amad",2012786,1080,FALSE,142154,35,5,25,25,20,3,24,40,20,3,4,2,5
