trial_type,trial_index,time_elapsed,internal_node_id,subject_id,form,wave,session_id,session_restart_id,FULLSCREEN_SCREEN_WIDTH,FULLSCREEN_SCREEN_HEIGHT,view_history,rt,width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_name,success,data_checkpoint,data_checkpoint_ind,experiment_parameters,task_admc_rp,task_graph_literacy,task_bayesian_update_easy,task_bayesian_update_hard,task_shipley_abstraction,task_coherence_forecasting,task_denominator_neglect_version_A,task_denominator_neglect_version_B,task_shipley_vocab,task_time_series,task_admc_a2,task_admc_rc1,task_impossible_question,task_leapfrog,custom_timer_ended_trial,interval_id,response,moved_sliders,admc_id,admc_response,stimulus,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q13,response_slider,pt_trial,block,trial,unique_trial,unique_trial_draw_number,ball_split,left_box_majority_color,right_box_majority_color,selected_box_majority_color,current_draw,past_draws,version,aig_version,score,shipley_abstraction_score,cfs_id,cfs_response,task_version,choice_type,left_lottery_display_type,right_lottery_display_type,left_lottery_type,right_lottery_type,left_lottery_gold_prop,right_lottery_gold_prop,left_lottery_total_coins,right_lottery_total_coins,left_lottery_gold_coins,right_lottery_gold_coins,left_lottery_silver_coins,right_lottery_silver_coins,selected_lottery,coin_drawn,question_order,shipley_vocabulary_score,y_axis_values,chart_height,func,direction,noise_condition,datapoints,slider_start,slider_moved,response_choice,id,question_text,answer_1,answer_2,correct_answer,correct,optionA_reward,optionB_reward,points_won,option_selected,curr_block_ind,pt_trial_prediction
html-keyboard-response,255,16913370,0.0-19.0-7.0-0.0-1.11,K8U8pBMuys6ldJBu2EyF,223301,5,QQwm1xRJboZ0BgZJnxcwDAnTMT,lmm2zb5jMzv1lJk34WRvTghUEJ,1366.0,768.0,,3839.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,,False,722.0,arrowright,,,,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" style='visibility: hidden'"">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" style='visibility: hidden'"">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",,,,,,,,,,,,,False,0.0,11.0,,,,,,,,,,,,,,,A,harmony,text,text,large,small,0.28,0.3,400.0,10.0,112.0,3.0,288.0,7.0,right,gold,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,256,16914371,0.0-19.0-7.0-0.0-2.11,K8U8pBMuys6ldJBu2EyF,223301,5,QQwm1xRJboZ0BgZJnxcwDAnTMT,lmm2zb5jMzv1lJk34WRvTghUEJ,1366.0,768.0,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: gold; line-height: 2em;"">You drew a <b>gold coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,257,16914676,0.0-19.0-7.0-0.0-0.12,K8U8pBMuys6ldJBu2EyF,223301,5,QQwm1xRJboZ0BgZJnxcwDAnTMT,lmm2zb5jMzv1lJk34WRvTghUEJ,1366.0,768.0,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,258,16917586,0.0-19.0-7.0-0.0-1.12,K8U8pBMuys6ldJBu2EyF,223301,5,QQwm1xRJboZ0BgZJnxcwDAnTMT,lmm2zb5jMzv1lJk34WRvTghUEJ,1366.0,768.0,,2907.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,,False,726.0,arrowright,,,,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",,,,,,,,,,,,,False,0.0,12.0,,,,,,,,,,,,,,,A,harmony,array,array,small,large,0.1,0.15,10.0,400.0,1.0,60.0,9.0,340.0,right,silver,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,259,16918589,0.0-19.0-7.0-0.0-2.12,K8U8pBMuys6ldJBu2EyF,223301,5,QQwm1xRJboZ0BgZJnxcwDAnTMT,lmm2zb5jMzv1lJk34WRvTghUEJ,1366.0,768.0,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,260,16918897,0.0-19.0-7.0-0.0-0.13,K8U8pBMuys6ldJBu2EyF,223301,5,QQwm1xRJboZ0BgZJnxcwDAnTMT,lmm2zb5jMzv1lJk34WRvTghUEJ,1366.0,768.0,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,261,16921156,0.0-19.0-7.0-0.0-1.13,K8U8pBMuys6ldJBu2EyF,223301,5,QQwm1xRJboZ0BgZJnxcwDAnTMT,lmm2zb5jMzv1lJk34WRvTghUEJ,1366.0,768.0,,2256.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,,False,729.0,arrowleft,,,,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" style='visibility: hidden'"">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",,,,,,,,,,,,,False,0.0,13.0,,,,,,,,,,,,,,,A,harmony,array,text,large,small,0.14,0.1,400.0,10.0,56.0,1.0,344.0,9.0,left,silver,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,262,16922159,0.0-19.0-7.0-0.0-2.13,K8U8pBMuys6ldJBu2EyF,223301,5,QQwm1xRJboZ0BgZJnxcwDAnTMT,lmm2zb5jMzv1lJk34WRvTghUEJ,1366.0,768.0,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,263,16922461,0.0-19.0-7.0-0.0-0.14,K8U8pBMuys6ldJBu2EyF,223301,5,QQwm1xRJboZ0BgZJnxcwDAnTMT,lmm2zb5jMzv1lJk34WRvTghUEJ,1366.0,768.0,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,264,16924871,0.0-19.0-7.0-0.0-1.14,K8U8pBMuys6ldJBu2EyF,223301,5,QQwm1xRJboZ0BgZJnxcwDAnTMT,lmm2zb5jMzv1lJk34WRvTghUEJ,1366.0,768.0,,2407.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,,False,732.0,arrowleft,,,,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",,,,,,,,,,,,,False,0.0,14.0,,,,,,,,,,,,,,,A,harmony,array,array,large,small,0.18,0.1,400.0,10.0,72.0,1.0,328.0,9.0,left,gold,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,265,16925872,0.0-19.0-7.0-0.0-2.14,K8U8pBMuys6ldJBu2EyF,223301,5,QQwm1xRJboZ0BgZJnxcwDAnTMT,lmm2zb5jMzv1lJk34WRvTghUEJ,1366.0,768.0,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: gold; line-height: 2em;"">You drew a <b>gold coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,266,16926175,0.0-19.0-7.0-0.0-0.15,K8U8pBMuys6ldJBu2EyF,223301,5,QQwm1xRJboZ0BgZJnxcwDAnTMT,lmm2zb5jMzv1lJk34WRvTghUEJ,1366.0,768.0,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,267,16928467,0.0-19.0-7.0-0.0-1.15,K8U8pBMuys6ldJBu2EyF,223301,5,QQwm1xRJboZ0BgZJnxcwDAnTMT,lmm2zb5jMzv1lJk34WRvTghUEJ,1366.0,768.0,,2290.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,,False,736.0,arrowleft,,,,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" style='visibility: hidden'"">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" style='visibility: hidden'"">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",,,,,,,,,,,,,False,0.0,15.0,,,,,,,,,,,,,,,A,conflict,text,text,small,large,0.2,0.15,10.0,400.0,2.0,60.0,8.0,340.0,left,silver,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,268,16929470,0.0-19.0-7.0-0.0-2.15,K8U8pBMuys6ldJBu2EyF,223301,5,QQwm1xRJboZ0BgZJnxcwDAnTMT,lmm2zb5jMzv1lJk34WRvTghUEJ,1366.0,768.0,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,269,16929779,0.0-19.0-7.0-0.0-0.16,K8U8pBMuys6ldJBu2EyF,223301,5,QQwm1xRJboZ0BgZJnxcwDAnTMT,lmm2zb5jMzv1lJk34WRvTghUEJ,1366.0,768.0,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,270,16934423,0.0-19.0-7.0-0.0-1.16,K8U8pBMuys6ldJBu2EyF,223301,5,QQwm1xRJboZ0BgZJnxcwDAnTMT,lmm2zb5jMzv1lJk34WRvTghUEJ,1366.0,768.0,,4642.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,,False,739.0,arrowleft,,,,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" style='visibility: hidden'"">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" style='visibility: hidden'"">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",,,,,,,,,,,,,False,0.0,16.0,,,,,,,,,,,,,,,A,conflict,text,text,large,small,0.26,0.2,400.0,10.0,104.0,2.0,296.0,8.0,left,silver,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,271,16935425,0.0-19.0-7.0-0.0-2.16,K8U8pBMuys6ldJBu2EyF,223301,5,QQwm1xRJboZ0BgZJnxcwDAnTMT,lmm2zb5jMzv1lJk34WRvTghUEJ,1366.0,768.0,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,272,16935727,0.0-19.0-7.0-0.0-0.17,K8U8pBMuys6ldJBu2EyF,223301,5,QQwm1xRJboZ0BgZJnxcwDAnTMT,lmm2zb5jMzv1lJk34WRvTghUEJ,1366.0,768.0,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,273,16939073,0.0-19.0-7.0-0.0-1.17,K8U8pBMuys6ldJBu2EyF,223301,5,QQwm1xRJboZ0BgZJnxcwDAnTMT,lmm2zb5jMzv1lJk34WRvTghUEJ,1366.0,768.0,,3343.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,,False,742.0,arrowright,,,,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" style='visibility: hidden'"">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" style='visibility: hidden'"">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",,,,,,,,,,,,,False,0.0,17.0,,,,,,,,,,,,,,,A,conflict,text,text,large,small,0.25,0.3,400.0,10.0,100.0,3.0,300.0,7.0,right,silver,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,274,16940074,0.0-19.0-7.0-0.0-2.17,K8U8pBMuys6ldJBu2EyF,223301,5,QQwm1xRJboZ0BgZJnxcwDAnTMT,lmm2zb5jMzv1lJk34WRvTghUEJ,1366.0,768.0,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,275,16940380,0.0-19.0-7.0-0.0-0.18,K8U8pBMuys6ldJBu2EyF,223301,5,QQwm1xRJboZ0BgZJnxcwDAnTMT,lmm2zb5jMzv1lJk34WRvTghUEJ,1366.0,768.0,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,276,16943084,0.0-19.0-7.0-0.0-1.18,K8U8pBMuys6ldJBu2EyF,223301,5,QQwm1xRJboZ0BgZJnxcwDAnTMT,lmm2zb5jMzv1lJk34WRvTghUEJ,1366.0,768.0,,2700.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,,False,745.0,arrowright,,,,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" style='visibility: hidden'"">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",,,,,,,,,,,,,False,0.0,18.0,,,,,,,,,,,,,,,A,conflict,text,array,small,large,0.2,0.21,10.0,400.0,2.0,84.0,8.0,316.0,right,gold,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,277,16944086,0.0-19.0-7.0-0.0-2.18,K8U8pBMuys6ldJBu2EyF,223301,5,QQwm1xRJboZ0BgZJnxcwDAnTMT,lmm2zb5jMzv1lJk34WRvTghUEJ,1366.0,768.0,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: gold; line-height: 2em;"">You drew a <b>gold coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,278,16944389,0.0-19.0-7.0-0.0-0.19,K8U8pBMuys6ldJBu2EyF,223301,5,QQwm1xRJboZ0BgZJnxcwDAnTMT,lmm2zb5jMzv1lJk34WRvTghUEJ,1366.0,768.0,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,279,16947227,0.0-19.0-7.0-0.0-1.19,K8U8pBMuys6ldJBu2EyF,223301,5,QQwm1xRJboZ0BgZJnxcwDAnTMT,lmm2zb5jMzv1lJk34WRvTghUEJ,1366.0,768.0,,2834.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,,False,749.0,arrowleft,,,,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" style='visibility: hidden'"">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",,,,,,,,,,,,,False,0.0,19.0,,,,,,,,,,,,,,,A,harmony,array,text,large,small,0.13,0.1,400.0,10.0,52.0,1.0,348.0,9.0,left,silver,,,,,,,,,,,,,,,,,,,,,,,
