"session_id","session_restart_id","time_elapsed","trial_index","custom_timer_ended_trial","trial_name","rt","ns_id","ns_response","wave","correct_answer","correct"
"MEb7oXeDnmtQ0bC3VQKEpwBH12","9NAozSzIlnTayeZyZgRhswlCbv",4303380,1310,FALSE,"number_series_test_trial",12913,"NS_3","55","2.0","64",0
"MEb7oXeDnmtQ0bC3VQKEpwBH12","9NAozSzIlnTayeZyZgRhswlCbv",4318980,1311,FALSE,"number_series_test_trial",15595,"NS_4","30","2.0","29",0
"MEb7oXeDnmtQ0bC3VQKEpwBH12","9NAozSzIlnTayeZyZgRhswlCbv",4341804,1312,FALSE,"number_series_test_trial",22822,"NS_5","5/15","2.0","8/16",0
"MEb7oXeDnmtQ0bC3VQKEpwBH12","9NAozSzIlnTayeZyZgRhswlCbv",4349808,1313,FALSE,"number_series_test_trial",7999,"NS_6","160","2.0","165",0
"MEb7oXeDnmtQ0bC3VQKEpwBH12","9NAozSzIlnTayeZyZgRhswlCbv",4356158,1314,FALSE,"number_series_test_trial",6344,"NS_7","5","2.0","43",0
"MEb7oXeDnmtQ0bC3VQKEpwBH12","9NAozSzIlnTayeZyZgRhswlCbv",4367650,1315,FALSE,"number_series_test_trial",11487,"NS_8","8000","2.0","8900",0
"MEb7oXeDnmtQ0bC3VQKEpwBH12","9NAozSzIlnTayeZyZgRhswlCbv",4387509,1316,FALSE,"number_series_test_trial",19856,"NS_9","10/15","2.0","12/16",0
"e93AKbQfQkjIawUmpnrHDyMCEn","r0TGG1ZeRumnSXFJlaV9vR7MW6",5248126,1281,FALSE,"number_series_test_trial",6146,"NS_1","5","2.0","-2",0
"e93AKbQfQkjIawUmpnrHDyMCEn","r0TGG1ZeRumnSXFJlaV9vR7MW6",5252567,1282,FALSE,"number_series_test_trial",4427,"NS_2","13","2.0","28",0
"e93AKbQfQkjIawUmpnrHDyMCEn","r0TGG1ZeRumnSXFJlaV9vR7MW6",5255721,1283,FALSE,"number_series_test_trial",3141,"NS_3","21","2.0","64",0
"e93AKbQfQkjIawUmpnrHDyMCEn","r0TGG1ZeRumnSXFJlaV9vR7MW6",5257753,1284,FALSE,"number_series_test_trial",2018,"NS_4","25","2.0","29",0
"e93AKbQfQkjIawUmpnrHDyMCEn","r0TGG1ZeRumnSXFJlaV9vR7MW6",5282351,1285,FALSE,"number_series_test_trial",24577,"NS_5","13/21","2.0","8/16",0
"e93AKbQfQkjIawUmpnrHDyMCEn","r0TGG1ZeRumnSXFJlaV9vR7MW6",5289817,1286,FALSE,"number_series_test_trial",7453,"NS_6","162","2.0","165",0
"e93AKbQfQkjIawUmpnrHDyMCEn","r0TGG1ZeRumnSXFJlaV9vR7MW6",5295161,1287,FALSE,"number_series_test_trial",5337,"NS_7","5","2.0","43",0
"e93AKbQfQkjIawUmpnrHDyMCEn","r0TGG1ZeRumnSXFJlaV9vR7MW6",5303885,1288,FALSE,"number_series_test_trial",8716,"NS_8","9050","2.0","8900",0
"e93AKbQfQkjIawUmpnrHDyMCEn","r0TGG1ZeRumnSXFJlaV9vR7MW6",5309880,1289,FALSE,"number_series_test_trial",5982,"NS_9","1/4","2.0","12/16",0
"jD9DLaZo1jwq1HQt3MjwiFBWPC","f1zw8EDQKr0B2RlgBrCHUD06aA",2085684,519,FALSE,"number_series_test_trial",17896,"NS_1","-2","2.0","-2",1
"jD9DLaZo1jwq1HQt3MjwiFBWPC","f1zw8EDQKr0B2RlgBrCHUD06aA",2091973,520,FALSE,"number_series_test_trial",6288,"NS_2","28","2.0","28",1
"jD9DLaZo1jwq1HQt3MjwiFBWPC","f1zw8EDQKr0B2RlgBrCHUD06aA",2113982,521,FALSE,"number_series_test_trial",22006,"NS_3","63","2.0","64",0
"jD9DLaZo1jwq1HQt3MjwiFBWPC","f1zw8EDQKr0B2RlgBrCHUD06aA",2140989,522,FALSE,"number_series_test_trial",27006,"NS_4","28","2.0","29",0
"jD9DLaZo1jwq1HQt3MjwiFBWPC","f1zw8EDQKr0B2RlgBrCHUD06aA",2169700,523,FALSE,"number_series_test_trial",28709,"NS_5","5/17","2.0","8/16",0
"jD9DLaZo1jwq1HQt3MjwiFBWPC","f1zw8EDQKr0B2RlgBrCHUD06aA",2200704,524,TRUE,"number_series_test_trial",31002,"NS_6","1","2.0","165",0
"jD9DLaZo1jwq1HQt3MjwiFBWPC","f1zw8EDQKr0B2RlgBrCHUD06aA",2222435,525,FALSE,"number_series_test_trial",21729,"NS_7","43","2.0","43",1
"jD9DLaZo1jwq1HQt3MjwiFBWPC","f1zw8EDQKr0B2RlgBrCHUD06aA",2244959,526,FALSE,"number_series_test_trial",22522,"NS_8","89","2.0","8900",0
"jD9DLaZo1jwq1HQt3MjwiFBWPC","f1zw8EDQKr0B2RlgBrCHUD06aA",2275962,527,TRUE,"number_series_test_trial",31001,"NS_9","9-","2.0","12/16",0
"ta2uwIm5tNBrAjeo5kjrWFX4rg","gwi1uKFa5uP0lnIovraWhhZ9ws",2448170,1012,TRUE,"number_series_test_trial",31000,"NS_1","18","3.0","-2",0
"ta2uwIm5tNBrAjeo5kjrWFX4rg","gwi1uKFa5uP0lnIovraWhhZ9ws",2479128,1013,FALSE,"number_series_test_trial",30952,"NS_2","27","3.0","28",0
"ta2uwIm5tNBrAjeo5kjrWFX4rg","gwi1uKFa5uP0lnIovraWhhZ9ws",2510132,1014,TRUE,"number_series_test_trial",30999,"NS_3",NA,"3.0","64",NA
"ta2uwIm5tNBrAjeo5kjrWFX4rg","gwi1uKFa5uP0lnIovraWhhZ9ws",2530851,1015,FALSE,"number_series_test_trial",20715,"NS_4","29","3.0","29",1
"ta2uwIm5tNBrAjeo5kjrWFX4rg","gwi1uKFa5uP0lnIovraWhhZ9ws",2561856,1016,TRUE,"number_series_test_trial",30999,"NS_5","8/","3.0","8/16",0
"ta2uwIm5tNBrAjeo5kjrWFX4rg","gwi1uKFa5uP0lnIovraWhhZ9ws",2579099,1017,FALSE,"number_series_test_trial",17238,"NS_6","165","3.0","165",1
"ta2uwIm5tNBrAjeo5kjrWFX4rg","gwi1uKFa5uP0lnIovraWhhZ9ws",2595088,1018,FALSE,"number_series_test_trial",15985,"NS_7","41","3.0","43",0
"ta2uwIm5tNBrAjeo5kjrWFX4rg","gwi1uKFa5uP0lnIovraWhhZ9ws",2611178,1019,FALSE,"number_series_test_trial",16086,"NS_8","8895","3.0","8900",0
"ta2uwIm5tNBrAjeo5kjrWFX4rg","gwi1uKFa5uP0lnIovraWhhZ9ws",2642182,1020,TRUE,"number_series_test_trial",30998,"NS_9","12/16","3.0","12/16",1
"C6FdaOsLL8vp2sdEAFgmzZ0hf3","SzS7arHMhlzKZx0dpCAQb5EaO9",3822743,951,FALSE,"number_series_test_trial",13573,"NS_1","6","2.0","-2",0
"C6FdaOsLL8vp2sdEAFgmzZ0hf3","SzS7arHMhlzKZx0dpCAQb5EaO9",3835623,952,FALSE,"number_series_test_trial",12874,"NS_2","28","2.0","28",1
"C6FdaOsLL8vp2sdEAFgmzZ0hf3","SzS7arHMhlzKZx0dpCAQb5EaO9",3858093,953,FALSE,"number_series_test_trial",22465,"NS_3","60","2.0","64",0
"C6FdaOsLL8vp2sdEAFgmzZ0hf3","SzS7arHMhlzKZx0dpCAQb5EaO9",3871537,954,FALSE,"number_series_test_trial",13438,"NS_4","30","2.0","29",0
"C6FdaOsLL8vp2sdEAFgmzZ0hf3","SzS7arHMhlzKZx0dpCAQb5EaO9",3902542,955,TRUE,"number_series_test_trial",30997,"NS_5","5/10","2.0","8/16",0
"C6FdaOsLL8vp2sdEAFgmzZ0hf3","SzS7arHMhlzKZx0dpCAQb5EaO9",3919034,956,FALSE,"number_series_test_trial",16486,"NS_6","165","2.0","165",1
"C6FdaOsLL8vp2sdEAFgmzZ0hf3","SzS7arHMhlzKZx0dpCAQb5EaO9",3929857,957,FALSE,"number_series_test_trial",10818,"NS_7","1","2.0","43",0
"C6FdaOsLL8vp2sdEAFgmzZ0hf3","SzS7arHMhlzKZx0dpCAQb5EaO9",3938192,958,FALSE,"number_series_test_trial",8329,"NS_8","7750","2.0","8900",0
"C6FdaOsLL8vp2sdEAFgmzZ0hf3","SzS7arHMhlzKZx0dpCAQb5EaO9",3951530,959,FALSE,"number_series_test_trial",13333,"NS_9","9/15","2.0","12/16",0
"tbCTQoAafrGj5o6gPjlOQQ6qwi","pwlPELCrjkCJEZrgVTkfFDQT0T",17325641,1346,FALSE,"number_series_test_trial",10052,"NS_1","2","3.0","-2",0
"tbCTQoAafrGj5o6gPjlOQQ6qwi","pwlPELCrjkCJEZrgVTkfFDQT0T",17334681,1347,FALSE,"number_series_test_trial",9036,"NS_2","28","3.0","28",1
"tbCTQoAafrGj5o6gPjlOQQ6qwi","pwlPELCrjkCJEZrgVTkfFDQT0T",17365683,1348,TRUE,"number_series_test_trial",30999,"NS_3",NA,"3.0","64",NA
"tbCTQoAafrGj5o6gPjlOQQ6qwi","pwlPELCrjkCJEZrgVTkfFDQT0T",17381125,1349,FALSE,"number_series_test_trial",15440,"NS_4","27","3.0","29",0
"tbCTQoAafrGj5o6gPjlOQQ6qwi","pwlPELCrjkCJEZrgVTkfFDQT0T",17395589,1350,FALSE,"number_series_test_trial",14460,"NS_5","4/6","3.0","8/16",0
"tbCTQoAafrGj5o6gPjlOQQ6qwi","pwlPELCrjkCJEZrgVTkfFDQT0T",17426591,1351,TRUE,"number_series_test_trial",30999,"NS_6",NA,"3.0","165",NA
"tbCTQoAafrGj5o6gPjlOQQ6qwi","pwlPELCrjkCJEZrgVTkfFDQT0T",17444761,1352,FALSE,"number_series_test_trial",18168,"NS_7","14","3.0","43",0
"tbCTQoAafrGj5o6gPjlOQQ6qwi","pwlPELCrjkCJEZrgVTkfFDQT0T",17463117,1353,FALSE,"number_series_test_trial",18353,"NS_8","890","3.0","8900",0
"tbCTQoAafrGj5o6gPjlOQQ6qwi","pwlPELCrjkCJEZrgVTkfFDQT0T",17470069,1354,FALSE,"number_series_test_trial",6949,"NS_9","10/10","3.0","12/16",0
"qy2ies2MnUrMAg3lka97bXkkxI","mculQR8IUlq2JRACpF34aZtwYL",2809374,549,FALSE,"number_series_test_trial",11100,"NS_1","-2","3.0","-2",1
"qy2ies2MnUrMAg3lka97bXkkxI","mculQR8IUlq2JRACpF34aZtwYL",2818584,550,FALSE,"number_series_test_trial",9208,"NS_2","28","3.0","28",1
"qy2ies2MnUrMAg3lka97bXkkxI","mculQR8IUlq2JRACpF34aZtwYL",2826164,551,FALSE,"number_series_test_trial",7579,"NS_3","64","3.0","64",1
"qy2ies2MnUrMAg3lka97bXkkxI","mculQR8IUlq2JRACpF34aZtwYL",2846612,552,FALSE,"number_series_test_trial",20447,"NS_4","29","3.0","29",1
"qy2ies2MnUrMAg3lka97bXkkxI","mculQR8IUlq2JRACpF34aZtwYL",2865322,553,FALSE,"number_series_test_trial",18709,"NS_5","8/16","3.0","8/16",1
"qy2ies2MnUrMAg3lka97bXkkxI","mculQR8IUlq2JRACpF34aZtwYL",2888904,554,FALSE,"number_series_test_trial",23581,"NS_6","150","3.0","165",0
"qy2ies2MnUrMAg3lka97bXkkxI","mculQR8IUlq2JRACpF34aZtwYL",2909598,555,FALSE,"number_series_test_trial",20692,"NS_7","10","3.0","43",0
"qy2ies2MnUrMAg3lka97bXkkxI","mculQR8IUlq2JRACpF34aZtwYL",2929888,556,FALSE,"number_series_test_trial",20289,"NS_8","8900","3.0","8900",1
"qy2ies2MnUrMAg3lka97bXkkxI","mculQR8IUlq2JRACpF34aZtwYL",2950328,557,FALSE,"number_series_test_trial",20439,"NS_9","10/16","3.0","12/16",0
"biu5BgZV2AePGJMpaEXIG7u0N3","MxUO7NYXSHEzSTEPowvnyo0Gds",2506462,461,FALSE,"number_series_test_trial",13082,"NS_1","-2","3.0","-2",1
"biu5BgZV2AePGJMpaEXIG7u0N3","MxUO7NYXSHEzSTEPowvnyo0Gds",2514944,462,FALSE,"number_series_test_trial",8479,"NS_2","28","3.0","28",1
"biu5BgZV2AePGJMpaEXIG7u0N3","MxUO7NYXSHEzSTEPowvnyo0Gds",2523471,463,FALSE,"number_series_test_trial",8525,"NS_3","64","3.0","64",1
"biu5BgZV2AePGJMpaEXIG7u0N3","MxUO7NYXSHEzSTEPowvnyo0Gds",2551017,464,FALSE,"number_series_test_trial",27543,"NS_4","17","3.0","29",0
"biu5BgZV2AePGJMpaEXIG7u0N3","MxUO7NYXSHEzSTEPowvnyo0Gds",2582022,465,TRUE,"number_series_test_trial",31001,"NS_5",NA,"3.0","8/16",NA
"biu5BgZV2AePGJMpaEXIG7u0N3","MxUO7NYXSHEzSTEPowvnyo0Gds",2613024,466,TRUE,"number_series_test_trial",30999,"NS_6",NA,"3.0","165",NA
"biu5BgZV2AePGJMpaEXIG7u0N3","MxUO7NYXSHEzSTEPowvnyo0Gds",2644028,467,TRUE,"number_series_test_trial",31000,"NS_7",NA,"3.0","43",NA
"biu5BgZV2AePGJMpaEXIG7u0N3","MxUO7NYXSHEzSTEPowvnyo0Gds",2675030,468,TRUE,"number_series_test_trial",30999,"NS_8",NA,"3.0","8900",NA
"biu5BgZV2AePGJMpaEXIG7u0N3","MxUO7NYXSHEzSTEPowvnyo0Gds",2706033,469,TRUE,"number_series_test_trial",30999,"NS_9","12/","3.0","12/16",0
"Itq6YDWXogHpqw9eUguLicnSnw","ifEhbrqrmUNVEo1tB64Wf7mgVa",2177013,720,FALSE,"number_series_test_trial",11354,"NS_1","-2","2.0","-2",1
"Itq6YDWXogHpqw9eUguLicnSnw","ifEhbrqrmUNVEo1tB64Wf7mgVa",2181977,721,FALSE,"number_series_test_trial",4963,"NS_2","28","2.0","28",1
"Itq6YDWXogHpqw9eUguLicnSnw","ifEhbrqrmUNVEo1tB64Wf7mgVa",2186383,722,FALSE,"number_series_test_trial",4404,"NS_3","64","2.0","64",1
"Itq6YDWXogHpqw9eUguLicnSnw","ifEhbrqrmUNVEo1tB64Wf7mgVa",2201958,723,FALSE,"number_series_test_trial",15574,"NS_4","29","2.0","29",1
"Itq6YDWXogHpqw9eUguLicnSnw","ifEhbrqrmUNVEo1tB64Wf7mgVa",2232961,724,TRUE,"number_series_test_trial",31001,"NS_5",NA,"2.0","8/16",NA
"Itq6YDWXogHpqw9eUguLicnSnw","ifEhbrqrmUNVEo1tB64Wf7mgVa",2263963,725,TRUE,"number_series_test_trial",31001,"NS_6",NA,"2.0","165",NA
"Itq6YDWXogHpqw9eUguLicnSnw","ifEhbrqrmUNVEo1tB64Wf7mgVa",2294964,726,TRUE,"number_series_test_trial",31000,"NS_7","49","2.0","43",0
"Itq6YDWXogHpqw9eUguLicnSnw","ifEhbrqrmUNVEo1tB64Wf7mgVa",2323039,727,FALSE,"number_series_test_trial",28074,"NS_8","8900","2.0","8900",1
"Itq6YDWXogHpqw9eUguLicnSnw","ifEhbrqrmUNVEo1tB64Wf7mgVa",2344753,728,FALSE,"number_series_test_trial",21713,"NS_9","9/12","2.0","12/16",0
"2bka8DkhxCpWogLHxC1m5mlG7F","TVecsGxPqLKLur5vVvdlLmuMIl",884108,956,FALSE,"number_series_test_trial",8421,"NS_1","2","2.0","-2",0
"2bka8DkhxCpWogLHxC1m5mlG7F","TVecsGxPqLKLur5vVvdlLmuMIl",903052,957,FALSE,"number_series_test_trial",18942,"NS_2","27","2.0","28",0
"2bka8DkhxCpWogLHxC1m5mlG7F","TVecsGxPqLKLur5vVvdlLmuMIl",915492,958,FALSE,"number_series_test_trial",12438,"NS_3","64","2.0","64",1
"2bka8DkhxCpWogLHxC1m5mlG7F","TVecsGxPqLKLur5vVvdlLmuMIl",923940,959,FALSE,"number_series_test_trial",8447,"NS_4","30","2.0","29",0
"2bka8DkhxCpWogLHxC1m5mlG7F","TVecsGxPqLKLur5vVvdlLmuMIl",947420,960,FALSE,"number_series_test_trial",23479,"NS_5","4/25","2.0","8/16",0
"2bka8DkhxCpWogLHxC1m5mlG7F","TVecsGxPqLKLur5vVvdlLmuMIl",952804,961,FALSE,"number_series_test_trial",5382,"NS_6","165","2.0","165",1
"2bka8DkhxCpWogLHxC1m5mlG7F","TVecsGxPqLKLur5vVvdlLmuMIl",961341,962,FALSE,"number_series_test_trial",8533,"NS_7","25","2.0","43",0
"2bka8DkhxCpWogLHxC1m5mlG7F","TVecsGxPqLKLur5vVvdlLmuMIl",972268,963,FALSE,"number_series_test_trial",10926,"NS_8","8800","2.0","8900",0
"2bka8DkhxCpWogLHxC1m5mlG7F","TVecsGxPqLKLur5vVvdlLmuMIl",980036,964,FALSE,"number_series_test_trial",7765,"NS_9","9/16","2.0","12/16",0
"haM8gzenfiOZvco8ocxKJo9hW8","xOqsGJM9dsJBiQmYq3CX0apP3d",42377,12,FALSE,"number_series_test_trial",10456,"NS_1","-2","3.0","-2",1
"haM8gzenfiOZvco8ocxKJo9hW8","xOqsGJM9dsJBiQmYq3CX0apP3d",50078,13,FALSE,"number_series_test_trial",7700,"NS_2","28","3.0","28",1
"haM8gzenfiOZvco8ocxKJo9hW8","xOqsGJM9dsJBiQmYq3CX0apP3d",69539,14,FALSE,"number_series_test_trial",19459,"NS_3","64","3.0","64",1
"haM8gzenfiOZvco8ocxKJo9hW8","xOqsGJM9dsJBiQmYq3CX0apP3d",82037,15,FALSE,"number_series_test_trial",12497,"NS_4","29","3.0","29",1
"haM8gzenfiOZvco8ocxKJo9hW8","xOqsGJM9dsJBiQmYq3CX0apP3d",113040,16,TRUE,"number_series_test_trial",31001,"NS_5",NA,"3.0","8/16",NA
"haM8gzenfiOZvco8ocxKJo9hW8","xOqsGJM9dsJBiQmYq3CX0apP3d",120419,17,FALSE,"number_series_test_trial",7377,"NS_6","168","3.0","165",0
"haM8gzenfiOZvco8ocxKJo9hW8","xOqsGJM9dsJBiQmYq3CX0apP3d",142817,18,FALSE,"number_series_test_trial",22396,"NS_7","15","3.0","43",0
"haM8gzenfiOZvco8ocxKJo9hW8","xOqsGJM9dsJBiQmYq3CX0apP3d",150462,19,FALSE,"number_series_test_trial",7643,"NS_8","8999","3.0","8900",0
"haM8gzenfiOZvco8ocxKJo9hW8","xOqsGJM9dsJBiQmYq3CX0apP3d",168486,20,FALSE,"number_series_test_trial",18024,"NS_9","10/16","3.0","12/16",0
"Ev2q5ZLI9arbNnB0IydGIw1Ms4","fLGVVYnLaslcLD1uJBoQg3rLBE",1034447,111,FALSE,"number_series_test_trial",26570,"NS_1","-3","2.0","-2",0
"Ev2q5ZLI9arbNnB0IydGIw1Ms4","fLGVVYnLaslcLD1uJBoQg3rLBE",1057414,112,FALSE,"number_series_test_trial",22960,"NS_2","28","2.0","28",1
"Ev2q5ZLI9arbNnB0IydGIw1Ms4","fLGVVYnLaslcLD1uJBoQg3rLBE",1078680,113,FALSE,"number_series_test_trial",21260,"NS_3","59","2.0","64",0
"Ev2q5ZLI9arbNnB0IydGIw1Ms4","fLGVVYnLaslcLD1uJBoQg3rLBE",1099429,114,FALSE,"number_series_test_trial",20743,"NS_4","29","2.0","29",1
"Ev2q5ZLI9arbNnB0IydGIw1Ms4","fLGVVYnLaslcLD1uJBoQg3rLBE",1130461,115,TRUE,"number_series_test_trial",31024,"NS_5",NA,"2.0","8/16",NA
"Ev2q5ZLI9arbNnB0IydGIw1Ms4","fLGVVYnLaslcLD1uJBoQg3rLBE",1161491,116,TRUE,"number_series_test_trial",31022,"NS_6",NA,"2.0","165",NA
"Ev2q5ZLI9arbNnB0IydGIw1Ms4","fLGVVYnLaslcLD1uJBoQg3rLBE",1192522,117,TRUE,"number_series_test_trial",31023,"NS_7",NA,"2.0","43",NA
"Ev2q5ZLI9arbNnB0IydGIw1Ms4","fLGVVYnLaslcLD1uJBoQg3rLBE",1223556,118,TRUE,"number_series_test_trial",31026,"NS_8",NA,"2.0","8900",NA
"Ev2q5ZLI9arbNnB0IydGIw1Ms4","fLGVVYnLaslcLD1uJBoQg3rLBE",1254590,119,TRUE,"number_series_test_trial",31027,"NS_9",NA,"2.0","12/16",NA
"8M8VKFcBeQZ2iUhV3RNIMF1N8Q","Eu6zPcb9jv0kZ1zXSzYnyIfInM",41440,12,FALSE,"number_series_test_trial",12443,"NS_1","-2","2.0","-2",1
"8M8VKFcBeQZ2iUhV3RNIMF1N8Q","Eu6zPcb9jv0kZ1zXSzYnyIfInM",52055,13,FALSE,"number_series_test_trial",10607,"NS_2","28","2.0","28",1
"8M8VKFcBeQZ2iUhV3RNIMF1N8Q","Eu6zPcb9jv0kZ1zXSzYnyIfInM",83094,14,TRUE,"number_series_test_trial",31030,"NS_3",NA,"2.0","64",NA
"8M8VKFcBeQZ2iUhV3RNIMF1N8Q","Eu6zPcb9jv0kZ1zXSzYnyIfInM",99969,15,FALSE,"number_series_test_trial",16854,"NS_4","29","2.0","29",1
"8M8VKFcBeQZ2iUhV3RNIMF1N8Q","Eu6zPcb9jv0kZ1zXSzYnyIfInM",124297,16,FALSE,"number_series_test_trial",24320,"NS_5","8/16","2.0","8/16",1
"8M8VKFcBeQZ2iUhV3RNIMF1N8Q","Eu6zPcb9jv0kZ1zXSzYnyIfInM",155335,17,TRUE,"number_series_test_trial",31030,"NS_6",NA,"2.0","165",NA
"8M8VKFcBeQZ2iUhV3RNIMF1N8Q","Eu6zPcb9jv0kZ1zXSzYnyIfInM",186370,18,TRUE,"number_series_test_trial",31023,"NS_7",NA,"2.0","43",NA
"8M8VKFcBeQZ2iUhV3RNIMF1N8Q","Eu6zPcb9jv0kZ1zXSzYnyIfInM",205432,19,FALSE,"number_series_test_trial",19050,"NS_8","8900","2.0","8900",1
"8M8VKFcBeQZ2iUhV3RNIMF1N8Q","Eu6zPcb9jv0kZ1zXSzYnyIfInM",236469,20,TRUE,"number_series_test_trial",31030,"NS_9","12/1","2.0","12/16",0
"InuVSSgb9zkRgNy4sBB990gX9a","gav3oBa6HBQDe2QUKqIRRL3Uzx",3680159,1211,FALSE,"number_series_test_trial",15973,"NS_1","-2","3.0","-2",1
"InuVSSgb9zkRgNy4sBB990gX9a","gav3oBa6HBQDe2QUKqIRRL3Uzx",3688113,1212,FALSE,"number_series_test_trial",7950,"NS_2","28","3.0","28",1
"InuVSSgb9zkRgNy4sBB990gX9a","gav3oBa6HBQDe2QUKqIRRL3Uzx",3713507,1213,FALSE,"number_series_test_trial",25390,"NS_3","64","3.0","64",1
"InuVSSgb9zkRgNy4sBB990gX9a","gav3oBa6HBQDe2QUKqIRRL3Uzx",3730469,1214,FALSE,"number_series_test_trial",16959,"NS_4","29","3.0","29",1
"InuVSSgb9zkRgNy4sBB990gX9a","gav3oBa6HBQDe2QUKqIRRL3Uzx",3761474,1215,TRUE,"number_series_test_trial",31001,"NS_5",NA,"3.0","8/16",NA
"InuVSSgb9zkRgNy4sBB990gX9a","gav3oBa6HBQDe2QUKqIRRL3Uzx",3792477,1216,TRUE,"number_series_test_trial",31000,"NS_6",NA,"3.0","165",NA
"InuVSSgb9zkRgNy4sBB990gX9a","gav3oBa6HBQDe2QUKqIRRL3Uzx",3823480,1217,TRUE,"number_series_test_trial",31000,"NS_7",NA,"3.0","43",NA
"InuVSSgb9zkRgNy4sBB990gX9a","gav3oBa6HBQDe2QUKqIRRL3Uzx",3854482,1218,TRUE,"number_series_test_trial",31000,"NS_8",NA,"3.0","8900",NA
"InuVSSgb9zkRgNy4sBB990gX9a","gav3oBa6HBQDe2QUKqIRRL3Uzx",3877951,1219,FALSE,"number_series_test_trial",23466,"NS_9","12/16","3.0","12/16",1
"dYGsqbBUw2jxZFU5A1H7OG25F1","C9fu6ZL6YnGCdCQllG6YnrMjpF",9031073,810,FALSE,"number_series_test_trial",22292,"NS_1","-2","2.0","-2",1
"dYGsqbBUw2jxZFU5A1H7OG25F1","C9fu6ZL6YnGCdCQllG6YnrMjpF",9040096,811,FALSE,"number_series_test_trial",9008,"NS_2","28","2.0","28",1
"dYGsqbBUw2jxZFU5A1H7OG25F1","C9fu6ZL6YnGCdCQllG6YnrMjpF",9062893,812,FALSE,"number_series_test_trial",22780,"NS_3","68","2.0","64",0
"dYGsqbBUw2jxZFU5A1H7OG25F1","C9fu6ZL6YnGCdCQllG6YnrMjpF",9087917,813,FALSE,"number_series_test_trial",25009,"NS_4","27","2.0","29",0
"dYGsqbBUw2jxZFU5A1H7OG25F1","C9fu6ZL6YnGCdCQllG6YnrMjpF",9111574,814,FALSE,"number_series_test_trial",23644,"NS_5","8/16","2.0","8/16",1
"dYGsqbBUw2jxZFU5A1H7OG25F1","C9fu6ZL6YnGCdCQllG6YnrMjpF",9133824,815,FALSE,"number_series_test_trial",22232,"NS_6","127","2.0","165",0
"dYGsqbBUw2jxZFU5A1H7OG25F1","C9fu6ZL6YnGCdCQllG6YnrMjpF",9154845,816,FALSE,"number_series_test_trial",21005,"NS_7","7","2.0","43",0
"dYGsqbBUw2jxZFU5A1H7OG25F1","C9fu6ZL6YnGCdCQllG6YnrMjpF",9170559,817,FALSE,"number_series_test_trial",15700,"NS_8","8900","2.0","8900",1
"dYGsqbBUw2jxZFU5A1H7OG25F1","C9fu6ZL6YnGCdCQllG6YnrMjpF",9191200,818,FALSE,"number_series_test_trial",20627,"NS_9","3/16","2.0","12/16",0
"E3zMBre7EWQqIFWrLWlBW7xF35","8dl4eHPAHF9qFgZ1NN8pxplDPY",1700823,236,FALSE,"number_series_test_trial",11899,"NS_1","-2","3.0","-2",1
"E3zMBre7EWQqIFWrLWlBW7xF35","8dl4eHPAHF9qFgZ1NN8pxplDPY",1713309,237,FALSE,"number_series_test_trial",12484,"NS_2","28","3.0","28",1
"E3zMBre7EWQqIFWrLWlBW7xF35","8dl4eHPAHF9qFgZ1NN8pxplDPY",1743970,238,FALSE,"number_series_test_trial",30659,"NS_3","64","3.0","64",1
"E3zMBre7EWQqIFWrLWlBW7xF35","8dl4eHPAHF9qFgZ1NN8pxplDPY",1760145,239,FALSE,"number_series_test_trial",16173,"NS_4","29","3.0","29",1
"E3zMBre7EWQqIFWrLWlBW7xF35","8dl4eHPAHF9qFgZ1NN8pxplDPY",1791154,240,TRUE,"number_series_test_trial",31007,"NS_5",NA,"3.0","8/16",NA
"E3zMBre7EWQqIFWrLWlBW7xF35","8dl4eHPAHF9qFgZ1NN8pxplDPY",1818260,241,FALSE,"number_series_test_trial",27104,"NS_6","150","3.0","165",0
"E3zMBre7EWQqIFWrLWlBW7xF35","8dl4eHPAHF9qFgZ1NN8pxplDPY",1841337,242,FALSE,"number_series_test_trial",23075,"NS_7","43","3.0","43",1
"E3zMBre7EWQqIFWrLWlBW7xF35","8dl4eHPAHF9qFgZ1NN8pxplDPY",1853392,243,FALSE,"number_series_test_trial",12052,"NS_8","8900","3.0","8900",1
"E3zMBre7EWQqIFWrLWlBW7xF35","8dl4eHPAHF9qFgZ1NN8pxplDPY",1877009,244,FALSE,"number_series_test_trial",23614,"NS_9","10/14","3.0","12/16",0
"ZT0jyke8Yvldqb506vgclgoazI","gQ71eSoOo6Ah16HDelPatWOwiG",2747793,1145,FALSE,"number_series_test_trial",6633,"NS_1","2","3.0","-2",0
"ZT0jyke8Yvldqb506vgclgoazI","gQ71eSoOo6Ah16HDelPatWOwiG",2756212,1146,FALSE,"number_series_test_trial",8418,"NS_2","28","3.0","28",1
"ZT0jyke8Yvldqb506vgclgoazI","gQ71eSoOo6Ah16HDelPatWOwiG",2783409,1147,FALSE,"number_series_test_trial",27196,"NS_3","64","3.0","64",1
"ZT0jyke8Yvldqb506vgclgoazI","gQ71eSoOo6Ah16HDelPatWOwiG",2798779,1148,FALSE,"number_series_test_trial",15368,"NS_4","30","3.0","29",0
"ZT0jyke8Yvldqb506vgclgoazI","gQ71eSoOo6Ah16HDelPatWOwiG",2814772,1149,FALSE,"number_series_test_trial",15992,"NS_5","8/16","3.0","8/16",1
